cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_estado_civil;2001_total;2001_hombres;2001_mujeres;2001_grupo_de_dedad__15_a_17;2001_grupo_de_dedad__18_a_28;2001_grupo_de_dedad__29_a_39;2001_grupo_de_dedad__40_a_59;2001_grupo_de_dedad__60_o_mas;2012_total;2012_hombres;2012_mujeres;2012_grupo_de_dedad__15_a_17;2012_grupo_de_dedad__18_a_28;2012_grupo_de_dedad__29_a_39;2012_grupo_de_dedad__40_a_59;2012_grupo_de_dedad__60_o_mas;2024_total;2024_hombres;2024_mujeres;2024_grupo_de_dedad__15_a_17;2024_grupo_de_dedad__18_a_28;2024_grupo_de_dedad__29_a_39;2024_grupo_de_dedad__40_a_59;2024_grupo_de_dedad__60_o_mas
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11375;9352;Provincia;Santa Cruz;Obispo Santisteban;;Sin especificar;;;;;;;;;354;171;183;23;104;91;101;35;3,740;1,548;2,192;151;1,292;879;906;512
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11376;9353;Provincia;Santa Cruz;Obispo Santisteban;;Rural;19,898;7,553;12,345;2,134;7,870;4,208;4,366;1,320;22,614;8,802;13,812;2,402;7,567;5,483;5,222;1,940;17,351;7,033;10,318;1,375;4,930;4,544;4,623;1,879
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11377;9354;Provincia;Santa Cruz;Obispo Santisteban;;Soltero;6,973;1,621;5,352;1,892;3,563;798;547;173;9,271;2,777;6,494;2,213;4,298;1,451;975;334;6,849;2,283;4,566;1,275;2,934;1,364;964;312
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11378;9355;Provincia;Santa Cruz;Obispo Santisteban;;Casado;5,323;2,305;3,018;32;1,024;1,449;2,220;598;4,497;1,918;2,579;12;498;1,179;2,026;782;2,528;1,142;1,386;3;177;510;1,161;677
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11379;9356;Provincia;Santa Cruz;Obispo Santisteban;;Conviviente o concubino;6,653;3,224;3,429;203;3,197;1,830;1,224;199;7,633;3,541;4,092;172;2,676;2,672;1,748;365;6,139;2,832;3,307;69;1,547;2,273;1,909;341
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11380;9357;Provincia;Santa Cruz;Obispo Santisteban;;Separado;253;104;149;5;50;63;105;30;392;152;240;3;56;107;163;63;636;225;411;8;112;221;233;62
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11381;9358;Provincia;Santa Cruz;Obispo Santisteban;;Divorciado;99;24;75;0;19;21;48;11;133;34;99;1;11;19;80;22;142;37;105;1;7;35;75;24
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11382;9359;Provincia;Santa Cruz;Obispo Santisteban;;Viudo;597;275;322;2;17;47;222;309;631;352;279;1;16;31;216;367;683;397;286;0;19;58;179;427
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11383;9360;Provincia;Santa Cruz;Obispo Santisteban;;Sin especificar;;;;;;;;;57;28;29;0;12;24;14;7;374;117;257;19;134;83;102;36
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11384;9361;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Montero;47,423;24,349;23,074;5,909;16,444;10,394;10,703;3,973;73,842;37,360;36,482;8,029;24,833;16,529;17,167;7,284;89,701;44,831;44,870;7,062;25,990;22,435;23,706;10,508
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11385;9362;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Soltero;18,400;8,483;9,917;5,640;9,271;1,855;1,227;407;30,490;14,290;16,200;7,563;14,701;4,062;3,002;1,162;35,651;16,485;19,166;6,768;16,690;6,264;4,452;1,477
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11386;9363;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Casado;16,060;8,397;7,663;56;2,563;4,954;6,619;1,868;19,726;10,113;9,613;55;2,576;5,448;8,323;3,324;20,310;10,379;9,931;11;1,395;5,487;9,050;4,367
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11387;9364;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Conviviente o concubino;9,413;5,014;4,399;201;4,339;3,025;1,560;288;18,526;9,638;8,888;384;7,171;6,324;3,950;697;23,227;11,910;11,317;158;6,452;8,866;6,726;1,025
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11388;9365;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Separado;1,183;811;372;9;209;339;472;154;1,596;1,028;568;10;249;384;726;227;2,888;1,695;1,193;15;378;783;1,263;449
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11389;9366;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Divorciado;480;294;186;1;33;125;238;83;762;431;331;3;32;149;398;180;1,440;792;648;3;43;234;742;418
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11390;9367;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Viudo;1,887;1,350;537;2;29;96;587;1,173;2,521;1,753;768;1;41;107;699;1,673;3,333;2,355;978;8;41;128;780;2,376
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11391;9368;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Sin especificar;;;;;;;;;221;107;114;13;63;55;69;21;2,852;1,215;1,637;99;991;673;693;396
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11392;9369;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Urbana;46,215;23,903;22,312;5,780;15,936;10,153;10,461;3,885;72,440;36,758;35,682;7,889;24,364;16,220;16,840;7,127;89,163;44,601;44,562;7,019;25,837;22,306;23,558;10,443
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11393;9370;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Soltero;17,971;8,395;9,576;5,530;9,081;1,796;1,178;386;30,021;14,151;15,870;7,443;14,506;3,997;2,938;1,137;35,466;16,419;19,047;6,731;16,606;6,240;4,426;1,463
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11394;9371;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Casado;15,735;8,258;7,477;54;2,486;4,859;6,510;1,826;19,455;9,979;9,476;55;2,542;5,381;8,217;3,260;20,202;10,329;9,873;11;1,386;5,464;8,997;4,344
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11395;9372;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Conviviente o concubino;9,006;4,813;4,193;186;4,104;2,947;1,495;274;17,945;9,357;8,588;365;6,939;6,158;3,826;657;23,033;11,814;11,219;154;6,395;8,795;6,671;1,018
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11396;9373;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Separado;1,161;805;356;7;204;334;463;153;1,560;1,006;554;9;243;376;711;221;2,874;1,692;1,182;15;375;778;1,258;448
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11397;9374;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Divorciado;476;293;183;1;33;123;236;83;751;426;325;3;32;148;390;178;1,432;790;642;3;43;232;737;417
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11398;9375;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Viudo;1,866;1,339;527;2;28;94;579;1,163;2,487;1,732;755;1;39;105;689;1,653;3,309;2,342;967;8;41;126;776;2,358
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11399;9376;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Sin especificar;;;;;;;;;221;107;114;13;63;55;69;21;2,847;1,215;1,632;97;991;671;693;395
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11400;9377;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Rural;1,208;446;762;129;508;241;242;88;1,402;602;800;140;469;309;327;157;538;230;308;43;153;129;148;65
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11401;9378;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Soltero;429;88;341;110;190;59;49;21;469;139;330;120;195;65;64;25;185;66;119;37;84;24;26;14
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11402;9379;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Casado;325;139;186;2;77;95;109;42;271;134;137;0;34;67;106;64;108;50;58;0;9;23;53;23
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11403;9380;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Conviviente o concubino;407;201;206;15;235;78;65;14;581;281;300;19;232;166;124;40;194;96;98;4;57;71;55;7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11404;9381;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Separado;22;6;16;2;5;5;9;1;36;22;14;1;6;8;15;6;14;3;11;0;3;5;5;1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11405;9382;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Divorciado;4;1;3;0;0;2;2;0;11;5;6;0;0;1;8;2;8;2;6;0;0;2;5;1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11406;9383;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Viudo;21;11;10;0;1;2;8;10;34;21;13;0;2;2;10;20;24;13;11;0;0;2;4;18
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11407;9384;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Sin especificar;;;;;;;;;;;;;;;;;5;0;5;2;0;2;0;1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11408;9385;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;General Saavedra;9,435;4,041;5,394;1,008;3,538;1,973;2,053;863;9,089;4,317;4,772;1,050;2,757;2,035;2,161;1,086;11,329;5,487;5,842;1,048;3,299;2,540;2,905;1,537
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11409;9386;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Soltero;3,175;974;2,201;894;1,544;359;256;122;3,423;1,386;2,037;969;1,471;438;391;154;4,272;1,840;2,432;966;1,857;653;534;262
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11410;9387;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Casado;2,575;1,203;1,372;15;481;676;1,029;374;1,783;897;886;4;184;412;747;436;1,749;890;859;4;99;329;781;536
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11411;9388;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Conviviente o concubino;3,209;1,612;1,597;95;1,477;881;621;135;3,281;1,675;1,606;74;1,067;1,102;829;209;4,139;2,116;2,023;52;1,168;1,377;1,257;285
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11412;9389;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Separado;127;61;66;3;23;32;46;23;150;78;72;1;22;35;67;25;292;151;141;4;48;70;106;64
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11413;9390;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Divorciado;46;25;21;0;9;7;19;11;34;19;15;0;0;8;17;9;66;32;34;1;3;10;32;20
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11414;9391;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Viudo;303;166;137;1;4;18;82;198;357;232;125;1;4;12;95;245;479;330;149;0;14;25;105;335
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11415;9392;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Sin especificar;;;;;;;;;61;30;31;1;9;28;15;8;332;128;204;21;110;76;90;35
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11416;9393;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Urbana;2,124;1,074;1,050;249;647;451;496;281;3,525;1,752;1,773;396;1,041;781;871;436;5,414;2,739;2,675;487;1,592;1,240;1,384;711
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11417;9394;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Soltero;837;385;452;243;377;105;66;46;1,374;623;751;368;609;176;160;61;2,082;988;1,094;454;904;342;258;124
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11418;9395;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Casado;634;323;311;1;75;165;278;115;743;369;374;2;75;180;316;170;885;460;425;1;42;188;417;237
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11419;9396;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Conviviente o concubino;512;273;239;4;186;166;117;39;1,162;611;551;24;344;390;321;83;1,857;948;909;22;560;606;534;135
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11420;9397;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Separado;40;22;18;1;6;8;15;10;70;42;28;0;9;18;32;11;143;83;60;0;24;35;51;33
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11421;9398;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Divorciado;19;15;4;0;2;4;7;6;17;9;8;0;0;6;4;7;41;21;20;0;1;6;19;15
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11422;9399;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Viudo;82;56;26;0;1;3;13;65;141;89;52;1;2;3;34;101;224;167;57;0;7;14;52;151
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11423;9400;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Sin especificar;;;;;;;;;18;9;9;1;2;8;4;3;182;72;110;10;54;49;53;16
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11424;9401;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Rural;7,311;2,967;4,344;759;2,891;1,522;1,557;582;5,564;2,565;2,999;654;1,716;1,254;1,290;650;5,915;2,748;3,167;561;1,707;1,300;1,521;826
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  11425;9402;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Soltero;2,338;589;1,749;651;1,167;254;190;76;2,049;763;1,286;601;862;262;231;93;2,190;852;1,338;512;953;311;276;138
