cuadro;no;nivel;departamento;provincia;municipio_tioc;area;2012_total;2012_total_tiene;2012_total_no_tiene;2012_hombres_total;2012_hombres_tiene;2012_hombres_no_tiene;2012_mujeres_total;2012_mujeres_tiene;2012_mujeres_no_tiene;2024_total;2024_total_tiene;2024_total_no_tiene;2024_total_cedula_boliviana_de_extranjero;2024_total_sin_especificar;2024_hombres_total;2024_hombres_tiene;2024_hombres_no_tiene;2024_hombres_cedula_boliviana_de_extranjero;2024_hombres_sin_especificar;2024_mujeres_total;2024_mujeres_tiene;2024_mujeres_no_tiene;2024_mujeres_cedula_boliviana_de_extranjero;2024_mujeres_sin_especificar
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3214;1191;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Concepción;Rural;8,885;7,268;1,617;4,976;4,087;889;3,909;3,181;728;15,208;14,468;429;121;190;8,731;8,310;234;76;111;6,477;6,158;195;45;79
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3215;1192;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Javier;San Javier;13,620;10,027;3,593;7,248;5,255;1,993;6,372;4,772;1,600;14,888;14,079;360;68;381;7,733;7,261;198;42;232;7,155;6,818;162;26;149
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3216;1193;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Javier;Urbana;7,119;5,525;1,594;3,472;2,650;822;3,647;2,875;772;7,946;7,662;174;36;74;3,868;3,711;93;21;43;4,078;3,951;81;15;31
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3217;1194;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Javier;Rural;6,501;4,502;1,999;3,776;2,605;1,171;2,725;1,897;828;6,942;6,417;186;32;307;3,865;3,550;105;21;189;3,077;2,867;81;11;118
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3218;1195;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Julián;San Julián;47,416;35,456;11,960;24,959;18,663;6,296;22,457;16,793;5,664;44,909;43,998;497;248;166;22,834;22,339;282;130;83;22,075;21,659;215;118;83
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3219;1196;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Julián;Urbana;19,374;14,498;4,876;9,518;7,028;2,490;9,856;7,470;2,386;23,661;23,316;202;68;75;11,288;11,103;110;38;37;12,373;12,213;92;30;38
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3220;1197;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Julián;Rural;28,042;20,958;7,084;15,441;11,635;3,806;12,601;9,323;3,278;21,248;20,682;295;180;91;11,546;11,236;172;92;46;9,702;9,446;123;88;45
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3221;1198;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Antonio de Lomerio;San Antonio de Lomerio;6,481;5,377;1,104;3,424;2,836;588;3,057;2,541;516;6,364;6,267;65;6;26;3,271;3,220;34;3;14;3,093;3,047;31;3;12
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3222;1199;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Antonio de Lomerio;Urbana;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3223;1200;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Antonio de Lomerio;Rural;6,481;5,377;1,104;3,424;2,836;588;3,057;2,541;516;6,364;6,267;65;6;26;3,271;3,220;34;3;14;3,093;3,047;31;3;12
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3224;1201;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;San Ramón;7,490;5,825;1,665;3,957;3,019;938;3,533;2,806;727;8,541;8,126;152;112;151;4,523;4,291;99;61;72;4,018;3,835;53;51;79
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3225;1202;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;Urbana;6,398;5,022;1,376;3,265;2,515;750;3,133;2,507;626;7,344;6,970;123;111;140;3,802;3,594;82;61;65;3,542;3,376;41;50;75
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3226;1203;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;Rural;1,092;803;289;692;504;188;400;299;101;1,197;1,156;29;1;11;721;697;17;0;7;476;459;12;1;4
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3227;1204;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Cuatro Cañadas;22,845;16,856;5,989;11,980;8,916;3,064;10,865;7,940;2,925;25,258;23,732;782;586;158;13,007;12,235;409;287;76;12,251;11,497;373;299;82
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3228;1205;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Urbana;8,195;6,112;2,083;4,057;3,014;1,043;4,138;3,098;1,040;10,689;10,546;83;23;37;5,200;5,124;44;13;19;5,489;5,422;39;10;18
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3229;1206;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Rural;14,650;10,744;3,906;7,923;5,902;2,021;6,727;4,842;1,885;14,569;13,186;699;563;121;7,807;7,111;365;274;57;6,762;6,075;334;289;64
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3230;1207;Provincia;Santa Cruz;Ángel Sandoval;;Ángel Sandoval;14,470;9,657;4,813;7,572;4,969;2,603;6,898;4,688;2,210;15,378;14,416;676;139;147;8,051;7,501;394;80;76;7,327;6,915;282;59;71
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3231;1208;Provincia;Santa Cruz;Ángel Sandoval;;Urbana;6,336;4,467;1,869;3,197;2,222;975;3,139;2,245;894;7,923;7,540;250;64;69;4,055;3,845;144;34;32;3,868;3,695;106;30;37
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3232;1209;Provincia;Santa Cruz;Ángel Sandoval;;Rural;8,134;5,190;2,944;4,375;2,747;1,628;3,759;2,443;1,316;7,455;6,876;426;75;78;3,996;3,656;250;46;44;3,459;3,220;176;29;34
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3233;1210;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;San Matías;14,470;9,657;4,813;7,572;4,969;2,603;6,898;4,688;2,210;15,378;14,416;676;139;147;8,051;7,501;394;80;76;7,327;6,915;282;59;71
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3234;1211;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;Urbana;6,336;4,467;1,869;3,197;2,222;975;3,139;2,245;894;7,923;7,540;250;64;69;4,055;3,845;144;34;32;3,868;3,695;106;30;37
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3235;1212;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;Rural;8,134;5,190;2,944;4,375;2,747;1,628;3,759;2,443;1,316;7,455;6,876;426;75;78;3,996;3,656;250;46;44;3,459;3,220;176;29;34
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3236;1213;Provincia;Santa Cruz;Manuel María Caballero;;Manuel María Caballero;23,309;17,474;5,835;12,013;8,990;3,023;11,296;8,484;2,812;23,243;22,999;122;24;98;11,924;11,790;63;16;55;11,319;11,209;59;8;43
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3237;1214;Provincia;Santa Cruz;Manuel María Caballero;;Urbana;9,405;7,169;2,236;4,740;3,550;1,190;4,665;3,619;1,046;10,025;9,935;51;15;24;4,990;4,947;24;9;10;5,035;4,988;27;6;14
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3238;1215;Provincia;Santa Cruz;Manuel María Caballero;;Rural;13,904;10,305;3,599;7,273;5,440;1,833;6,631;4,865;1,766;13,218;13,064;71;9;74;6,934;6,843;39;7;45;6,284;6,221;32;2;29
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3239;1216;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Comarapa;15,919;11,776;4,143;8,103;5,971;2,132;7,816;5,805;2,011;17,195;17,007;92;17;79;8,813;8,705;51;12;45;8,382;8,302;41;5;34
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3240;1217;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Urbana;5,315;4,048;1,267;2,569;1,911;658;2,746;2,137;609;6,343;6,289;29;10;15;3,117;3,091;13;7;6;3,226;3,198;16;3;9
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3241;1218;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Rural;10,604;7,728;2,876;5,534;4,060;1,474;5,070;3,668;1,402;10,852;10,718;63;7;64;5,696;5,614;38;5;39;5,156;5,104;25;2;25
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3242;1219;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Saipina;7,390;5,698;1,692;3,910;3,019;891;3,480;2,679;801;6,048;5,992;30;7;19;3,111;3,085;12;4;10;2,937;2,907;18;3;9
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3243;1220;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Urbana;4,090;3,121;969;2,171;1,639;532;1,919;1,482;437;3,682;3,646;22;5;9;1,873;1,856;11;2;4;1,809;1,790;11;3;5
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3244;1221;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Rural;3,300;2,577;723;1,739;1,380;359;1,561;1,197;364;2,366;2,346;8;2;10;1,238;1,229;1;2;6;1,128;1,117;7;0;4
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3245;1222;Provincia;Santa Cruz;Germán Busch;;Germán Busch;42,830;35,362;7,468;22,465;18,475;3,990;20,365;16,887;3,478;44,207;41,822;994;674;717;23,495;22,166;550;398;381;20,712;19,656;444;276;336
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3246;1223;Provincia;Santa Cruz;Germán Busch;;Urbana;35,626;29,570;6,056;18,276;15,122;3,154;17,350;14,448;2,902;33,146;31,691;566;243;646;17,117;16,336;300;138;343;16,029;15,355;266;105;303
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3247;1224;Provincia;Santa Cruz;Germán Busch;;Rural;7,204;5,792;1,412;4,189;3,353;836;3,015;2,439;576;11,061;10,131;428;431;71;6,378;5,830;250;260;38;4,683;4,301;178;171;33
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3248;1225;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Puerto Suárez;19,829;16,781;3,048;10,473;8,777;1,696;9,356;8,004;1,352;17,417;16,867;273;164;113;9,424;9,083;166;111;64;7,993;7,784;107;53;49
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3249;1226;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Urbana;16,343;14,021;2,322;8,497;7,232;1,265;7,846;6,789;1,057;11,838;11,576;128;48;86;6,152;6,013;65;21;53;5,686;5,563;63;27;33
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3250;1227;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Rural;3,486;2,760;726;1,976;1,545;431;1,510;1,215;295;5,579;5,291;145;116;27;3,272;3,070;101;90;11;2,307;2,221;44;26;16
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3251;1228;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Puerto Quijarro;16,659;13,463;3,196;8,557;6,926;1,631;8,102;6,537;1,565;17,974;16,856;390;177;551;9,381;8,785;204;108;284;8,593;8,071;186;69;267
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3252;1229;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Urbana;16,373;13,241;3,132;8,381;6,790;1,591;7,992;6,451;1,541;17,522;16,441;370;175;536;9,094;8,518;194;106;276;8,428;7,923;176;69;260
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3253;1230;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Rural;286;222;64;176;136;40;110;86;24;452;415;20;2;15;287;267;10;2;8;165;148;10;0;7
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3254;1231;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;El Carmen Rivero Tórrez;6,342;5,118;1,224;3,435;2,772;663;2,907;2,346;561;8,816;8,099;331;333;53;4,690;4,298;180;179;33;4,126;3,801;151;154;20
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3255;1232;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;Urbana;2,910;2,308;602;1,398;1,100;298;1,512;1,208;304;3,786;3,674;68;20;24;1,871;1,805;41;11;14;1,915;1,869;27;9;10
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3256;1233;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;Rural;3,432;2,810;622;2,037;1,672;365;1,395;1,138;257;5,030;4,425;263;313;29;2,819;2,493;139;168;19;2,211;1,932;124;145;10
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3257;1234;Provincia;Santa Cruz;Guarayos;;Guarayos;48,301;36,549;11,752;25,621;19,183;6,438;22,680;17,366;5,314;57,924;56,261;971;292;400;31,353;30,411;544;150;248;26,571;25,850;427;142;152
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3258;1235;Provincia;Santa Cruz;Guarayos;;Urbana;30,638;23,731;6,907;15,442;11,720;3,722;15,196;12,011;3,185;31,672;30,877;537;65;193;16,080;15,636;289;39;116;15,592;15,241;248;26;77
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3259;1236;Provincia;Santa Cruz;Guarayos;;Rural;17,663;12,818;4,845;10,179;7,463;2,716;7,484;5,355;2,129;26,252;25,384;434;227;207;15,273;14,775;255;111;132;10,979;10,609;179;116;75
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3260;1237;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Ascención de Guarayos;27,070;20,055;7,015;14,028;10,200;3,828;13,042;9,855;3,187;34,079;33,019;593;214;253;18,178;17,570;328;111;169;15,901;15,449;265;103;84
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3261;1238;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Urbana;19,974;15,030;4,944;10,082;7,431;2,651;9,892;7,599;2,293;23,342;22,667;463;59;153;11,894;11,501;256;35;102;11,448;11,166;207;24;51
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3262;1239;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Rural;7,096;5,025;2,071;3,946;2,769;1,177;3,150;2,256;894;10,737;10,352;130;155;100;6,284;6,069;72;76;67;4,453;4,283;58;79;33
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3263;1240;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Urubichá;7,026;5,807;1,219;3,603;2,922;681;3,423;2,885;538;6,555;6,440;71;2;42;3,351;3,298;35;2;16;3,204;3,142;36;0;26
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3264;1241;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Urbana;6,278;5,239;1,039;3,151;2,579;572;3,127;2,660;467;5,478;5,397;51;1;29;2,737;2,704;21;1;11;2,741;2,693;30;0;18
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3265;1242;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Rural;748;568;180;452;343;109;296;225;71;1,077;1,043;20;1;13;614;594;14;1;5;463;449;6;0;8
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3266;1243;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;El Puente;14,205;10,687;3,518;7,990;6,061;1,929;6,215;4,626;1,589;17,290;16,802;307;76;105;9,824;9,543;181;37;63;7,466;7,259;126;39;42
