cuadro;no;nivel;departamento;provincia;municipio_tioc;area;2012_total;2012_total_tiene;2012_total_no_tiene;2012_hombres_total;2012_hombres_tiene;2012_hombres_no_tiene;2012_mujeres_total;2012_mujeres_tiene;2012_mujeres_no_tiene;2024_total_;2024_total_tiene;2024_total_no_tiene;2024_hombres_total;2024_hombres_tiene;2024_hombres_no_tiene;2024_mujeres_total;2024_mujeres_tiene;2024_mujeres_no_tiene
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3113;1090;Municipio/TIOC;Santa Cruz;Chiquitos;San José;San José;100.0;75.1;24.9;100.0;75.5;24.5;100.0;74.6;25.4;100.0;94.9;5.1;100.0;95.0;5.0;100.0;94.7;5.3
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3114;1091;Municipio/TIOC;Santa Cruz;Chiquitos;San José;Urbana;100.0;78.3;21.7;100.0;77.6;22.4;100.0;79.0;21.0;100.0;98.6;1.4;100.0;98.7;1.3;100.0;98.5;1.5
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3115;1092;Municipio/TIOC;Santa Cruz;Chiquitos;San José;Rural;100.0;72.6;27.4;100.0;74.1;25.9;100.0;70.9;29.1;100.0;93.1;6.9;100.0;93.4;6.6;100.0;92.7;7.3
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3116;1093;Municipio/TIOC;Santa Cruz;Chiquitos;Pailón;Pailón;100.0;72.9;27.1;100.0;73.1;26.9;100.0;72.6;27.4;100.0;95.8;4.2;100.0;95.7;4.3;100.0;95.9;4.1
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3117;1094;Municipio/TIOC;Santa Cruz;Chiquitos;Pailón;Urbana;100.0;74.5;25.5;100.0;74.1;25.9;100.0;75.0;25.0;100.0;98.8;1.2;100.0;98.6;1.4;100.0;99.0;1.0
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3118;1095;Municipio/TIOC;Santa Cruz;Chiquitos;Pailón;Rural;100.0;72.3;27.7;100.0;72.7;27.3;100.0;71.8;28.2;100.0;94.4;5.6;100.0;94.4;5.6;100.0;94.3;5.7
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3119;1096;Municipio/TIOC;Santa Cruz;Chiquitos;Roboré;Roboré;100.0;80.7;19.3;100.0;80.7;19.3;100.0;80.6;19.4;100.0;98.2;1.8;100.0;98.0;2.0;100.0;98.5;1.5
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3120;1097;Municipio/TIOC;Santa Cruz;Chiquitos;Roboré;Urbana;100.0;81.8;18.2;100.0;81.1;18.9;100.0;82.5;17.5;100.0;99.1;0.9;100.0;99.0;1.0;100.0;99.3;0.7
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3121;1098;Municipio/TIOC;Santa Cruz;Chiquitos;Roboré;Rural;100.0;78.2;21.8;100.0;79.9;20.1;100.0;76.1;23.9;100.0;96.7;3.3;100.0;96.4;3.6;100.0;97.1;2.9
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3122;1099;Provincia;Santa Cruz;Sara;;Sara;100.0;73.3;26.7;100.0;73.7;26.3;100.0;72.8;27.2;100.0;99.1;0.9;100.0;98.9;1.1;100.0;99.2;0.8
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3123;1100;Provincia;Santa Cruz;Sara;;Urbana;100.0;76.5;23.5;100.0;76.4;23.6;100.0;76.6;23.4;100.0;99.2;0.8;100.0;99.1;0.9;100.0;99.3;0.7
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3124;1101;Provincia;Santa Cruz;Sara;;Rural;100.0;69.2;30.8;100.0;70.7;29.3;100.0;67.3;32.7;100.0;98.9;1.1;100.0;98.6;1.4;100.0;99.2;0.8
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3125;1102;Municipio/TIOC;Santa Cruz;Sara;Portachuelo;Portachuelo;100.0;77.0;23.0;100.0;76.6;23.4;100.0;77.4;22.6;100.0;99.0;1.0;100.0;98.8;1.2;100.0;99.1;0.9
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3126;1103;Municipio/TIOC;Santa Cruz;Sara;Portachuelo;Urbana;100.0;78.7;21.3;100.0;78.2;21.8;100.0;79.1;20.9;100.0;99.1;0.9;100.0;99.1;0.9;100.0;99.2;0.8
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3127;1104;Municipio/TIOC;Santa Cruz;Sara;Portachuelo;Rural;100.0;70.7;29.3;100.0;71.5;28.5;100.0;69.7;30.3;100.0;98.2;1.8;100.0;97.8;2.2;100.0;98.8;1.2
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3128;1105;Municipio/TIOC;Santa Cruz;Sara;Santa Rosa;Santa Rosa;100.0;68.5;31.5;100.0;69.7;30.3;100.0;67.0;33.0;100.0;99.2;0.8;100.0;99.0;1.0;100.0;99.5;0.5
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3129;1106;Municipio/TIOC;Santa Cruz;Sara;Santa Rosa;Urbana;100.0;68.0;32.0;100.0;67.6;32.4;100.0;68.3;31.7;100.0;99.4;0.6;100.0;99.1;0.9;100.0;99.7;0.3
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3130;1107;Municipio/TIOC;Santa Cruz;Sara;Santa Rosa;Rural;100.0;68.7;31.3;100.0;70.4;29.6;100.0;66.5;33.5;100.0;99.2;0.8;100.0;99.0;1.0;100.0;99.4;0.6
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3131;1108;Municipio/TIOC;Santa Cruz;Sara;Colpa Bélgica;Colpa Bélgica;100.0;77.3;22.7;100.0;78.5;21.5;100.0;76.0;24.0;100.0;98.9;1.1;100.0;98.8;1.2;100.0;99.0;1.0
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3132;1109;Municipio/TIOC;Santa Cruz;Sara;Colpa Bélgica;Urbana;100.0;79.6;20.4;100.0;80.9;19.1;100.0;78.2;21.8;100.0;99.3;0.7;100.0;99.2;0.8;100.0;99.3;0.7
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3133;1110;Municipio/TIOC;Santa Cruz;Sara;Colpa Bélgica;Rural;100.0;70.4;29.6;100.0;71.9;28.1;100.0;68.5;31.5;100.0;97.1;2.9;100.0;97.2;2.8;100.0;97.0;3.0
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3134;1111;Provincia;Santa Cruz;Cordillera;;Cordillera;100.0;77.4;22.6;100.0;77.3;22.7;100.0;77.6;22.4;100.0;97.8;2.2;100.0;97.8;2.2;100.0;97.9;2.1
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3135;1112;Provincia;Santa Cruz;Cordillera;;Urbana;100.0;82.6;17.4;100.0;82.0;18.0;100.0;83.0;17.0;100.0;99.5;0.5;100.0;99.4;0.6;100.0;99.6;0.4
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3136;1113;Provincia;Santa Cruz;Cordillera;;Rural;100.0;74.6;25.4;100.0;74.8;25.2;100.0;74.3;25.7;100.0;96.9;3.1;100.0;97.0;3.0;100.0;96.9;3.1
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3137;1114;Municipio/TIOC;Santa Cruz;Cordillera;Lagunillas;Lagunillas;100.0;81.5;18.5;100.0;81.2;18.8;100.0;81.8;18.2;100.0;99.4;0.6;100.0;99.2;0.8;100.0;99.5;0.5
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3138;1115;Municipio/TIOC;Santa Cruz;Cordillera;Lagunillas;Urbana;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3139;1116;Municipio/TIOC;Santa Cruz;Cordillera;Lagunillas;Rural;100.0;81.5;18.5;100.0;81.2;18.8;100.0;81.8;18.2;100.0;99.4;0.6;100.0;99.2;0.8;100.0;99.5;0.5
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3140;1117;Municipio/TIOC;Santa Cruz;Cordillera;Charagua (Autonomía Guaraní Charagua Iyambae);Charagua (Autonomía Guaraní Charagua Iyambae);100.0;72.0;28.0;100.0;72.8;27.2;100.0;71.0;29.0;100.0;96.5;3.5;100.0;96.6;3.4;100.0;96.4;3.6
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3141;1118;Municipio/TIOC;Santa Cruz;Cordillera;Charagua (Autonomía Guaraní Charagua Iyambae);Urbana;100.0;80.7;19.3;100.0;82.2;17.8;100.0;79.1;20.9;100.0;99.1;0.9;100.0;98.9;1.1;100.0;99.3;0.7
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3142;1119;Municipio/TIOC;Santa Cruz;Cordillera;Charagua (Autonomía Guaraní Charagua Iyambae);Rural;100.0;70.9;29.1;100.0;71.7;28.3;100.0;70.0;30.0;100.0;96.1;3.9;100.0;96.2;3.8;100.0;95.9;4.1
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3143;1120;Municipio/TIOC;Santa Cruz;Cordillera;Cabezas;Cabezas;100.0;74.9;25.1;100.0;75.3;24.7;100.0;74.6;25.4;100.0;96.9;3.1;100.0;96.9;3.1;100.0;96.8;3.2
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3144;1121;Municipio/TIOC;Santa Cruz;Cordillera;Cabezas;Urbana;100.0;79.4;20.6;100.0;79.6;20.4;100.0;79.1;20.9;100.0;99.3;0.7;100.0;99.2;0.8;100.0;99.4;0.6
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3145;1122;Municipio/TIOC;Santa Cruz;Cordillera;Cabezas;Rural;100.0;74.0;26.0;100.0;74.4;25.6;100.0;73.5;26.5;100.0;96.0;4.0;100.0;96.1;3.9;100.0;95.8;4.2
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3146;1123;Municipio/TIOC;Santa Cruz;Cordillera;Cuevo;Cuevo;100.0;72.5;27.5;100.0;72.1;27.9;100.0;72.9;27.1;100.0;99.5;0.5;100.0;99.6;0.4;100.0;99.5;0.5
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3147;1124;Municipio/TIOC;Santa Cruz;Cordillera;Cuevo;Urbana;100.0;71.5;28.5;100.0;71.6;28.4;100.0;71.3;28.7;100.0;99.7;0.3;100.0;99.7;0.3;100.0;99.8;0.2
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3148;1125;Municipio/TIOC;Santa Cruz;Cordillera;Cuevo;Rural;100.0;73.5;26.5;100.0;72.5;27.5;100.0;74.6;25.4;100.0;99.3;0.7;100.0;99.4;0.6;100.0;99.1;0.9
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3149;1126;Municipio/TIOC;Santa Cruz;Cordillera;Gutiérrez (Autonomía Indígena Kereimba Iyaambae);Gutiérrez (Autonomía Indígena Kereimba Iyaambae);100.0;79.3;20.7;100.0;79.2;20.8;100.0;79.4;20.6;100.0;99.0;1.0;100.0;98.9;1.1;100.0;99.0;1.0
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3150;1127;Municipio/TIOC;Santa Cruz;Cordillera;Gutiérrez (Autonomía Indígena Kereimba Iyaambae);Urbana;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3151;1128;Municipio/TIOC;Santa Cruz;Cordillera;Gutiérrez (Autonomía Indígena Kereimba Iyaambae);Rural;100.0;79.3;20.7;100.0;79.2;20.8;100.0;79.4;20.6;100.0;99.0;1.0;100.0;98.9;1.1;100.0;99.0;1.0
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3152;1129;Municipio/TIOC;Santa Cruz;Cordillera;Camiri;Camiri;100.0;83.5;16.5;100.0;82.6;17.4;100.0;84.3;15.7;100.0;99.6;0.4;100.0;99.6;0.4;100.0;99.7;0.3
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3153;1130;Municipio/TIOC;Santa Cruz;Cordillera;Camiri;Urbana;100.0;84.1;15.9;100.0;83.3;16.7;100.0;84.9;15.1;100.0;99.7;0.3;100.0;99.6;0.4;100.0;99.7;0.3
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3154;1131;Municipio/TIOC;Santa Cruz;Cordillera;Camiri;Rural;100.0;79.7;20.3;100.0;78.6;21.4;100.0;80.9;19.1;100.0;99.5;0.5;100.0;99.5;0.5;100.0;99.6;0.4
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3155;1132;Municipio/TIOC;Santa Cruz;Cordillera;Boyuibe;Boyuibe;100.0;80.8;19.2;100.0;79.7;20.3;100.0;81.9;18.1;100.0;96.2;3.8;100.0;96.4;3.6;100.0;96.0;4.0
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3156;1133;Municipio/TIOC;Santa Cruz;Cordillera;Boyuibe;Urbana;100.0;83.8;16.2;100.0;82.6;17.4;100.0;85.0;15.0;100.0;99.4;0.6;100.0;99.4;0.6;100.0;99.3;0.7
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3157;1134;Municipio/TIOC;Santa Cruz;Cordillera;Boyuibe;Rural;100.0;74.6;25.4;100.0;74.4;25.6;100.0;74.8;25.2;100.0;89.0;11.0;100.0;89.7;10.3;100.0;88.2;11.8
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3158;1135;Provincia;Santa Cruz;Valle Grande;;Valle Grande;100.0;78.9;21.1;100.0;78.3;21.7;100.0;79.6;20.4;100.0;99.6;0.4;100.0;99.5;0.5;100.0;99.7;0.3
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3159;1136;Provincia;Santa Cruz;Valle Grande;;Urbana;100.0;81.0;19.0;100.0;79.8;20.2;100.0;82.1;17.9;100.0;99.7;0.3;100.0;99.6;0.4;100.0;99.8;0.2
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3160;1137;Provincia;Santa Cruz;Valle Grande;;Rural;100.0;77.7;22.3;100.0;77.4;22.6;100.0;77.9;22.1;100.0;99.6;0.4;100.0;99.5;0.5;100.0;99.6;0.4
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3161;1138;Municipio/TIOC;Santa Cruz;Valle Grande;Vallegrande;Vallegrande;100.0;80.0;20.0;100.0;79.1;20.9;100.0;80.9;19.1;100.0;99.7;0.3;100.0;99.6;0.4;100.0;99.8;0.2
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3162;1139;Municipio/TIOC;Santa Cruz;Valle Grande;Vallegrande;Urbana;100.0;81.0;19.0;100.0;79.8;20.2;100.0;82.1;17.9;100.0;99.7;0.3;100.0;99.6;0.4;100.0;99.8;0.2
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3163;1140;Municipio/TIOC;Santa Cruz;Valle Grande;Vallegrande;Rural;100.0;78.5;21.5;100.0;78.2;21.8;100.0;78.9;21.1;100.0;99.7;0.3;100.0;99.5;0.5;100.0;99.9;0.1
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3164;1141;Municipio/TIOC;Santa Cruz;Valle Grande;Trigal;Trigal;100.0;81.8;18.2;100.0;81.6;18.4;100.0;82.0;18.0;100.0;99.4;0.6;100.0;99.4;0.6;100.0;99.5;0.5
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3165;1142;Municipio/TIOC;Santa Cruz;Valle Grande;Trigal;Urbana;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3166;1143;Municipio/TIOC;Santa Cruz;Valle Grande;Trigal;Rural;100.0;81.8;18.2;100.0;81.6;18.4;100.0;82.0;18.0;100.0;99.4;0.6;100.0;99.4;0.6;100.0;99.5;0.5
BOLIVIA: POBLACIÓN POR TENENCIA DE CÉDULA DE IDENTIDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3167;1144;Municipio/TIOC;Santa Cruz;Valle Grande;Moromoro;Moromoro;100.0;79.5;20.5;100.0;79.7;20.3;100.0;79.2;20.8;100.0;99.8;0.2;100.0;99.9;0.1;100.0;99.6;0.4
