cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_estado_civil;2001_total;2001_hombres;2001_mujeres;2001_grupo_de_dedad__15_a_17;2001_grupo_de_dedad__18_a_28;2001_grupo_de_dedad__29_a_39;2001_grupo_de_dedad__40_a_59;2001_grupo_de_dedad__60_o_mas;2012_total;2012_hombres;2012_mujeres;2012_grupo_de_dedad__15_a_17;2012_grupo_de_dedad__18_a_28;2012_grupo_de_dedad__29_a_39;2012_grupo_de_dedad__40_a_59;2012_grupo_de_dedad__60_o_mas;2024_total;2024_hombres;2024_mujeres;2024_grupo_de_dedad__15_a_17;2024_grupo_de_dedad__18_a_28;2024_grupo_de_dedad__29_a_39;2024_grupo_de_dedad__40_a_59;2024_grupo_de_dedad__60_o_mas
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12566;10543;Provincia;Beni;Iténez;;Viudo;3.9;5.8;2.3;0.2;0.2;1.2;4.4;22.4;3.0;4.8;1.6;0.1;0.2;0.3;2.4;19.3;3.3;4.8;2.0;0.1;0.2;0.7;2.2;16.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12567;10544;Provincia;Beni;Iténez;;Sin especificar;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;5.6;4.8;6.2;4.4;6.1;5.4;5.4;6.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12568;10545;Provincia;Beni;Iténez;;Urbana;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12569;10546;Provincia;Beni;Iténez;;Soltero;43.9;37.9;49.8;96.9;65.2;24.6;18.9;14.7;44.5;40.2;48.6;94.0;63.4;30.0;24.6;20.4;38.1;34.4;41.6;92.3;56.9;30.2;23.3;18.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12570;10547;Provincia;Beni;Iténez;;Casado;33.9;36.1;31.8;1.3;14.8;44.7;57.8;50.1;26.6;27.2;26.1;1.0;9.5;28.8;46.1;44.7;21.1;22.1;20.2;0.1;4.1;18.2;33.0;40.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12571;10548;Provincia;Beni;Iténez;;Conviviente o concubino;15.1;16.5;13.7;1.8;19.2;25.3;14.6;6.2;22.9;24.5;21.3;4.8;26.3;39.2;22.6;8.3;28.6;30.1;27.1;3.6;31.6;42.8;31.6;11.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12572;10549;Provincia;Beni;Iténez;;Separado;1.8;2.5;1.2;0.0;0.8;2.7;2.9;2.7;1.4;1.7;1.1;0.0;0.6;1.3;2.4;2.8;2.6;2.9;2.3;0.1;1.2;2.5;4.2;3.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12573;10550;Provincia;Beni;Iténez;;Divorciado;0.7;0.7;0.7;0.0;0.0;1.0;1.2;1.3;0.7;0.7;0.7;0.0;0.0;0.4;1.4;1.5;0.9;1.2;0.7;0.0;0.1;0.6;1.3;2.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12574;10551;Provincia;Beni;Iténez;;Viudo;4.6;6.3;2.9;0.0;0.0;1.6;4.6;25.0;3.9;5.7;2.2;0.1;0.2;0.2;2.7;22.3;3.8;5.3;2.5;0.2;0.2;0.8;2.4;18.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12575;10552;Provincia;Beni;Iténez;;Sin especificar;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;4.8;4.0;5.7;3.7;5.9;5.0;4.2;5.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12576;10553;Provincia;Beni;Iténez;;Rural;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12577;10554;Provincia;Beni;Iténez;;Soltero;38.3;27.4;45.6;91.4;51.5;25.3;17.6;18.0;42.5;30.2;49.7;86.3;56.7;32.6;23.3;24.3;38.0;29.6;43.5;88.9;56.5;32.6;25.1;18.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12578;10555;Provincia;Beni;Iténez;;Casado;33.5;38.4;30.2;2.2;18.7;41.8;52.3;50.7;22.6;25.5;20.9;2.3;8.2;23.7;40.2;42.5;18.8;20.5;17.6;0.4;3.2;17.0;28.6;37.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12579;10556;Provincia;Beni;Iténez;;Conviviente o concubino;22.3;26.3;19.6;5.3;28.1;29.7;21.3;6.9;31.0;39.0;26.3;11.4;34.1;41.3;31.2;15.1;30.6;36.9;26.6;4.6;32.2;41.6;32.7;15.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12580;10557;Provincia;Beni;Iténez;;Separado;2.0;1.9;2.1;0.8;1.1;2.2;2.8;3.8;1.5;1.5;1.5;0.0;0.5;1.5;2.6;3.6;2.6;2.0;2.9;0.2;1.3;1.9;3.9;4.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12581;10558;Provincia;Beni;Iténez;;Divorciado;0.6;0.6;0.6;0.0;0.2;0.2;1.7;1.2;0.4;0.3;0.5;0.0;0.2;0.4;0.8;0.7;1.0;0.9;1.0;0.0;0.3;0.4;1.2;3.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12582;10559;Provincia;Beni;Iténez;;Viudo;3.3;5.3;1.9;0.3;0.4;0.9;4.2;19.4;1.9;3.5;1.0;0.0;0.2;0.4;2.0;13.8;2.5;4.0;1.6;0.0;0.1;0.6;1.8;13.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12583;10560;Provincia;Beni;Iténez;;Sin especificar;;;;;;;;;;;;;;;;;6.5;6.1;6.8;5.8;6.4;5.9;6.7;7.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12584;10561;Municipio/TIOC;Beni;Iténez;Magdalena;Magdalena;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12585;10562;Municipio/TIOC;Beni;Iténez;Magdalena;Soltero;40.4;32.8;46.8;95.2;56.1;21.7;19.5;17.4;42.9;38.1;47.2;91.3;59.5;29.1;23.0;24.7;35.1;31.8;38.0;90.3;49.3;27.1;21.1;18.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12586;10563;Municipio/TIOC;Beni;Iténez;Magdalena;Casado;33.3;36.2;30.8;1.3;15.8;44.4;53.5;49.4;24.0;25.3;22.9;1.5;8.5;26.1;42.3;39.1;19.3;20.3;18.4;0.3;3.7;17.6;30.9;35.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12587;10564;Municipio/TIOC;Beni;Iténez;Magdalena;Conviviente o concubino;20.1;22.4;18.1;3.4;26.9;30.0;18.7;7.3;27.4;29.3;25.8;7.1;31.0;42.8;28.1;11.0;31.4;33.8;29.3;4.3;36.2;45.1;33.5;14.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12588;10565;Municipio/TIOC;Beni;Iténez;Magdalena;Separado;1.7;2.0;1.4;0.1;0.8;2.2;2.4;3.2;1.5;1.7;1.4;0.0;0.6;1.3;2.3;3.6;2.5;2.6;2.4;0.0;1.2;2.2;3.6;4.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12589;10566;Municipio/TIOC;Beni;Iténez;Magdalena;Divorciado;0.7;0.9;0.6;0.0;0.1;0.6;1.6;1.3;0.7;0.7;0.7;0.0;0.1;0.4;1.5;1.3;0.7;0.9;0.6;0.0;0.1;0.4;1.1;2.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12590;10567;Municipio/TIOC;Beni;Iténez;Magdalena;Viudo;3.9;5.7;2.4;0.0;0.2;1.2;4.3;21.3;3.5;5.1;2.1;0.1;0.2;0.3;2.8;20.2;3.3;4.5;2.2;0.3;0.2;0.7;2.0;17.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12591;10568;Municipio/TIOC;Beni;Iténez;Magdalena;Sin especificar;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;7.7;6.1;9.2;4.9;9.3;6.8;7.8;8.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12592;10569;Municipio/TIOC;Beni;Iténez;Magdalena;Urbana;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12593;10570;Municipio/TIOC;Beni;Iténez;Magdalena;Soltero;43.1;37.2;48.9;97.1;62.4;23.2;20.0;16.3;43.2;39.8;46.6;93.9;61.8;27.4;22.5;21.5;37.2;34.4;39.9;91.8;53.8;28.7;21.9;18.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12594;10571;Municipio/TIOC;Beni;Iténez;Magdalena;Casado;34.8;36.9;32.8;1.4;15.5;47.3;57.9;49.3;26.4;26.7;26.1;1.1;9.7;28.5;46.6;43.2;20.0;20.6;19.5;0.2;3.9;17.7;33.0;37.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12595;10572;Municipio/TIOC;Beni;Iténez;Magdalena;Conviviente o concubino;14.9;16.4;13.5;1.6;21.5;24.2;13.6;5.4;23.8;24.9;22.8;4.8;27.6;42.0;23.2;7.1;30.1;31.6;28.7;3.9;34.6;44.5;32.4;11.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12596;10573;Municipio/TIOC;Beni;Iténez;Magdalena;Separado;1.7;2.2;1.2;0.0;0.7;2.8;2.3;2.9;1.5;1.8;1.3;0.0;0.7;1.3;2.6;3.1;2.6;2.9;2.2;0.0;1.0;2.4;4.1;4.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12597;10574;Municipio/TIOC;Beni;Iténez;Magdalena;Divorciado;0.8;0.9;0.7;0.0;0.0;1.0;1.5;1.6;0.8;0.9;0.7;0.0;0.1;0.4;1.9;1.6;0.9;1.1;0.6;0.0;0.1;0.6;1.3;2.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12598;10575;Municipio/TIOC;Beni;Iténez;Magdalena;Viudo;4.7;6.4;2.9;0.0;0.0;1.5;4.7;24.4;4.2;5.9;2.5;0.2;0.2;0.4;3.1;23.5;3.9;5.0;2.8;0.3;0.3;0.8;2.3;20.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12599;10576;Municipio/TIOC;Beni;Iténez;Magdalena;Sin especificar;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;5.4;4.3;6.4;3.8;6.3;5.3;5.0;6.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12600;10577;Municipio/TIOC;Beni;Iténez;Magdalena;Rural;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12601;10578;Municipio/TIOC;Beni;Iténez;Magdalena;Soltero;35.5;22.5;43.7;90.1;46.9;19.4;18.6;20.3;42.3;33.1;48.3;83.2;54.6;32.8;24.3;34.3;28.3;21.0;32.9;83.8;35.3;21.4;19.0;17.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12602;10579;Municipio/TIOC;Beni;Iténez;Magdalena;Casado;30.4;34.4;27.8;1.0;16.3;39.9;45.0;49.7;18.3;20.9;16.7;2.9;6.1;21.0;32.5;27.0;16.9;19.3;15.4;0.6;2.9;17.2;24.8;30.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12603;10580;Municipio/TIOC;Beni;Iténez;Magdalena;Conviviente o concubino;29.4;36.8;24.8;8.4;35.0;39.0;28.5;11.9;35.8;42.1;31.7;13.9;38.3;44.4;39.0;22.7;35.5;42.8;30.9;5.8;41.2;47.3;36.6;21.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12604;10581;Municipio/TIOC;Beni;Iténez;Magdalena;Separado;1.6;1.7;1.6;0.5;1.0;1.1;2.5;4.0;1.4;1.2;1.5;0.0;0.4;1.2;1.6;5.2;2.1;1.2;2.8;0.0;1.8;1.6;2.1;5.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12605;10582;Municipio/TIOC;Beni;Iténez;Magdalena;Divorciado;0.6;0.8;0.4;0.0;0.3;0.0;1.8;0.6;0.4;0.0;0.6;0.0;0.3;0.4;0.5;0.4;0.4;0.0;0.6;0.0;0.0;0.0;0.6;1.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12606;10583;Municipio/TIOC;Beni;Iténez;Magdalena;Viudo;2.5;3.8;1.7;0.0;0.5;0.7;3.6;13.6;1.8;2.7;1.1;0.0;0.1;0.2;2.1;10.3;1.4;2.5;0.8;0.0;0.0;0.4;1.1;6.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12607;10584;Municipio/TIOC;Beni;Iténez;Magdalena;Sin especificar;;;;;;;;;;;;;;;;;15.4;13.3;16.7;9.7;18.9;12.1;15.7;17.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12608;10585;Municipio/TIOC;Beni;Iténez;Baures;Baures;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12609;10586;Municipio/TIOC;Beni;Iténez;Baures;Soltero;42.9;35.3;48.8;93.4;60.0;30.4;18.8;13.8;43.3;33.1;49.9;89.8;61.8;30.8;23.6;16.9;41.1;32.9;47.0;92.4;64.1;34.4;26.9;17.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12610;10587;Municipio/TIOC;Beni;Iténez;Baures;Casado;32.1;35.6;29.4;2.3;16.5;36.9;54.8;52.3;25.2;27.2;23.9;1.2;7.5;27.0;44.7;50.2;19.9;21.4;18.9;0.3;3.2;16.6;29.6;44.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12611;10588;Municipio/TIOC;Beni;Iténez;Baures;Conviviente o concubino;18.4;20.8;16.6;3.7;21.7;27.9;17.3;6.7;26.9;33.0;22.9;9.0;29.7;40.3;26.3;9.9;28.5;33.4;25.0;2.9;28.4;41.6;31.8;12.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  12612;10589;Municipio/TIOC;Beni;Iténez;Baures;Separado;2.1;2.5;1.9;0.3;1.6;3.0;3.0;2.1;1.5;1.7;1.4;0.0;0.7;1.1;2.7;3.1;3.1;2.9;3.2;0.3;1.3;2.8;5.2;3.6
