cuadro;no;nivel;departamento;provincia;municipio_tioc;area;2021_mujeres_con_hijos;2021_partos_atendidos_por_personal_calificado;2024_mujeres_con_hijos;2024_partos_atendidos_por_personal_calificado
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1162;Municipio;Santa Cruz  ;Florida;Mairana;Mairana;624;479;914;869
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1163;Municipio;Santa Cruz  ;Florida;Mairana;Urbana;339;282;548;524
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1164;Municipio;Santa Cruz  ;Florida;Mairana;Rural;285;197;366;345
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1165;Municipio;Santa Cruz  ;Florida;Quirusillas;Quirusillas;159;108;146;140
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1166;Municipio;Santa Cruz  ;Florida;Quirusillas;Urbana;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1167;Municipio;Santa Cruz  ;Florida;Quirusillas;Rural;159;108;146;140
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1168;Provincia;Santa Cruz  ;Obispo Santisteban;;Obispo Santisteban;13,574;11,292;13,922;13,700
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1169;Provincia;Santa Cruz  ;Obispo Santisteban;;Urbana;10,224;9,064;12,276;12,114
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1170;Provincia;Santa Cruz  ;Obispo Santisteban;;Rural;3,350;2,228;1,646;1,586
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1171;Municipio;Santa Cruz  ;Obispo Santisteban;Montero;Montero;7,538;6,736;8,981;8,861
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1172;Municipio;Santa Cruz  ;Obispo Santisteban;Montero;Urbana;7,339;6,595;8,920;8,805
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1173;Municipio;Santa Cruz  ;Obispo Santisteban;Montero;Rural;199;141;61;56
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1174;Municipio;Santa Cruz  ;Obispo Santisteban;General Saavedra;General Saavedra;1,640;1,077;1,258;1,222
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1175;Municipio;Santa Cruz  ;Obispo Santisteban;General Saavedra;Urbana;297;280;582;574
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1176;Municipio;Santa Cruz  ;Obispo Santisteban;General Saavedra;Rural;1,343;797;676;648
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1177;Municipio;Santa Cruz  ;Obispo Santisteban;Mineros;Mineros;1,947;1,575;1,726;1,698
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1178;Municipio;Santa Cruz  ;Obispo Santisteban;Mineros;Urbana;1,314;1,156;1,415;1,397
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1179;Municipio;Santa Cruz  ;Obispo Santisteban;Mineros;Rural;633;419;311;301
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1180;Municipio;Santa Cruz  ;Obispo Santisteban;Fernández Alonso;Fernández Alonso;1,061;819;975;952
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1181;Municipio;Santa Cruz  ;Obispo Santisteban;Fernández Alonso;Urbana;746;589;793;778
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1182;Municipio;Santa Cruz  ;Obispo Santisteban;Fernández Alonso;Rural;315;230;182;174
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1183;Municipio;Santa Cruz  ;Obispo Santisteban;San Pedro;San Pedro;1,388;1,085;982;967
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1184;Municipio;Santa Cruz  ;Obispo Santisteban;San Pedro;Urbana;528;444;566;560
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1185;Municipio;Santa Cruz  ;Obispo Santisteban;San Pedro;Rural;860;641;416;407
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1186;Provincia;Santa Cruz  ;Ñuflo de Chávez;;Ñuflo de Chávez;9,562;5,875;10,079;9,531
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1187;Provincia;Santa Cruz  ;Ñuflo de Chávez;;Urbana;2,880;2,181;5,313;5,182
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1188;Provincia;Santa Cruz  ;Ñuflo de Chávez;;Rural;6,682;3,694;4,766;4,349
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1189;Municipio;Santa Cruz  ;Ñuflo de Chávez;Concepción;Concepción;1,510;779;2,401;2,196
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1190;Municipio;Santa Cruz  ;Ñuflo de Chávez;Concepción;Urbana;551;429;1,247;1,203
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1191;Municipio;Santa Cruz  ;Ñuflo de Chávez;Concepción;Rural;959;350;1,154;993
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1192;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Javier;San Javier;1,089;652;1,115;1,052
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1193;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Javier;Urbana;561;422;628;614
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1194;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Javier;Rural;528;230;487;438
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1195;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Julián;San Julián;3,916;2,447;3,414;3,332
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1196;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Julián;Urbana;718;530;1,969;1,927
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1197;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Julián;Rural;3,198;1,917;1,445;1,405
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1198;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;San Antonio de Lomerio;669;250;490;426
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1199;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;Urbana;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1200;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;Rural;669;250;490;426
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1201;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Ramón;San Ramón;597;459;639;609
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1202;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Ramón;Urbana;501;403;559;544
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1203;Municipio;Santa Cruz  ;Ñuflo de Chávez;San Ramón;Rural;96;56;80;65
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1204;Municipio;Santa Cruz  ;Ñuflo de Chávez;Cuatro Cañadas;Cuatro Cañadas;1,781;1,288;2,020;1,916
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1205;Municipio;Santa Cruz  ;Ñuflo de Chávez;Cuatro Cañadas;Urbana;549;397;910;894
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1206;Municipio;Santa Cruz  ;Ñuflo de Chávez;Cuatro Cañadas;Rural;1,232;891;1,110;1,022
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1207;Provincia;Santa Cruz  ;Ángel Sandoval;;Ángel Sandoval;1,226;609;1,232;1,137
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1208;Provincia;Santa Cruz  ;Ángel Sandoval;;Urbana;456;351;605;588
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1209;Provincia;Santa Cruz  ;Ángel Sandoval;;Rural;770;258;627;549
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1210;Municipio;Santa Cruz  ;Ángel Sandoval;San Matías;San Matías;1,226;609;1,232;1,137
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1211;Municipio;Santa Cruz  ;Ángel Sandoval;San Matías;Urbana;456;351;605;588
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1212;Municipio;Santa Cruz  ;Ángel Sandoval;San Matías;Rural;770;258;627;549
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1213;Provincia;Santa Cruz  ;Manuel María Caballero;;Manuel María Caballero;1,919;1,332;1,634;1,574
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1), SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024;1214;Provincia;Santa Cruz  ;Manuel María Caballero;;Urbana;587;469;697;684
