cuadro;no;nivel;departamento;provincia;municipio_tioc;area;poblacion_con_cobertura_de_salud;hombres_con_cobertura_de_salud;mujeres_con_cobertura_de_salud;total_cobertura_de_salud;hombres_cobertura_de_salud;mujeres_cobertura_de_salud
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1217;Municipio;Santa Cruz  ;Manuel María Caballero;Comarapa;Urbana;5,493;2,635;2,858;87.9;85.7;90.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1218;Municipio;Santa Cruz  ;Manuel María Caballero;Comarapa;Rural;9,132;4,646;4,486;86.5;84.0;89.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1219;Municipio;Santa Cruz  ;Manuel María Caballero;Saipina;Saipina;5,260;2,618;2,642;88.7;85.9;91.7
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1220;Municipio;Santa Cruz  ;Manuel María Caballero;Saipina;Urbana;3,194;1,574;1,620;88.3;85.5;91.2
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1221;Municipio;Santa Cruz  ;Manuel María Caballero;Saipina;Rural;2,066;1,044;1,022;89.5;86.6;92.7
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1222;Provincia;Santa Cruz  ;Germán Busch;;Germán Busch;33,953;17,549;16,404;80.6;78.5;82.9
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1223;Provincia;Santa Cruz  ;Germán Busch;;Urbana;26,549;13,362;13,187;84.2;82.2;86.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1224;Provincia;Santa Cruz  ;Germán Busch;;Rural;7,404;4,187;3,217;69.8;68.6;71.4
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1225;Municipio;Santa Cruz  ;Germán Busch;Puerto Suárez;Puerto Suárez;14,373;7,554;6,819;85.5;83.3;88.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1226;Municipio;Santa Cruz  ;Germán Busch;Puerto Suárez;Urbana;10,107;5,146;4,961;88.5;87.1;90.0
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1227;Municipio;Santa Cruz  ;Germán Busch;Puerto Suárez;Rural;4,266;2,408;1,858;79.2;76.3;83.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1228;Municipio;Santa Cruz  ;Germán Busch;Puerto Quijarro;Puerto Quijarro;13,456;6,835;6,621;80.2;78.1;82.5
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1229;Municipio;Santa Cruz  ;Germán Busch;Puerto Quijarro;Urbana;13,199;6,669;6,530;80.3;78.1;82.6
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1230;Municipio;Santa Cruz  ;Germán Busch;Puerto Quijarro;Rural;257;166;91;76.7;78.3;74.0
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1231;Municipio;Santa Cruz  ;Germán Busch;El Carmen Rivero Tórrez;El Carmen Rivero Tórrez;6,124;3,160;2,964;71.6;69.5;73.9
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1232;Municipio;Santa Cruz  ;Germán Busch;El Carmen Rivero Tórrez;Urbana;3,243;1,547;1,696;88.3;85.3;91.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1233;Municipio;Santa Cruz  ;Germán Busch;El Carmen Rivero Tórrez;Rural;2,881;1,613;1,268;59.0;59.0;58.9
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1234;Provincia;Santa Cruz  ;Guarayos;;Guarayos;43,582;22,324;21,258;77.8;73.8;82.6
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1235;Provincia;Santa Cruz  ;Guarayos;;Urbana;24,853;11,978;12,875;81.2;77.2;85.5
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1236;Provincia;Santa Cruz  ;Guarayos;;Rural;18,729;10,346;8,383;73.7;70.2;78.6
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1237;Municipio;Santa Cruz  ;Guarayos;Ascención de Guarayos;Ascención de Guarayos;25,016;12,516;12,500;76.1;71.6;81.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1238;Municipio;Santa Cruz  ;Guarayos;Ascención de Guarayos;Urbana;17,611;8,438;9,173;78.1;73.6;82.8
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1239;Municipio;Santa Cruz  ;Guarayos;Ascención de Guarayos;Rural;7,405;4,078;3,327;71.8;67.8;77.4
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1240;Municipio;Santa Cruz  ;Guarayos;Urubichá;Urubichá;5,628;2,805;2,823;89.6;86.8;92.5
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1241;Municipio;Santa Cruz  ;Guarayos;Urubichá;Urbana;4,782;2,341;2,441;91.1;88.9;93.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1242;Municipio;Santa Cruz  ;Guarayos;Urubichá;Rural;846;464;382;81.7;77.5;87.4
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1243;Municipio;Santa Cruz  ;Guarayos;El Puente;El Puente;12,938;7,003;5,935;76.8;73.3;81.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1244;Municipio;Santa Cruz  ;Guarayos;El Puente;Urbana;2,460;1,199;1,261;87.9;84.3;91.7
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1245;Municipio;Santa Cruz  ;Guarayos;El Puente;Rural;10,478;5,804;4,674;74.6;71.4;78.9
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1246;Departamento;Beni;;;Beni;389,459;194,613;194,846;82.8;80.4;85.4
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1247;Departamento;Beni;;;Urbana;291,560;142,070;149,490;84.3;82.0;86.7
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1248;Departamento;Beni;;;Rural;97,899;52,543;45,356;78.7;76.5;81.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1249;Provincia;Beni;Cercado;;Cercado;109,459;53,583;55,876;82.4;79.7;85.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1250;Provincia;Beni;Cercado;;Urbana;100,012;48,463;51,549;83.6;80.9;86.2
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1251;Provincia;Beni;Cercado;;Rural;9,447;5,120;4,327;71.8;69.8;74.4
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1252;Municipio;Beni;Cercado;Trinidad;Trinidad;104,856;51,018;53,838;83.7;81.1;86.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1253;Municipio;Beni;Cercado;Trinidad;Urbana;100,012;48,463;51,549;83.6;80.9;86.2
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1254;Municipio;Beni;Cercado;Trinidad;Rural;4,844;2,555;2,289;86.0;83.6;88.9
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1255;Municipio;Beni;Cercado;San Javier;San Javier;4,603;2,565;2,038;61.2;59.9;62.8
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1256;Municipio;Beni;Cercado;San Javier;Urbana;;;;;;
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1257;Municipio;Beni;Cercado;San Javier;Rural;4,603;2,565;2,038;61.2;59.9;62.8
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1258;Provincia;Beni;Vaca Diez;;Vaca Diez;122,582;60,382;62,200;83.7;81.5;85.9
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1259;Provincia;Beni;Vaca Diez;;Urbana;108,165;52,591;55,574;83.4;81.2;85.6
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1260;Provincia;Beni;Vaca Diez;;Rural;14,417;7,791;6,626;85.9;83.8;88.5
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1261;Municipio;Beni;Vaca Diez;Riberalta;Riberalta;88,215;43,233;44,982;83.0;80.8;85.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1262;Municipio;Beni;Vaca Diez;Riberalta;Urbana;78,902;38,202;40,700;82.7;80.5;84.9
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1263;Municipio;Beni;Vaca Diez;Riberalta;Rural;9,313;5,031;4,282;85.2;83.4;87.5
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1264;Municipio;Beni;Vaca Diez;Guayaramerín;Guayaramerín;34,367;17,149;17,218;85.7;83.4;88.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1265;Municipio;Beni;Vaca Diez;Guayaramerín;Urbana;29,263;14,389;14,874;85.5;83.2;87.7
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1266;Municipio;Beni;Vaca Diez;Guayaramerín;Rural;5,104;2,760;2,344;87.1;84.5;90.5
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1267;Provincia;Beni;General José Ballivián;;General José Ballivián;72,483;36,514;35,969;84.3;82.2;86.5
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1268;Provincia;Beni;General José Ballivián;;Urbana;41,589;20,229;21,360;87.4;85.1;89.7
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1269;Provincia;Beni;General José Ballivián;;Rural;30,894;16,285;14,609;80.4;78.9;82.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1270;Municipio;Beni;General José Ballivián;Reyes;Reyes;9,284;4,666;4,618;83.3;80.2;86.7
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1271;Municipio;Beni;General José Ballivián;Reyes;Urbana;5,741;2,788;2,953;87.2;84.9;89.6
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1272;Municipio;Beni;General José Ballivián;Reyes;Rural;3,543;1,878;1,665;77.6;74.1;81.9
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1273;Municipio;Beni;General José Ballivián;San Borja;San Borja;36,571;18,362;18,209;84.0;82.3;85.8
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1274;Municipio;Beni;General José Ballivián;San Borja;Urbana;19,331;9,277;10,054;89.0;86.8;91.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1275;Municipio;Beni;General José Ballivián;San Borja;Rural;17,240;9,085;8,155;79.0;78.1;80.0
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1276;Municipio;Beni;General José Ballivián;Santa Rosa;Santa Rosa;8,706;4,468;4,238;81.4;79.8;83.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1277;Municipio;Beni;General José Ballivián;Santa Rosa;Urbana;4,598;2,279;2,319;85.8;84.0;87.6
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1278;Municipio;Beni;General José Ballivián;Santa Rosa;Rural;4,108;2,189;1,919;77.0;75.8;78.4
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1279;Municipio;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Puerto Menor de Rurrenabaque;17,922;9,018;8,904;86.8;84.4;89.5
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1280;Municipio;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Urbana;11,919;5,885;6,034;85.6;83.0;88.4
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1281;Municipio;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Rural;6,003;3,133;2,870;89.3;87.2;91.8
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1282;Provincia;Beni;Yacuma;;Yacuma;18,326;9,389;8,937;73.3;71.2;75.6
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1283;Provincia;Beni;Yacuma;;Urbana;11,305;5,570;5,735;77.1;75.0;79.4
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1284;Provincia;Beni;Yacuma;;Rural;7,021;3,819;3,202;67.8;66.3;69.6
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1285;Municipio;Beni;Yacuma;Santa Ana;Santa Ana;12,301;6,149;6,152;70.8;68.5;73.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1286;Municipio;Beni;Yacuma;Santa Ana;Urbana;9,508;4,606;4,902;75.2;72.7;77.7
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1287;Municipio;Beni;Yacuma;Santa Ana;Rural;2,793;1,543;1,250;59.1;58.3;60.2
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1288;Municipio;Beni;Yacuma;Exaltación;Exaltación;6,025;3,240;2,785;78.8;77.0;81.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1289;Municipio;Beni;Yacuma;Exaltación;Urbana;1,797;964;833;89.5;88.0;91.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1290;Municipio;Beni;Yacuma;Exaltación;Rural;4,228;2,276;1,952;75.0;73.2;77.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1291;Provincia;Beni;Moxos;;Moxos;18,375;9,409;8,966;87.7;85.8;89.8
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1292;Provincia;Beni;Moxos;;Urbana;9,278;4,589;4,689;92.1;89.9;94.4
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1293;Provincia;Beni;Moxos;;Rural;9,097;4,820;4,277;83.6;82.2;85.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1294;Municipio;Beni;Moxos;San Ignacio;San Ignacio;18,375;9,409;8,966;87.7;85.8;89.8
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1295;Municipio;Beni;Moxos;San Ignacio;Urbana;9,278;4,589;4,689;92.1;89.9;94.4
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1296;Municipio;Beni;Moxos;San Ignacio;Rural;9,097;4,820;4,277;83.6;82.2;85.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1297;Provincia;Beni;Marbán;;Marbán;14,785;7,800;6,985;78.2;74.5;82.8
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1298;Provincia;Beni;Marbán;;Urbana;2,085;1,003;1,082;86.2;83.2;89.1
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1299;Provincia;Beni;Marbán;;Rural;12,700;6,797;5,903;77.1;73.4;81.8
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1300;Municipio;Beni;Marbán;Loreto;Loreto;3,252;1,658;1,594;78.5;75.9;81.3
BOLIVIA: COBERTURA DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSO 2024;1301;Municipio;Beni;Marbán;Loreto;Urbana;;;;;;
