cuadro;no;nivel;departamento;provincia;municipio_tioc;sexo;2012_total;2012_establecimiento_de_salud_publico;2012_caja_de_salud;2012_establecimiento_de_salud_privado;2012_seguro_de_salud_privado;2012_medico_tradicional;2012_farmacia_o_se_automedica;2012_soluciones_caseras;2024_total;2024_establecimiento_de_salud_publico;2024_caja_de_salud;2024_establecimiento_de_salud_privado;2024_seguro_de_salud_privado;2024_medico_tradicional;2024_farmacia_o_se_automedica;2024_soluciones_caseras
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1229;Municipio;Santa Cruz  ;Germán Busch;Puerto Quijarro;Hombres;9,381;5,286;1,386;1,545;1,098;743;2,653;2,056;9,381;7,093;1,278;1,999;420;1,137;3,210;4,517
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1230;Municipio;Santa Cruz  ;Germán Busch;Puerto Quijarro;Mujeres;8,593;5,260;1,246;1,490;957;697;2,493;1,947;8,593;6,806;1,029;1,783;375;978;2,937;4,168
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1231;Municipio;Santa Cruz  ;Germán Busch;Carmen Rivero Tórrez;El Carmen Rivero Tórrez;8,816;4,366;1,175;578;277;1,293;3,094;3,180;8,816;7,412;829;1,468;698;1,170;3,048;5,326
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1232;Municipio;Santa Cruz  ;Germán Busch;Carmen Rivero Tórrez;Hombres;4,690;2,371;612;310;169;703;1,703;1,746;4,690;3,899;475;767;345;619;1,608;2,760
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1233;Municipio;Santa Cruz  ;Germán Busch;Carmen Rivero Tórrez;Mujeres;4,126;1,995;563;268;108;590;1,391;1,434;4,126;3,513;354;701;353;551;1,440;2,566
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1234;Provincia;Santa Cruz  ;Guarayos;;Guarayos;57,924;35,820;4,231;6,641;2,035;8,493;20,098;17,576;57,924;49,796;5,413;12,901;5,000;13,870;28,177;36,945
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1235;Provincia;Santa Cruz  ;Guarayos;;Hombres;31,353;18,744;2,234;3,459;1,135;4,519;10,801;9,372;31,353;26,397;2,874;6,858;2,620;7,458;15,159;19,856
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1236;Provincia;Santa Cruz  ;Guarayos;;Mujeres;26,571;17,076;1,997;3,182;900;3,974;9,297;8,204;26,571;23,399;2,539;6,043;2,380;6,412;13,018;17,089
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1237;Municipio;Santa Cruz  ;Guarayos;Ascensión de Guarayos;Ascención de Guarayos;34,079;18,489;2,729;4,614;1,305;3,430;9,133;7,121;34,079;28,704;3,574;7,717;2,592;6,855;15,452;19,642
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1238;Municipio;Santa Cruz  ;Guarayos;Ascensión de Guarayos;Hombres;18,178;9,431;1,416;2,339;718;1,795;4,755;3,702;18,178;14,929;1,857;4,016;1,371;3,692;8,228;10,420
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1239;Municipio;Santa Cruz  ;Guarayos;Ascensión de Guarayos;Mujeres;15,901;9,058;1,313;2,275;587;1,635;4,378;3,419;15,901;13,775;1,717;3,701;1,221;3,163;7,224;9,222
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1240;Municipio;Santa Cruz  ;Guarayos;Urubichá;Urubichá;6,555;5,579;396;377;176;1,774;2,411;2,137;6,555;6,084;477;810;763;2,471;3,743;4,808
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1241;Municipio;Santa Cruz  ;Guarayos;Urubichá;Hombres;3,351;2,817;220;198;87;856;1,193;1,049;3,351;3,071;257;422;377;1,202;1,914;2,440
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1242;Municipio;Santa Cruz  ;Guarayos;Urubichá;Mujeres;3,204;2,762;176;179;89;918;1,218;1,088;3,204;3,013;220;388;386;1,269;1,829;2,368
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1243;Municipio;Santa Cruz  ;Guarayos;El Puente;El Puente;17,290;11,752;1,106;1,650;554;3,289;8,554;8,318;17,290;15,008;1,362;4,374;1,645;4,544;8,982;12,495
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1244;Municipio;Santa Cruz  ;Guarayos;El Puente;Hombres;9,824;6,496;598;922;330;1,868;4,853;4,621;9,824;8,397;760;2,420;872;2,564;5,017;6,996
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1245;Municipio;Santa Cruz  ;Guarayos;El Puente;Mujeres;7,466;5,256;508;728;224;1,421;3,701;3,697;7,466;6,611;602;1,954;773;1,980;3,965;5,499
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1246;Departamento;Beni;;;Beni;488,260;283,534;97,442;29,601;28,793;39,379;109,038;112,787;488,260;388,835;81,841;63,357;40,452;79,990;162,354;266,225
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1247;Departamento;Beni;;;Hombres;251,595;145,120;48,546;14,835;14,608;20,407;56,842;58,770;251,595;198,525;40,472;31,559;20,714;41,890;83,947;137,125
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1248;Departamento;Beni;;;Mujeres;236,665;138,414;48,896;14,766;14,185;18,972;52,196;54,017;236,665;190,310;41,369;31,798;19,738;38,100;78,407;129,100
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1249;Provincia;Beni;Cercado;;Cercado;136,502;70,285;29,882;8,744;10,060;6,353;26,142;19,474;136,502;101,802;30,986;20,823;10,497;19,421;45,272;68,142
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1250;Provincia;Beni;Cercado;;Hombres;69,140;34,824;14,691;4,285;5,085;3,189;13,506;9,917;69,140;51,167;15,006;10,155;5,319;9,961;23,158;34,302
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1251;Provincia;Beni;Cercado;;Mujeres;67,362;35,461;15,191;4,459;4,975;3,164;12,636;9,557;67,362;50,635;15,980;10,668;5,178;9,460;22,114;33,840
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1252;Municipio;Beni;Cercado;Trinidad;Trinidad;128,589;66,546;29,311;8,146;9,964;5,928;24,941;17,414;128,589;96,327;30,482;19,479;9,984;17,945;42,419;62,789
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1253;Municipio;Beni;Cercado;Trinidad;Hombres;64,655;32,676;14,354;3,965;5,020;2,952;12,844;8,754;64,655;48,078;14,727;9,447;5,040;9,140;21,562;31,282
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1254;Municipio;Beni;Cercado;Trinidad;Mujeres;63,934;33,870;14,957;4,181;4,944;2,976;12,097;8,660;63,934;48,249;15,755;10,032;4,944;8,805;20,857;31,507
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1255;Municipio;Beni;Cercado;San Javier;San Javier;7,913;3,739;571;598;96;425;1,201;2,060;7,913;5,475;504;1,344;513;1,476;2,853;5,353
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1256;Municipio;Beni;Cercado;San Javier;Hombres;4,485;2,148;337;320;65;237;662;1,163;4,485;3,089;279;708;279;821;1,596;3,020
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1257;Municipio;Beni;Cercado;San Javier;Mujeres;3,428;1,591;234;278;31;188;539;897;3,428;2,386;225;636;234;655;1,257;2,333
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1258;Provincia;Beni;Vaca Díez;;Vaca Diez;152,333;76,798;38,475;11,916;11,478;7,373;27,811;22,846;152,333;119,117;30,546;21,897;10,398;16,639;51,970;74,771
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1259;Provincia;Beni;Vaca Díez;;Hombres;77,107;39,016;19,254;5,914;5,693;3,726;14,411;11,659;77,107;59,821;14,964;10,877;5,317;8,630;26,340;37,870
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1260;Provincia;Beni;Vaca Díez;;Mujeres;75,226;37,782;19,221;6,002;5,785;3,647;13,400;11,187;75,226;59,296;15,582;11,020;5,081;8,009;25,630;36,901
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1261;Municipio;Beni;Vaca Díez;Riberalta;Riberalta;110,302;50,411;27,204;8,446;8,472;5,094;20,336;15,800;110,302;85,194;24,206;15,747;7,699;13,160;40,359;55,898
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1262;Municipio;Beni;Vaca Díez;Riberalta;Hombres;55,544;25,582;13,462;4,163;4,196;2,554;10,463;7,982;55,544;42,613;11,794;7,784;3,914;6,799;20,328;28,090
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1263;Municipio;Beni;Vaca Díez;Riberalta;Mujeres;54,758;24,829;13,742;4,283;4,276;2,540;9,873;7,818;54,758;42,581;12,412;7,963;3,785;6,361;20,031;27,808
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1264;Municipio;Beni;Vaca Díez;Guayaramerín;Guayaramerín;42,031;26,387;11,271;3,470;3,006;2,279;7,475;7,046;42,031;33,923;6,340;6,150;2,699;3,479;11,611;18,873
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1265;Municipio;Beni;Vaca Díez;Guayaramerín;Hombres;21,563;13,434;5,792;1,751;1,497;1,172;3,948;3,677;21,563;17,208;3,170;3,093;1,403;1,831;6,012;9,780
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1266;Municipio;Beni;Vaca Díez;Guayaramerín;Mujeres;20,468;12,953;5,479;1,719;1,509;1,107;3,527;3,369;20,468;16,715;3,170;3,057;1,296;1,648;5,599;9,093
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1267;Provincia;Beni;José Ballivian;;General José Ballivián;89,638;59,924;12,278;4,529;3,713;14,195;25,735;30,616;89,638;74,644;8,447;11,241;7,928;23,646;33,961;55,039
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1268;Provincia;Beni;José Ballivian;;Hombres;46,322;30,683;6,126;2,332;1,921;7,378;13,350;15,869;46,322;38,179;4,320;5,595;4,009;12,309;17,500;28,329
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1269;Provincia;Beni;José Ballivian;;Mujeres;43,316;29,241;6,152;2,197;1,792;6,817;12,385;14,747;43,316;36,465;4,127;5,646;3,919;11,337;16,461;26,710
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1270;Municipio;Beni;José Ballivian;Reyes;Reyes;11,478;9,491;2,203;819;470;2,226;3,270;4,842;11,478;9,090;1,081;1,524;1,795;3,103;3,738;7,915
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1271;Municipio;Beni;José Ballivian;Reyes;Hombres;5,999;4,887;1,106;415;240;1,137;1,664;2,476;5,999;4,657;548;785;904;1,606;1,959;4,154
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1272;Municipio;Beni;José Ballivian;Reyes;Mujeres;5,479;4,604;1,097;404;230;1,089;1,606;2,366;5,479;4,433;533;739;891;1,497;1,779;3,761
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1273;Municipio;Beni;José Ballivian;San Borja;San Borja;45,798;29,481;5,177;2,007;1,702;8,221;13,383;15,604;45,798;38,040;3,455;4,822;3,222;13,076;18,165;27,381
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1274;Municipio;Beni;José Ballivian;San Borja;Hombres;23,472;15,020;2,503;1,011;861;4,275;6,880;8,030;23,472;19,339;1,735;2,337;1,603;6,747;9,283;13,942
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1275;Municipio;Beni;José Ballivian;San Borja;Mujeres;22,326;14,461;2,674;996;841;3,946;6,503;7,574;22,326;18,701;1,720;2,485;1,619;6,329;8,882;13,439
BOLIVIA: POBLACIÓN QUE POR PROBLEMAS DE SALUD ACUDE A ESTABLECIMIENTOS DE SALUD O ATIENDE SU SALUD CON REMEDIOS CASEROS O AUTOMEDICACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 2012 Y 2024;1276;Municipio;Beni;José Ballivian;Santa Rosa;Santa Rosa;11,122;7,206;1,484;318;376;796;2,229;3,166;11,122;9,617;1,544;1,183;815;2,072;3,680;7,061
