cuadro;pregunta;no;nivel;departamento;provincia;municipio_tioc;area;2001_total;2001_medico;2001_partero;2001_otra_persona;2001_usted_misma;2001_enfermero_auxiliar_de_enfermeria;2001_sin_especificar;2024_total;2024_medico;2024_enfermero;2024_enfermero_auxiliar_de_enfermeria;2024_partero;2024_atencion_conjunta_medicina_tradicional;2024_conyuge_o_familiar;2024_otra_persona;2024_usted_misma;2024_sin_especificar
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3142;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1119;Municipio;Santa Cruz  ;Cordillera;Charagua (Autonomía Guaraní Charagua Iyambae);Rural;2,144;813;318;477;175;320;41;2,358;1,890;240;37;125;5;36;8;10;7
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3143;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1120;Municipio;Santa Cruz  ;Cordillera;Cabezas;Cabezas;2,115;1,164;299;329;100;151;72;2,467;2,177;153;6;53;7;33;26;11;1
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3144;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1121;Municipio;Santa Cruz  ;Cordillera;Cabezas;Urbana;205;105;42;22;13;17;6;650;607;27;1;3;1;5;2;4;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3145;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1122;Municipio;Santa Cruz  ;Cordillera;Cabezas;Rural;1,910;1,059;257;307;87;134;66;1,817;1,570;126;5;50;6;28;24;7;1
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3146;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1123;Municipio;Santa Cruz  ;Cordillera;Cuevo;Cuevo;280;141;30;43;28;34;4;267;222;21;4;8;0;7;1;2;2
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3147;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1124;Municipio;Santa Cruz  ;Cordillera;Cuevo;Urbana;;;;;;;;127;114;9;1;0;0;1;1;0;1
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3148;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1125;Municipio;Santa Cruz  ;Cordillera;Cuevo;Rural;280;141;30;43;28;34;4;140;108;12;3;8;0;6;0;2;1
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3149;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1126;Municipio;Santa Cruz  ;Cordillera;Gutiérrez (Autonomía Indígena Kereimba Iyaambae);Gutiérrez (Autonomía Indígena Kereimba Iyaambae);1,166;323;137;211;183;261;51;1,155;872;131;20;34;1;70;2;22;3
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3150;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1127;Municipio;Santa Cruz  ;Cordillera;Gutiérrez (Autonomía Indígena Kereimba Iyaambae);Urbana;;;;;;;;;;;;;;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3151;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1128;Municipio;Santa Cruz  ;Cordillera;Gutiérrez (Autonomía Indígena Kereimba Iyaambae);Rural;1,166;323;137;211;183;261;51;1,155;872;131;20;34;1;70;2;22;3
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3152;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1129;Municipio;Santa Cruz  ;Cordillera;Camiri;Camiri;2,605;2,143;104;93;93;143;29;1,889;1,772;68;8;19;4;13;2;3;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3153;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1130;Municipio;Santa Cruz  ;Cordillera;Camiri;Urbana;2,205;1,981;79;42;24;57;22;1,459;1,413;31;4;4;2;2;1;2;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3154;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1131;Municipio;Santa Cruz  ;Cordillera;Camiri;Rural;400;162;25;51;69;86;7;430;359;37;4;15;2;11;1;1;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3155;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1132;Municipio;Santa Cruz  ;Cordillera;Boyuibe;Boyuibe;352;179;67;37;27;35;7;394;315;28;1;43;0;4;2;0;1
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3156;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1133;Municipio;Santa Cruz  ;Cordillera;Boyuibe;Urbana;236;148;49;9;8;16;6;253;237;12;1;1;0;1;1;0;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3157;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1134;Municipio;Santa Cruz  ;Cordillera;Boyuibe;Rural;116;31;18;28;19;19;1;141;78;16;0;42;0;3;1;0;1
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3158;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1135;Provincia;Santa Cruz  ;Valle Grande;;Valle Grande;1,994;1,240;152;177;173;218;34;1,432;1,341;60;6;6;3;12;1;3;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3159;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1136;Provincia;Santa Cruz  ;Valle Grande;;Urbana;587;512;15;13;9;25;13;650;630;12;1;2;1;3;1;0;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3160;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1137;Provincia;Santa Cruz  ;Valle Grande;;Rural;1,407;728;137;164;164;193;21;782;711;48;5;4;2;9;0;3;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3161;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1138;Municipio;Santa Cruz  ;Valle Grande;Vallegrande;Vallegrande;1,220;871;60;71;84;113;21;963;919;30;1;4;1;6;1;1;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3162;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1139;Municipio;Santa Cruz  ;Valle Grande;Vallegrande;Urbana;587;512;15;13;9;25;13;650;630;12;1;2;1;3;1;0;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3163;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1140;Municipio;Santa Cruz  ;Valle Grande;Vallegrande;Rural;633;359;45;58;75;88;8;313;289;18;0;2;0;3;0;1;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3164;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1141;Municipio;Santa Cruz  ;Valle Grande;Trigal;Trigal;125;89;11;13;9;3;0;115;108;6;0;1;0;0;0;0;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3165;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1142;Municipio;Santa Cruz  ;Valle Grande;Trigal;Urbana;;;;;;;;;;;;;;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3166;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1143;Municipio;Santa Cruz  ;Valle Grande;Trigal;Rural;125;89;11;13;9;3;0;115;108;6;0;1;0;0;0;0;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3167;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1144;Municipio;Santa Cruz  ;Valle Grande;Moromoro;Moromoro;281;113;47;33;42;44;2;152;129;15;4;1;0;2;0;1;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3168;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1145;Municipio;Santa Cruz  ;Valle Grande;Moromoro;Urbana;;;;;;;;;;;;;;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3169;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1146;Municipio;Santa Cruz  ;Valle Grande;Moromoro;Rural;281;113;47;33;42;44;2;152;129;15;4;1;0;2;0;1;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3170;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1147;Municipio;Santa Cruz  ;Valle Grande;Postrervalle;Postrervalle;176;92;19;23;8;25;9;93;85;5;0;0;1;2;0;0;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3171;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1148;Municipio;Santa Cruz  ;Valle Grande;Postrervalle;Urbana;;;;;;;;;;;;;;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3172;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1149;Municipio;Santa Cruz  ;Valle Grande;Postrervalle;Rural;176;92;19;23;8;25;9;93;85;5;0;0;1;2;0;0;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3173;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1150;Municipio;Santa Cruz  ;Valle Grande;Pucará;Pucará;192;75;15;37;30;33;2;109;100;4;1;0;1;2;0;1;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3174;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1151;Municipio;Santa Cruz  ;Valle Grande;Pucará;Urbana;;;;;;;;;;;;;;;;;
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3175;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1152;Municipio;Santa Cruz  ;Valle Grande;Pucará;Rural;192;75;15;37;30;33;2;109;100;4;1;0;1;2;0;1;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3176;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1153;Provincia;Santa Cruz  ;Florida;;Florida;2,330;1,406;272;201;164;231;56;2,500;2,067;244;12;72;10;54;12;28;1
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3177;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1154;Provincia;Santa Cruz  ;Florida;;Urbana;845;584;73;76;44;56;12;1,208;1,025;89;3;41;5;24;8;13;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3178;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1155;Provincia;Santa Cruz  ;Florida;;Rural;1,485;822;199;125;120;175;44;1,292;1,042;155;9;31;5;30;4;15;1
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3179;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1156;Municipio;Santa Cruz  ;Florida;Samaipata;Samaipata;741;532;55;40;39;62;13;703;601;46;4;29;2;12;2;7;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3180;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1157;Municipio;Santa Cruz  ;Florida;Samaipata;Urbana;228;194;11;4;5;9;5;339;297;12;1;22;0;5;1;1;0
BOLIVIA:  MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 3181;MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS;1158;Municipio;Santa Cruz  ;Florida;Samaipata;Rural;513;338;44;36;34;53;8;364;304;34;3;7;2;7;1;6;0
