cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo_y_grupo_de_edad;2012_argentina;2012_brasil;2012_peru;2012_espanha;2012_chile;2012_mexico;2012_otros_paises;2012_sin_especificar;2012_total;2024_argentina;2024_brasil;2024_peru;2024_espanha;2024_chile;2024_mexico;2024_otros_paises;2024_sin_especificar;2024_total
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7502;5479;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;30 a 59;2.00;26.00;1.00;2.00;3.00;;11.00;;45.00;2.00;25.00;1.00;;2.00;11.00;69.00;4.00;114.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7503;5480;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;60 o más;2.00;9.00;;7.00;2.00;;4.00;1.00;25.00;;18.00;;2.00;1.00;11.00;13.00;;45.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7504;5481;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;Hombres;10.00;29.00;2.00;15.00;2.00;;13.00;1.00;72.00;11.00;43.00;1.00;5.00;4.00;11.00;75.00;2.00;152.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7505;5482;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;0 a 17;4.00;11.00;;7.00;;;;;22.00;5.00;14.00;;3.00;3.00;;20.00;;45.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7506;5483;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;18 a 29;2.00;3.00;1.00;;;;1.00;1.00;8.00;5.00;5.00;1.00;;;;5.00;;16.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7507;5484;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;30 a 59;2.00;11.00;1.00;2.00;1.00;;9.00;;26.00;1.00;16.00;;;;6.00;41.00;2.00;66.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7508;5485;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;60 o más;2.00;4.00;;6.00;1.00;;3.00;;16.00;;8.00;;2.00;1.00;5.00;9.00;;25.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7509;5486;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;Mujeres;11.00;28.00;;4.00;3.00;;6.00;1.00;53.00;7.00;31.00;3.00;3.00;3.00;11.00;59.00;3.00;120.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7510;5487;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;0 a 17;10.00;5.00;;3.00;;;2.00;;20.00;5.00;7.00;2.00;2.00;1.00;;20.00;1.00;38.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7511;5488;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;18 a 29;1.00;3.00;;;;;1.00;;5.00;1.00;5.00;;1.00;;;7.00;;14.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7512;5489;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;30 a 59;;15.00;;;2.00;;2.00;;19.00;1.00;9.00;1.00;;2.00;5.00;28.00;2.00;48.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7513;5490;Municipio/TIOC;Santa Cruz  ;Chiquitos;Roboré;60 o más;;5.00;;1.00;1.00;;1.00;1.00;9.00;;10.00;;;;6.00;4.00;;20.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7514;5491;Provincia;Santa Cruz  ;Sara;;Sara;60.00;38.00;17.00;102.00;2.00;1.00;133.00;10.00;363.00;89.00;70.00;20.00;107.00;33.00;3.00;111.00;8.00;441.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7515;5492;Provincia;Santa Cruz  ;Sara;;0 a 17;40.00;5.00;1.00;87.00;1.00;;69.00;2.00;205.00;58.00;22.00;1.00;83.00;26.00;;29.00;4.00;223.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7516;5493;Provincia;Santa Cruz  ;Sara;;18 a 29;2.00;5.00;4.00;6.00;;;19.00;1.00;37.00;13.00;10.00;2.00;17.00;1.00;1.00;22.00;1.00;67.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7517;5494;Provincia;Santa Cruz  ;Sara;;30 a 59;15.00;25.00;10.00;6.00;1.00;1.00;30.00;5.00;93.00;14.00;25.00;13.00;3.00;3.00;2.00;39.00;;99.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7518;5495;Provincia;Santa Cruz  ;Sara;;60 o más;3.00;3.00;2.00;3.00;;;15.00;2.00;28.00;4.00;13.00;4.00;4.00;3.00;;21.00;3.00;52.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7519;5496;Provincia;Santa Cruz  ;Sara;;Hombres;32.00;26.00;3.00;61.00;1.00;;75.00;8.00;206.00;49.00;39.00;8.00;56.00;20.00;;63.00;4.00;239.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7520;5497;Provincia;Santa Cruz  ;Sara;;0 a 17;18.00;3.00;;50.00;;;32.00;1.00;104.00;30.00;13.00;;43.00;14.00;;16.00;3.00;119.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7521;5498;Provincia;Santa Cruz  ;Sara;;18 a 29;;3.00;;3.00;;;13.00;1.00;20.00;7.00;4.00;;9.00;1.00;;11.00;;32.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7522;5499;Provincia;Santa Cruz  ;Sara;;30 a 59;12.00;17.00;3.00;6.00;1.00;;18.00;4.00;61.00;9.00;14.00;6.00;3.00;3.00;;20.00;;55.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7523;5500;Provincia;Santa Cruz  ;Sara;;60 o más;2.00;3.00;;2.00;;;12.00;2.00;21.00;3.00;8.00;2.00;1.00;2.00;;16.00;1.00;33.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7524;5501;Provincia;Santa Cruz  ;Sara;;Mujeres;28.00;12.00;14.00;41.00;1.00;1.00;58.00;2.00;157.00;40.00;31.00;12.00;51.00;13.00;3.00;48.00;4.00;202.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7525;5502;Provincia;Santa Cruz  ;Sara;;0 a 17;22.00;2.00;1.00;37.00;1.00;;37.00;1.00;101.00;28.00;9.00;1.00;40.00;12.00;;13.00;1.00;104.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7526;5503;Provincia;Santa Cruz  ;Sara;;18 a 29;2.00;2.00;4.00;3.00;;;6.00;;17.00;6.00;6.00;2.00;8.00;;1.00;11.00;1.00;35.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7527;5504;Provincia;Santa Cruz  ;Sara;;30 a 59;3.00;8.00;7.00;;;1.00;12.00;1.00;32.00;5.00;11.00;7.00;;;2.00;19.00;;44.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7528;5505;Provincia;Santa Cruz  ;Sara;;60 o más;1.00;;2.00;1.00;;;3.00;;7.00;1.00;5.00;2.00;3.00;1.00;;5.00;2.00;19.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7529;5506;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;Portachuelo;26.00;18.00;11.00;69.00;1.00;;96.00;5.00;226.00;43.00;41.00;7.00;82.00;17.00;3.00;61.00;6.00;260.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7530;5507;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;0 a 17;17.00;1.00;1.00;59.00;;;54.00;2.00;134.00;30.00;10.00;;64.00;12.00;;20.00;3.00;139.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7531;5508;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;18 a 29;1.00;5.00;1.00;4.00;;;17.00;;28.00;7.00;8.00;1.00;13.00;1.00;1.00;17.00;1.00;49.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7532;5509;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;30 a 59;5.00;10.00;8.00;3.00;1.00;;15.00;2.00;44.00;6.00;14.00;5.00;1.00;2.00;2.00;18.00;;48.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7533;5510;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;60 o más;3.00;2.00;1.00;3.00;;;10.00;1.00;20.00;;9.00;1.00;4.00;2.00;;6.00;2.00;24.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7534;5511;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;Hombres;17.00;11.00;3.00;40.00;1.00;;52.00;3.00;127.00;21.00;22.00;2.00;41.00;12.00;;35.00;3.00;136.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7535;5512;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;0 a 17;10.00;;;33.00;;;23.00;1.00;67.00;12.00;7.00;;33.00;8.00;;11.00;2.00;73.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7536;5513;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;18 a 29;;3.00;;2.00;;;13.00;;18.00;4.00;2.00;;6.00;1.00;;10.00;;23.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7537;5514;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;30 a 59;5.00;6.00;3.00;3.00;1.00;;8.00;1.00;27.00;5.00;8.00;1.00;1.00;2.00;;9.00;;26.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7538;5515;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;60 o más;2.00;2.00;;2.00;;;8.00;1.00;15.00;;5.00;1.00;1.00;1.00;;5.00;1.00;14.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7539;5516;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;Mujeres;9.00;7.00;8.00;29.00;;;44.00;2.00;99.00;22.00;19.00;5.00;41.00;5.00;3.00;26.00;3.00;124.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7540;5517;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;0 a 17;7.00;1.00;1.00;26.00;;;31.00;1.00;67.00;18.00;3.00;;31.00;4.00;;9.00;1.00;66.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7541;5518;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;18 a 29;1.00;2.00;1.00;2.00;;;4.00;;10.00;3.00;6.00;1.00;7.00;;1.00;7.00;1.00;26.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7542;5519;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;30 a 59;;4.00;5.00;;;;7.00;1.00;17.00;1.00;6.00;4.00;;;2.00;9.00;;22.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7543;5520;Municipio/TIOC;Santa Cruz  ;Sara;Portachuelo;60 o más;1.00;;1.00;1.00;;;2.00;;5.00;;4.00;;3.00;1.00;;1.00;1.00;10.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7544;5521;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;Santa Rosa;30.00;18.00;2.00;21.00;;1.00;27.00;2.00;101.00;40.00;25.00;9.00;17.00;13.00;;31.00;2.00;137.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7545;5522;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;0 a 17;23.00;4.00;;17.00;;;11.00;;55.00;25.00;11.00;1.00;12.00;11.00;;6.00;1.00;67.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7546;5523;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;18 a 29;1.00;;;1.00;;;1.00;1.00;4.00;4.00;2.00;;3.00;;;4.00;;13.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7547;5524;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;30 a 59;6.00;13.00;1.00;3.00;;1.00;12.00;;36.00;8.00;9.00;6.00;2.00;1.00;;12.00;;38.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7548;5525;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;60 o más;;1.00;1.00;;;;3.00;1.00;6.00;3.00;3.00;2.00;;1.00;;9.00;1.00;19.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7549;5526;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;Hombres;12.00;15.00;;12.00;;;15.00;2.00;56.00;27.00;16.00;5.00;9.00;7.00;;14.00;1.00;79.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7550;5527;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;0 a 17;8.00;3.00;;9.00;;;6.00;;26.00;17.00;6.00;;5.00;5.00;;2.00;1.00;36.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7551;5528;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;18 a 29;;;;;;;;1.00;1.00;3.00;2.00;;2.00;;;;;7.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7552;5529;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;30 a 59;4.00;11.00;;3.00;;;7.00;;25.00;4.00;5.00;5.00;2.00;1.00;;6.00;;23.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7553;5530;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;60 o más;;1.00;;;;;2.00;1.00;4.00;3.00;3.00;;;1.00;;6.00;;13.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7554;5531;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;Mujeres;18.00;3.00;2.00;9.00;;1.00;12.00;;45.00;13.00;9.00;4.00;8.00;6.00;;17.00;1.00;58.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7555;5532;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;0 a 17;15.00;1.00;;8.00;;;5.00;;29.00;8.00;5.00;1.00;7.00;6.00;;4.00;;31.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7556;5533;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;18 a 29;1.00;;;1.00;;;1.00;;3.00;1.00;;;1.00;;;4.00;;6.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 7557;5534;Municipio/TIOC;Santa Cruz  ;Sara;Santa Rosa;30 a 59;2.00;2.00;1.00;;;1.00;5.00;;11.00;4.00;4.00;1.00;;;;6.00;;15.00
