cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;edad;area;2012_argentina;2012_brasil;2012_peru;2012_espanha;2012_chile;2012_mexico;2012_otros_paises;2012_sin_especificar;2012_total;2024_argentina;2024_brasil;2024_peru;2024_espanha;2024_chile;2024_mexico;2024_otros_paises;2024_sin_especificar;2024_total
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7953;5931;Provincia;Santa Cruz  ;Ñuflo de Chávez;;Urbana;Urbana;132;99;19;57;7;17;101;4;436;224;132;27;71;40;5;283;15;797
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7954;5932;Provincia;Santa Cruz  ;Ñuflo de Chávez;;0 a 17;Urbana;93;25;1;46;2;2;16;;185;158;40;2;56;32;;53;4;345
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7955;5933;Provincia;Santa Cruz  ;Ñuflo de Chávez;;18 a 29;Urbana;18;13;6;3;;;18;;58;32;24;3;8;1;;39;1;108
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7956;5934;Provincia;Santa Cruz  ;Ñuflo de Chávez;;30 a 59;Urbana;19;49;11;4;4;9;56;4;156;26;56;21;2;5;3;158;9;280
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7957;5935;Provincia;Santa Cruz  ;Ñuflo de Chávez;;60 o más;Urbana;2;12;1;4;1;6;11;;37;8;12;1;5;2;2;33;1;64
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7958;5936;Provincia;Santa Cruz  ;Ñuflo de Chávez;;Rural;Rural;114;99;11;26;4;1122;627;14;2017;127;123;17;21;21;852;712;70;1943
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7959;5937;Provincia;Santa Cruz  ;Ñuflo de Chávez;;0 a 17;Rural;83;18;2;24;;5;126;2;260;84;26;1;17;19;11;214;10;382
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7960;5938;Provincia;Santa Cruz  ;Ñuflo de Chávez;;18 a 29;Rural;17;19;4;;;73;158;5;276;24;14;4;2;;26;100;5;175
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7961;5939;Provincia;Santa Cruz  ;Ñuflo de Chávez;;30 a 59;Rural;13;54;2;2;3;842;277;7;1200;16;58;10;2;2;508;315;38;949
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7962;5940;Provincia;Santa Cruz  ;Ñuflo de Chávez;;60 o más;Rural;1;8;3;;1;202;66;;281;3;25;2;;;307;83;17;437
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7963;5941;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;Concepción;Concepción;18;26;5;15;;19;61;;144;52;64;9;26;9;94;184;14;452
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7964;5942;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;0 a 17;Concepción;5;7;;13;;;6;;31;35;7;;21;6;3;81;3;156
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7965;5943;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;18 a 29;Concepción;6;6;;1;;;14;;27;5;16;;3;;12;26;;62
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7966;5944;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;30 a 59;Concepción;6;11;4;;;13;30;;64;9;33;9;;1;64;59;7;182
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7967;5945;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;60 o más;Concepción;1;2;1;1;;6;11;;22;3;8;;2;2;15;18;4;52
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7968;5946;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;Urbana;Urbana;12;20;4;14;;5;27;;82;30;40;5;23;6;2;56;1;163
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7969;5947;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;0 a 17;Urbana;2;6;;12;;;4;;24;21;5;;18;3;;3;;50
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7970;5948;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;18 a 29;Urbana;4;4;;1;;;3;;12;3;10;;3;;;10;;26
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7971;5949;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;30 a 59;Urbana;5;8;3;;;2;14;;32;4;21;5;;1;1;31;1;64
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7972;5950;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;60 o más;Urbana;1;2;1;1;;3;6;;14;2;4;;2;2;1;12;;23
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7973;5951;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;Rural;Rural;6;6;1;1;;14;34;;62;22;24;4;3;3;92;128;13;289
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7974;5952;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;0 a 17;Rural;3;1;;1;;;2;;7;14;2;;3;3;3;78;3;106
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7975;5953;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;18 a 29;Rural;2;2;;;;;11;;15;2;6;;;;12;16;;36
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7976;5954;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;30 a 59;Rural;1;3;1;;;11;16;;32;5;12;4;;;63;28;6;118
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7977;5955;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;60 o más;Rural;;;;;;3;5;;8;1;4;;;;14;6;4;29
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7978;5956;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;San Javier;San Javier;4;14;2;14;1;;22;1;58;4;23;8;8;12;2;56;2;115
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7979;5957;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;0 a 17;San Javier;3;1;;9;;;6;;19;2;5;1;4;10;;9;;31
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7980;5958;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;18 a 29;San Javier;;5;1;1;;;5;;12;;1;3;;;1;8;;13
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7981;5959;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;30 a 59;San Javier;1;8;1;3;;;9;1;23;2;13;4;2;2;1;33;2;59
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7982;5960;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;60 o más;San Javier;;;;1;1;;2;;4;;4;;2;;;6;;12
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7983;5961;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;Urbana;Urbana;3;9;1;11;1;;17;;42;3;12;3;7;8;;30;1;64
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7984;5962;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;0 a 17;Urbana;2;1;;8;;;6;;17;1;3;;4;7;;3;;18
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7985;5963;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;18 a 29;Urbana;;3;;1;;;3;;7;;1;;;;;4;;5
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7986;5964;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;30 a 59;Urbana;1;5;1;1;;;7;;15;2;7;3;1;1;;20;1;35
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7987;5965;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;60 o más;Urbana;;;;1;1;;1;;3;;1;;2;;;3;;6
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7988;5966;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;Rural;Rural;1;5;1;3;;;5;1;16;1;11;5;1;4;2;26;1;51
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7989;5967;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;0 a 17;Rural;1;;;1;;;;;2;1;2;1;;3;;6;;13
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7990;5968;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;18 a 29;Rural;;2;1;;;;2;;5;;;3;;;1;4;;8
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7991;5969;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;30 a 59;Rural;;3;;2;;;2;1;8;;6;1;1;1;1;13;1;24
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7992;5970;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;60 o más;Rural;;;;;;;1;;1;;3;;;;;3;;6
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7993;5971;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;San Julián;San Julián;169;79;15;37;9;184;173;9;675;196;84;14;30;25;141;188;25;703
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7994;5972;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;0 a 17;San Julián;128;25;3;34;1;1;18;2;212;149;29;1;24;23;;20;4;250
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7995;5973;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;18 a 29;San Julián;18;11;7;1;;1;44;1;83;29;10;2;3;1;1;17;;63
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7996;5974;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;30 a 59;San Julián;21;38;4;2;7;168;91;6;337;13;36;10;2;1;104;115;13;294
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7997;5975;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;60 o más;San Julián;2;5;1;;1;14;20;;43;5;9;1;1;;36;36;8;96
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7998;5976;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;Urbana;Urbana;93;25;10;19;5;7;35;4;198;132;32;11;21;18;1;58;6;279
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 7999;5977;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;0 a 17;Urbana;72;12;1;16;1;;2;;104;103;17;1;17;16;;11;4;169
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8000;5978;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;18 a 29;Urbana;8;2;5;1;;;9;;25;19;5;1;2;1;;6;;34
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8001;5979;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;30 a 59;Urbana;12;9;4;2;4;4;21;4;60;7;10;9;1;1;1;37;2;68
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8002;5980;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;60 o más;Urbana;1;2;;;;3;3;;9;3;;;1;;;4;;8
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8003;5981;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;Rural;Rural;76;54;5;18;4;177;138;5;477;64;52;3;9;7;140;130;19;424
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8004;5982;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;0 a 17;Rural;56;13;2;18;;1;16;2;108;46;12;;7;7;;9;;81
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8005;5983;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;18 a 29;Rural;10;9;2;;;1;35;1;58;10;5;1;1;;1;11;;29
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8006;5984;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;30 a 59;Rural;9;29;;;3;164;70;2;277;6;26;1;1;;103;78;11;226
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8007;5985;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;60 o más;Rural;1;3;1;;1;11;17;;34;2;9;1;;;36;32;8;88
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8008;5986;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;San Antonio de Lomerio;San Antonio de Lomerio;1;;1;;;;4;;6;1;;1;4;2;;7;16;31
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8009;5987;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;0 a 17;San Antonio de Lomerio;1;;;;;;;;1;1;;;3;2;;;4;10
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8010;5988;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;18 a 29;San Antonio de Lomerio;;;;;;;;;;;;;1;;;;5;6
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8011;5989;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;30 a 59;San Antonio de Lomerio;;;1;;;;1;;2;;;1;;;;5;6;12
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD , CENSOS 2012 Y 8012;5990;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;60 o más;San Antonio de Lomerio;;;;;;;3;;3;;;;;;;2;1;3
