cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;edad;sexo;2012_argentina;2012_brasil;2012_peru;2012_espanha;2012_chile;2012_mexico;2012_otros_paises;2012_sin_especificar;2012_total;2024_argentina;2024_brasil;2024_peru;2024_espanha;2024_chile;2024_mexico;2024_otros_paises;2024_sin_especificar;2024_total
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8097;6074;Provincia;Santa Cruz  ;Manuel María Caballero;;30 a 59;Mujeres;;;;1;;3;3;1;8;;;1;;2;;7;;10
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8098;6075;Provincia;Santa Cruz  ;Manuel María Caballero;;60 o más;Mujeres;;;;;;1;1;;2;;;;;1;;;1;2
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8099;6076;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;Comarapa;Comarapa;14;2;1;16;1;2;10;;46;39;5;;19;17;;20;4;104
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8100;6077;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;0 a 17;Comarapa;14;2;;12;1;2;4;;35;34;5;;17;12;;3;;71
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8101;6078;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;18 a 29;Comarapa;;;1;;;;2;;3;5;;;;1;;3;1;10
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8102;6079;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;30 a 59;Comarapa;;;;3;;;3;;6;;;;1;4;;13;1;19
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8103;6080;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;60 o más;Comarapa;;;;1;;;1;;2;;;;1;;;1;2;4
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8104;6081;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;Hombres;Hombres;6;2;;10;1;1;6;;26;24;;;9;12;;13;3;61
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8105;6082;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;0 a 17;Hombres;6;2;;7;1;1;2;;19;21;;;7;9;;3;;40
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8106;6083;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;18 a 29;Hombres;;;;;;;2;;2;3;;;;1;;2;1;7
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8107;6084;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;30 a 59;Hombres;;;;2;;;2;;4;;;;1;2;;7;1;11
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8108;6085;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;60 o más;Hombres;;;;1;;;;;1;;;;1;;;1;1;3
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8109;6086;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;Mujeres;Mujeres;8;;1;6;;1;4;;20;15;5;;10;5;;7;1;43
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8110;6087;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;0 a 17;Mujeres;8;;;5;;1;2;;16;13;5;;10;3;;;;31
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8111;6088;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;18 a 29;Mujeres;;;1;;;;;;1;2;;;;;;1;;3
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8112;6089;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;30 a 59;Mujeres;;;;1;;;1;;2;;;;;2;;6;;8
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8113;6090;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;60 o más;Mujeres;;;;;;;1;;1;;;;;;;;1;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8114;6091;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;Saipina;Saipina;6;7;3;11;;4;12;2;45;8;1;2;4;2;;4;;21
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8115;6092;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;0 a 17;Saipina;5;2;;11;;;2;;20;6;1;;4;1;;1;;13
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8116;6093;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;18 a 29;Saipina;;4;2;;;;5;1;12;;;1;;;;;;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8117;6094;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;30 a 59;Saipina;1;1;1;;;3;5;1;12;2;;1;;;;2;;5
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8118;6095;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;60 o más;Saipina;;;;;;1;;;1;;;;;1;;1;;2
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8119;6096;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;Hombres;Hombres;4;6;2;3;;;6;1;22;4;;1;2;;;3;;10
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8120;6097;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;0 a 17;Hombres;3;2;;3;;;1;;9;2;;;2;;;1;;5
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8121;6098;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;18 a 29;Hombres;;3;1;;;;2;1;7;;;1;;;;;;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8122;6099;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;30 a 59;Hombres;1;1;1;;;;3;;6;2;;;;;;1;;3
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8123;6100;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;60 o más;Hombres;;;;;;;;;;;;;;;;1;;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8124;6101;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;Mujeres;Mujeres;2;1;1;8;;4;6;1;23;4;1;1;2;2;;1;;11
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8125;6102;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;0 a 17;Mujeres;2;;;8;;;1;;11;4;1;;2;1;;;;8
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8126;6103;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;18 a 29;Mujeres;;1;1;;;;3;;5;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8127;6104;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;30 a 59;Mujeres;;;;;;3;2;1;6;;;1;;;;1;;2
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8128;6105;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;60 o más;Mujeres;;;;;;1;;;1;;;;;1;;;;1
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8129;6106;Provincia;Santa Cruz  ;Germán Busch;;Germán Busch;Germán Busch;34;762;21;33;13;5;95;21;984;55;1150;22;28;14;235;344;66;1914
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8130;6107;Provincia;Santa Cruz  ;Germán Busch;;0 a 17;Germán Busch;21;331;3;29;1;;10;5;400;27;711;;24;6;;76;31;875
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8131;6108;Provincia;Santa Cruz  ;Germán Busch;;18 a 29;Germán Busch;4;111;6;;3;1;28;5;158;12;148;3;4;2;33;70;10;282
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8132;6109;Provincia;Santa Cruz  ;Germán Busch;;30 a 59;Germán Busch;6;268;11;1;8;4;48;9;355;14;218;17;;3;155;183;18;608
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8133;6110;Provincia;Santa Cruz  ;Germán Busch;;60 o más;Germán Busch;3;52;1;3;1;;9;2;71;2;73;2;;3;47;15;7;149
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8134;6111;Provincia;Santa Cruz  ;Germán Busch;;Hombres;Hombres;18;412;12;17;7;2;62;15;545;29;611;15;11;7;118;239;36;1066
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8135;6112;Provincia;Santa Cruz  ;Germán Busch;;0 a 17;Hombres;9;161;;16;1;;8;3;198;14;350;;10;2;;34;19;429
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8136;6113;Provincia;Santa Cruz  ;Germán Busch;;18 a 29;Hombres;3;64;4;;2;1;21;1;96;6;77;2;1;2;18;48;3;157
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8137;6114;Provincia;Santa Cruz  ;Germán Busch;;30 a 59;Hombres;4;150;8;;4;1;26;9;202;7;130;11;;2;74;148;9;381
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8138;6115;Provincia;Santa Cruz  ;Germán Busch;;60 o más;Hombres;2;37;;1;;;7;2;49;2;54;2;;1;26;9;5;99
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8139;6116;Provincia;Santa Cruz  ;Germán Busch;;Mujeres;Mujeres;16;350;9;16;6;3;33;6;439;26;539;7;17;7;117;105;30;848
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8140;6117;Provincia;Santa Cruz  ;Germán Busch;;0 a 17;Mujeres;12;170;3;13;;;2;2;202;13;361;;14;4;;42;12;446
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8141;6118;Provincia;Santa Cruz  ;Germán Busch;;18 a 29;Mujeres;1;47;2;;1;;7;4;62;6;71;1;3;;15;22;7;125
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8142;6119;Provincia;Santa Cruz  ;Germán Busch;;30 a 59;Mujeres;2;118;3;1;4;3;22;;153;7;88;6;;1;81;35;9;227
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8143;6120;Provincia;Santa Cruz  ;Germán Busch;;60 o más;Mujeres;1;15;1;2;1;;2;;22;;19;;;2;21;6;2;50
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8144;6121;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;Puerto Suárez;Puerto Suárez;12;220;9;13;3;1;48;11;317;10;277;5;8;4;31;155;11;501
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8145;6122;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;0 a 17;Puerto Suárez;6;74;3;11;;;5;1;100;6;157;;8;1;;;5;177
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8146;6123;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;18 a 29;Puerto Suárez;1;31;3;;1;1;8;3;48;3;27;;;;1;31;1;63
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8147;6124;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;30 a 59;Puerto Suárez;3;91;3;;2;;28;5;132;1;57;4;;1;16;114;3;196
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8148;6125;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;60 o más;Puerto Suárez;2;24;;2;;;7;2;37;;36;1;;2;14;10;2;65
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8149;6126;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;Hombres;Hombres;4;119;4;6;1;1;28;9;172;5;135;4;6;1;16;133;5;305
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8150;6127;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;0 a 17;Hombres;;33;;6;;;4;1;44;3;76;;6;;;;2;87
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8151;6128;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;18 a 29;Hombres;1;19;2;;1;1;6;1;31;2;10;;;;;25;;37
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8152;6129;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;30 a 59;Hombres;2;50;2;;;;12;5;71;;27;3;;1;9;103;1;144
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8153;6130;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;60 o más;Hombres;1;17;;;;;6;2;26;;22;1;;;7;5;2;37
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8154;6131;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;Mujeres;Mujeres;8;101;5;7;2;;20;2;145;5;142;1;2;3;15;22;6;196
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8155;6132;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;0 a 17;Mujeres;6;41;3;5;;;1;;56;3;81;;2;1;;;3;90
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8156;6133;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;18 a 29;Mujeres;;12;1;;;;2;2;17;1;17;;;;1;6;1;26
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), SEXO Y GRUPO DE EDAD , CENSOS 2012 Y 8157;6134;Municipio/TIOC;Santa Cruz  ;Germán Busch;Puerto Suárez;30 a 59;Mujeres;1;41;1;;2;;16;;61;1;30;1;;;7;11;2;52
