cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2012_argentina;2012_brasil;2012_peru;2012_espanha;2012_chile;2012_mexico;2012_otros_paises;2012_sin_especificar;2012_total;2024_argentina;2024_brasil;2024_peru;2024_espanha;2024_chile;2024_mexico;2024_otros_paises;2024_sin_especificar;2024_total
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3190;1167;Municipio/TIOC;Santa Cruz  ;Florida;Quirusillas;Mujeres;;1.00;;2.00;;;1.00;;4.00;3.00;2.00;5.00;4.00;;;5.00;;19.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3191;1168;Provincia;Santa Cruz  ;Obispo Santisteban;;Obispo Santisteban;511.00;264.00;77.00;349.00;34.00;5.00;309.00;82.00;1631.00;828.00;267.00;86.00;402.00;201.00;14.00;529.00;45.00;2372.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3192;1169;Provincia;Santa Cruz  ;Obispo Santisteban;;Hombres;281.00;160.00;48.00;168.00;19.00;2.00;170.00;38.00;886.00;441.00;150.00;59.00;210.00;111.00;8.00;330.00;25.00;1334.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3193;1170;Provincia;Santa Cruz  ;Obispo Santisteban;;Mujeres;230.00;104.00;29.00;181.00;15.00;3.00;139.00;44.00;745.00;387.00;117.00;27.00;192.00;90.00;6.00;199.00;20.00;1038.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3194;1171;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;Montero;Montero;380.00;107.00;63.00;260.00;25.00;3.00;232.00;53.00;1123.00;611.00;156.00;71.00;321.00;137.00;8.00;438.00;32.00;1774.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3195;1172;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;Montero;Hombres;211.00;63.00;38.00;127.00;14.00;2.00;129.00;23.00;607.00;321.00;84.00;47.00;176.00;68.00;4.00;277.00;20.00;997.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3196;1173;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;Montero;Mujeres;169.00;44.00;25.00;133.00;11.00;1.00;103.00;30.00;516.00;290.00;72.00;24.00;145.00;69.00;4.00;161.00;12.00;777.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3197;1174;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;General Saavedra;General Saavedra;18.00;3.00;7.00;21.00;1.00;;12.00;2.00;64.00;52.00;6.00;1.00;13.00;6.00;2.00;11.00;5.00;96.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3198;1175;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;General Saavedra;Hombres;9.00;1.00;5.00;12.00;;;6.00;2.00;35.00;32.00;2.00;1.00;2.00;5.00;2.00;7.00;1.00;52.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3199;1176;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;General Saavedra;Mujeres;9.00;2.00;2.00;9.00;1.00;;6.00;;29.00;20.00;4.00;;11.00;1.00;;4.00;4.00;44.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3200;1177;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;Mineros;Mineros;40.00;38.00;5.00;34.00;3.00;2.00;15.00;18.00;155.00;58.00;32.00;7.00;33.00;24.00;2.00;40.00;;196.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3201;1178;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;Mineros;Hombres;19.00;22.00;4.00;14.00;1.00;;10.00;8.00;78.00;30.00;19.00;5.00;15.00;14.00;1.00;28.00;;112.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3202;1179;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;Mineros;Mujeres;21.00;16.00;1.00;20.00;2.00;2.00;5.00;10.00;77.00;28.00;13.00;2.00;18.00;10.00;1.00;12.00;;84.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3203;1180;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;Fernández Alonso;Fernández Alonso;29.00;44.00;1.00;20.00;3.00;;19.00;7.00;123.00;48.00;25.00;3.00;22.00;17.00;;13.00;4.00;132.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3204;1181;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;Fernández Alonso;Hombres;13.00;24.00;;7.00;2.00;;9.00;3.00;58.00;24.00;15.00;2.00;8.00;14.00;;8.00;2.00;73.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3205;1182;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;Fernández Alonso;Mujeres;16.00;20.00;1.00;13.00;1.00;;10.00;4.00;65.00;24.00;10.00;1.00;14.00;3.00;;5.00;2.00;59.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3206;1183;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;San Pedro;San Pedro;44.00;72.00;1.00;14.00;2.00;;31.00;2.00;166.00;59.00;48.00;4.00;13.00;17.00;2.00;27.00;4.00;174.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3207;1184;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;San Pedro;Hombres;29.00;50.00;1.00;8.00;2.00;;16.00;2.00;108.00;34.00;30.00;4.00;9.00;10.00;1.00;10.00;2.00;100.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3208;1185;Municipio/TIOC;Santa Cruz  ;Obispo Santisteban;San Pedro;Mujeres;15.00;22.00;;6.00;;;15.00;;58.00;25.00;18.00;;4.00;7.00;1.00;17.00;2.00;74.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3209;1186;Provincia;Santa Cruz  ;Ñuflo de Chávez;;Ñuflo de Chávez;246.00;198.00;30.00;83.00;11.00;1139.00;728.00;18.00;2453.00;351.00;255.00;44.00;92.00;61.00;857.00;995.00;85.00;2740.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3210;1187;Provincia;Santa Cruz  ;Ñuflo de Chávez;;Hombres;128.00;137.00;18.00;45.00;6.00;570.00;359.00;10.00;1273.00;179.00;163.00;30.00;40.00;33.00;429.00;524.00;39.00;1437.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3211;1188;Provincia;Santa Cruz  ;Ñuflo de Chávez;;Mujeres;118.00;61.00;12.00;38.00;5.00;569.00;369.00;8.00;1180.00;172.00;92.00;14.00;52.00;28.00;428.00;471.00;46.00;1303.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3212;1189;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;Concepción;18.00;26.00;5.00;15.00;;19.00;61.00;;144.00;52.00;64.00;9.00;26.00;9.00;94.00;184.00;14.00;452.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3213;1190;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;Hombres;12.00;17.00;3.00;12.00;;10.00;32.00;;86.00;25.00;48.00;6.00;16.00;4.00;50.00;101.00;8.00;258.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3214;1191;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Concepción;Mujeres;6.00;9.00;2.00;3.00;;9.00;29.00;;58.00;27.00;16.00;3.00;10.00;5.00;44.00;83.00;6.00;194.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3215;1192;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;San Javier;4.00;14.00;2.00;14.00;1.00;;22.00;1.00;58.00;4.00;23.00;8.00;8.00;12.00;2.00;56.00;2.00;115.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3216;1193;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;Hombres;2.00;12.00;1.00;9.00;1.00;;13.00;1.00;39.00;2.00;17.00;6.00;3.00;8.00;1.00;33.00;2.00;72.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3217;1194;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Javier;Mujeres;2.00;2.00;1.00;5.00;;;9.00;;19.00;2.00;6.00;2.00;5.00;4.00;1.00;23.00;;43.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3218;1195;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;San Julián;169.00;79.00;15.00;37.00;9.00;184.00;173.00;9.00;675.00;196.00;84.00;14.00;30.00;25.00;141.00;188.00;25.00;703.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3219;1196;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;Hombres;81.00;48.00;10.00;17.00;4.00;90.00;83.00;3.00;336.00;94.00;46.00;10.00;10.00;15.00;76.00;92.00;13.00;356.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3220;1197;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Julián;Mujeres;88.00;31.00;5.00;20.00;5.00;94.00;90.00;6.00;339.00;102.00;38.00;4.00;20.00;10.00;65.00;96.00;12.00;347.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3221;1198;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;San Antonio de Lomerio;1.00;;1.00;;;;4.00;;6.00;1.00;;1.00;4.00;2.00;;7.00;16.00;31.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3222;1199;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;Hombres;1.00;;1.00;;;;2.00;;4.00;;;;1.00;;;3.00;3.00;7.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3223;1200;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Antonio de Lomerio;Mujeres;;;;;;;2.00;;2.00;1.00;;1.00;3.00;2.00;;4.00;13.00;24.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3224;1201;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Ramón;San Ramón;4.00;39.00;4.00;7.00;;6.00;56.00;1.00;117.00;16.00;33.00;5.00;4.00;2.00;2.00;117.00;6.00;185.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3225;1202;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Ramón;Hombres;1.00;30.00;1.00;2.00;;3.00;31.00;1.00;69.00;9.00;20.00;4.00;1.00;2.00;;66.00;4.00;106.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3226;1203;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;San Ramón;Mujeres;3.00;9.00;3.00;5.00;;3.00;25.00;;48.00;7.00;13.00;1.00;3.00;;2.00;51.00;2.00;79.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3227;1204;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Cuatro Cañadas;Cuatro Cañadas;50.00;40.00;3.00;10.00;1.00;930.00;412.00;7.00;1453.00;82.00;51.00;7.00;20.00;11.00;618.00;443.00;22.00;1254.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3228;1205;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Cuatro Cañadas;Hombres;31.00;30.00;2.00;5.00;1.00;467.00;198.00;5.00;739.00;49.00;32.00;4.00;9.00;4.00;302.00;229.00;9.00;638.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3229;1206;Municipio/TIOC;Santa Cruz  ;Ñuflo de Chávez;Cuatro Cañadas;Mujeres;19.00;10.00;1.00;5.00;;463.00;214.00;2.00;714.00;33.00;19.00;3.00;11.00;7.00;316.00;214.00;13.00;616.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3230;1207;Provincia;Santa Cruz  ;Ángel Sandoval;;Ángel Sandoval;6.00;417.00;1.00;6.00;3.00;;8.00;6.00;447.00;4.00;762.00;1.00;3.00;1.00;9.00;6.00;33.00;819.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3231;1208;Provincia;Santa Cruz  ;Ángel Sandoval;;Hombres;;238.00;;2.00;1.00;;3.00;4.00;248.00;;429.00;1.00;3.00;1.00;6.00;3.00;22.00;465.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3232;1209;Provincia;Santa Cruz  ;Ángel Sandoval;;Mujeres;6.00;179.00;1.00;4.00;2.00;;5.00;2.00;199.00;4.00;333.00;;;;3.00;3.00;11.00;354.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3233;1210;Municipio/TIOC;Santa Cruz  ;Ángel Sandoval;San Matías;San Matías;6.00;417.00;1.00;6.00;3.00;;8.00;6.00;447.00;4.00;762.00;1.00;3.00;1.00;9.00;6.00;33.00;819.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3234;1211;Municipio/TIOC;Santa Cruz  ;Ángel Sandoval;San Matías;Hombres;;238.00;;2.00;1.00;;3.00;4.00;248.00;;429.00;1.00;3.00;1.00;6.00;3.00;22.00;465.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3235;1212;Municipio/TIOC;Santa Cruz  ;Ángel Sandoval;San Matías;Mujeres;6.00;179.00;1.00;4.00;2.00;;5.00;2.00;199.00;4.00;333.00;;;;3.00;3.00;11.00;354.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3236;1213;Provincia;Santa Cruz  ;Manuel María Caballero;;Manuel María Caballero;20.00;9.00;4.00;27.00;1.00;6.00;22.00;2.00;91.00;47.00;6.00;2.00;23.00;19.00;;24.00;4.00;125.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3237;1214;Provincia;Santa Cruz  ;Manuel María Caballero;;Hombres;10.00;8.00;2.00;13.00;1.00;1.00;12.00;1.00;48.00;28.00;;1.00;11.00;12.00;;16.00;3.00;71.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3238;1215;Provincia;Santa Cruz  ;Manuel María Caballero;;Mujeres;10.00;1.00;2.00;14.00;;5.00;10.00;1.00;43.00;19.00;6.00;1.00;12.00;7.00;;8.00;1.00;54.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3239;1216;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;Comarapa;14.00;2.00;1.00;16.00;1.00;2.00;10.00;;46.00;39.00;5.00;;19.00;17.00;;20.00;4.00;104.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3240;1217;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;Hombres;6.00;2.00;;10.00;1.00;1.00;6.00;;26.00;24.00;;;9.00;12.00;;13.00;3.00;61.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3241;1218;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Comarapa;Mujeres;8.00;;1.00;6.00;;1.00;4.00;;20.00;15.00;5.00;;10.00;5.00;;7.00;1.00;43.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3242;1219;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;Saipina;6.00;7.00;3.00;11.00;;4.00;12.00;2.00;45.00;8.00;1.00;2.00;4.00;2.00;;4.00;;21.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3243;1220;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;Hombres;4.00;6.00;2.00;3.00;;;6.00;1.00;22.00;4.00;;1.00;2.00;;;3.00;;10.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3244;1221;Municipio/TIOC;Santa Cruz  ;Manuel María Caballero;Saipina;Mujeres;2.00;1.00;1.00;8.00;;4.00;6.00;1.00;23.00;4.00;1.00;1.00;2.00;2.00;;1.00;;11.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2012 Y 3245;1222;Provincia;Santa Cruz  ;Germán Busch;;Germán Busch;34.00;762.00;21.00;33.00;13.00;5.00;95.00;21.00;984.00;55.00;1150.00;22.00;28.00;14.00;235.00;344.00;66.00;1914.00
