cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;area;2012_argentina;2012_brasil;2012_peru;2012_espanha;2012_chile;2012_mexico;2012_otros_paises;2012_sin_especificar;2012_total;2024_argentina;2024_brasil;2024_peru;2024_espanha;2024_chile;2024_mexico;2024_otros_paises;2024_sin_especificar;2024_total
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3305;1282;Provincia;Beni;Yacuma;;Yacuma;2.00;19.00;10.00;25.00;2.00;;14.00;6.00;78.00;12.00;44.00;5.00;21.00;10.00;;20.00;8.00;120.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3306;1283;Provincia;Beni;Yacuma;;Urbana;1.00;14.00;7.00;24.00;2.00;;10.00;4.00;62.00;8.00;18.00;2.00;17.00;9.00;;16.00;5.00;75.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3307;1284;Provincia;Beni;Yacuma;;Rural;1.00;5.00;3.00;1.00;;;4.00;2.00;16.00;4.00;26.00;3.00;4.00;1.00;;4.00;3.00;45.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3308;1285;Municipio/TIOC;Beni;Yacuma;Santa Ana;Santa Ana;2.00;15.00;7.00;25.00;2.00;;12.00;5.00;68.00;4.00;16.00;4.00;17.00;7.00;;16.00;6.00;70.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3309;1286;Municipio/TIOC;Beni;Yacuma;Santa Ana;Urbana;1.00;14.00;7.00;24.00;2.00;;10.00;4.00;62.00;4.00;16.00;1.00;17.00;6.00;;15.00;5.00;64.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3310;1287;Municipio/TIOC;Beni;Yacuma;Santa Ana;Rural;1.00;1.00;;1.00;;;2.00;1.00;6.00;;;3.00;;1.00;;1.00;1.00;6.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3311;1288;Municipio/TIOC;Beni;Yacuma;Exaltación;Exaltación;;4.00;3.00;;;;2.00;1.00;10.00;8.00;28.00;1.00;4.00;3.00;;4.00;2.00;50.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3312;1289;Municipio/TIOC;Beni;Yacuma;Exaltación;Urbana;;;;;;;;;;4.00;2.00;1.00;;3.00;;1.00;;11.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3313;1290;Municipio/TIOC;Beni;Yacuma;Exaltación;Rural;;4.00;3.00;;;;2.00;1.00;10.00;4.00;26.00;;4.00;;;3.00;2.00;39.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3314;1291;Provincia;Beni;Moxos;;Moxos;8.00;10.00;6.00;19.00;3.00;;15.00;1.00;62.00;15.00;13.00;3.00;4.00;10.00;;12.00;6.00;63.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3315;1292;Provincia;Beni;Moxos;;Urbana;6.00;5.00;;19.00;2.00;;14.00;1.00;47.00;8.00;9.00;3.00;4.00;10.00;;9.00;5.00;48.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3316;1293;Provincia;Beni;Moxos;;Rural;2.00;5.00;6.00;;1.00;;1.00;;15.00;7.00;4.00;;;;;3.00;1.00;15.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3317;1294;Municipio/TIOC;Beni;Moxos;San Ignacio;San Ignacio;8.00;10.00;6.00;19.00;3.00;;15.00;1.00;62.00;15.00;13.00;3.00;4.00;10.00;;12.00;6.00;63.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3318;1295;Municipio/TIOC;Beni;Moxos;San Ignacio;Urbana;6.00;5.00;;19.00;2.00;;14.00;1.00;47.00;8.00;9.00;3.00;4.00;10.00;;9.00;5.00;48.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3319;1296;Municipio/TIOC;Beni;Moxos;San Ignacio;Rural;2.00;5.00;6.00;;1.00;;1.00;;15.00;7.00;4.00;;;;;3.00;1.00;15.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3320;1297;Provincia;Beni;Marbán;;Marbán;17.00;7.00;2.00;8.00;2.00;7.00;9.00;10.00;62.00;23.00;31.00;5.00;10.00;9.00;5.00;18.00;6.00;107.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3321;1298;Provincia;Beni;Marbán;;Urbana;7.00;2.00;;;;;;4.00;13.00;11.00;6.00;1.00;1.00;1.00;;3.00;;23.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3322;1299;Provincia;Beni;Marbán;;Rural;10.00;5.00;2.00;8.00;2.00;7.00;9.00;6.00;49.00;12.00;25.00;4.00;9.00;8.00;5.00;15.00;6.00;84.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3323;1300;Municipio/TIOC;Beni;Marbán;Loreto;Loreto;;1.00;;3.00;;;2.00;;6.00;;2.00;1.00;2.00;2.00;;1.00;2.00;10.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3324;1301;Municipio/TIOC;Beni;Marbán;Loreto;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3325;1302;Municipio/TIOC;Beni;Marbán;Loreto;Rural;;1.00;;3.00;;;2.00;;6.00;;2.00;1.00;2.00;2.00;;1.00;2.00;10.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3326;1303;Municipio/TIOC;Beni;Marbán;San Andrés;San Andrés;17.00;6.00;2.00;5.00;2.00;7.00;7.00;10.00;56.00;23.00;29.00;4.00;8.00;7.00;5.00;17.00;4.00;97.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3327;1304;Municipio/TIOC;Beni;Marbán;San Andrés;Urbana;7.00;2.00;;;;;;4.00;13.00;11.00;6.00;1.00;1.00;1.00;;3.00;;23.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3328;1305;Municipio/TIOC;Beni;Marbán;San Andrés;Rural;10.00;4.00;2.00;5.00;2.00;7.00;7.00;6.00;43.00;12.00;23.00;3.00;7.00;6.00;5.00;14.00;4.00;74.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3329;1306;Provincia;Beni;Mamoré;;Mamoré;2.00;65.00;1.00;20.00;;1.00;10.00;12.00;111.00;3.00;76.00;2.00;17.00;7.00;3.00;40.00;3.00;151.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3330;1307;Provincia;Beni;Mamoré;;Urbana;2.00;31.00;1.00;19.00;;1.00;9.00;9.00;72.00;2.00;42.00;2.00;16.00;5.00;1.00;16.00;;84.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3331;1308;Provincia;Beni;Mamoré;;Rural;;34.00;;1.00;;;1.00;3.00;39.00;1.00;34.00;;1.00;2.00;2.00;24.00;3.00;67.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3332;1309;Municipio/TIOC;Beni;Mamoré;San Joaquín;San Joaquín;2.00;40.00;;7.00;;;6.00;6.00;61.00;3.00;48.00;2.00;7.00;2.00;2.00;32.00;1.00;97.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3333;1310;Municipio/TIOC;Beni;Mamoré;San Joaquín;Urbana;2.00;15.00;;6.00;;;6.00;6.00;35.00;2.00;21.00;2.00;7.00;2.00;;10.00;;44.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3334;1311;Municipio/TIOC;Beni;Mamoré;San Joaquín;Rural;;25.00;;1.00;;;;;26.00;1.00;27.00;;;;2.00;22.00;1.00;53.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3335;1312;Municipio/TIOC;Beni;Mamoré;San Ramón;San Ramón;;19.00;1.00;13.00;;1.00;4.00;3.00;41.00;;22.00;;10.00;3.00;1.00;7.00;2.00;45.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3336;1313;Municipio/TIOC;Beni;Mamoré;San Ramón;Urbana;;16.00;1.00;13.00;;1.00;3.00;3.00;37.00;;21.00;;9.00;3.00;1.00;6.00;;40.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3337;1314;Municipio/TIOC;Beni;Mamoré;San Ramón;Rural;;3.00;;;;;1.00;;4.00;;1.00;;1.00;;;1.00;2.00;5.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3338;1315;Municipio/TIOC;Beni;Mamoré;Puerto Siles;Puerto Siles;;6.00;;;;;;3.00;9.00;;6.00;;;2.00;;1.00;;9.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3339;1316;Municipio/TIOC;Beni;Mamoré;Puerto Siles;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3340;1317;Municipio/TIOC;Beni;Mamoré;Puerto Siles;Rural;;6.00;;;;;;3.00;9.00;;6.00;;;2.00;;1.00;;9.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3341;1318;Provincia;Beni;Iténez;;Iténez;15.00;240.00;7.00;24.00;3.00;8.00;48.00;20.00;365.00;12.00;239.00;6.00;37.00;33.00;1.00;28.00;5.00;361.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3342;1319;Provincia;Beni;Iténez;;Urbana;11.00;24.00;3.00;21.00;3.00;;20.00;5.00;87.00;4.00;53.00;5.00;36.00;28.00;;19.00;1.00;146.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3343;1320;Provincia;Beni;Iténez;;Rural;4.00;216.00;4.00;3.00;;8.00;28.00;15.00;278.00;8.00;186.00;1.00;1.00;5.00;1.00;9.00;4.00;215.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3344;1321;Municipio/TIOC;Beni;Iténez;Magdalena;Magdalena;6.00;131.00;3.00;6.00;;;19.00;6.00;171.00;4.00;70.00;4.00;10.00;9.00;;14.00;1.00;112.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3345;1322;Municipio/TIOC;Beni;Iténez;Magdalena;Urbana;6.00;21.00;3.00;6.00;;;16.00;3.00;55.00;3.00;44.00;4.00;9.00;9.00;;14.00;1.00;84.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3346;1323;Municipio/TIOC;Beni;Iténez;Magdalena;Rural;;110.00;;;;;3.00;3.00;116.00;1.00;26.00;;1.00;;;;;28.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3347;1324;Municipio/TIOC;Beni;Iténez;Baures;Baures;7.00;106.00;2.00;11.00;;;13.00;6.00;145.00;8.00;163.00;1.00;14.00;7.00;1.00;7.00;3.00;204.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3348;1325;Municipio/TIOC;Beni;Iténez;Baures;Urbana;3.00;1.00;;10.00;;;2.00;2.00;18.00;1.00;6.00;1.00;14.00;3.00;;2.00;;27.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3349;1326;Municipio/TIOC;Beni;Iténez;Baures;Rural;4.00;105.00;2.00;1.00;;;11.00;4.00;127.00;7.00;157.00;;;4.00;1.00;5.00;3.00;177.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3350;1327;Municipio/TIOC;Beni;Iténez;Huacaraje;Huacaraje;2.00;3.00;2.00;7.00;3.00;8.00;16.00;8.00;49.00;;6.00;1.00;13.00;17.00;;7.00;1.00;45.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3351;1328;Municipio/TIOC;Beni;Iténez;Huacaraje;Urbana;2.00;2.00;;5.00;3.00;;2.00;;14.00;;3.00;;13.00;16.00;;3.00;;35.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3352;1329;Municipio/TIOC;Beni;Iténez;Huacaraje;Rural;;1.00;2.00;2.00;;8.00;14.00;8.00;35.00;;3.00;1.00;;1.00;;4.00;1.00;10.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3353;1330;Provincia;Beni;Territorio Indígena Multiétnico;;Territorio Indígena Multiétnico;2.00;;;;;;;1.00;3.00;1.00;1.00;3.00;;2.00;;1.00;;8.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3354;1331;Provincia;Beni;Territorio Indígena Multiétnico;;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3355;1332;Provincia;Beni;Territorio Indígena Multiétnico;;Rural;2.00;;;;;;;1.00;3.00;1.00;1.00;3.00;;2.00;;1.00;;8.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3356;1333;Municipio/TIOC;Beni;Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;2.00;;;;;;;1.00;3.00;1.00;1.00;3.00;;2.00;;1.00;;8.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3357;1334;Municipio/TIOC;Beni;Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;Urbana;;;;;;;;;;;;;;;;;;
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3358;1335;Municipio/TIOC;Beni;Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;Rural;2.00;;;;;;;1.00;3.00;1.00;1.00;3.00;;2.00;;1.00;;8.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3359;1336;Departamento;Pando;;;Pando;46.00;1638.00;179.00;25.00;17.00;2.00;100.00;50.00;2057.00;97.00;1432.00;349.00;26.00;29.00;2.00;284.00;60.00;2279.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3360;1337;Departamento;Pando;;;Urbana;36.00;618.00;108.00;21.00;17.00;2.00;89.00;27.00;918.00;74.00;689.00;183.00;20.00;21.00;2.00;232.00;27.00;1248.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3361;1338;Departamento;Pando;;;Rural;10.00;1020.00;71.00;4.00;;;11.00;23.00;1139.00;23.00;743.00;166.00;6.00;8.00;;52.00;33.00;1031.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3362;1339;Provincia;Pando;Nicolás Suárez;;Nicolás Suárez;36.00;1219.00;124.00;22.00;17.00;2.00;92.00;45.00;1557.00;62.00;1105.00;191.00;19.00;17.00;2.00;237.00;36.00;1669.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3363;1340;Provincia;Pando;Nicolás Suárez;;Urbana;31.00;598.00;105.00;21.00;17.00;2.00;86.00;27.00;887.00;60.00;653.00;170.00;16.00;17.00;2.00;218.00;25.00;1161.00
Bolivia: INMIGRANTES INTERNACIONALES POR PAÍS DE NACIMIENTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA,  CENSOS 2012 Y 3364;1341;Provincia;Pando;Nicolás Suárez;;Rural;5.00;621.00;19.00;1.00;;;6.00;18.00;670.00;2.00;452.00;21.00;3.00;;;19.00;11.00;508.00
