cuadro;descripcion;nivel;departamento;provincia;municipio_tioc;area;total;afroboliviano;_akarapis;_andamarca;_araona;_aroma;_ayllu_jila;_ayllu_jukumani;_ayllu_kacachaca;_ayllu_kharacha;_ayllu_porco;_ayllu_yura;_aymara;_ayoreo;_baure;_belen;_besiro;_calcha;canichana;_cavinenho;_cayubaba;_chacobo;challapata;_chane;_chaqui;charagua;charazani;_charka;_charka_qhara_qhara;_chayanta;_chichas;chiquitano;chiriguano;_choquecota;_chullpas;_chuwi;_condo;_coroma;_corque;_curahuara_de_carangas;_ese_ejja;_guarani;_guarasuwe;_gwarayu;_huachacalla;_huari;_huaylla_marka;_itonama;_jacha_carangas;_jalqa;_jatun_killacas;_javeriano;_jesus_de_machaca;_joaquiniano;_kallawaya;_killacas;_lagunillas;_larecaja;_layme;_leco;_lipez;_loretano;_lupaca;_machineri;_maropa;_mataco;_mojenho;_mojenho_ignaciano;_mojenho_trinitario;_mojocoya;_mollo;_monkox;_more;_moro_moro;_moseten;_movima;_murato;_orinoca;_pacahuara;_pakajaqi;_pampa_aullagas;_pati_pati;_paunaca;_pojos;_pojpo;_poroma;_pucara;_puquina;_qhara_qhara;_quechua;_quila_quila;_qullas;_raqaypampa;_reyesano;_sabaya;_salinas;_san_juan;_siriono;_sora;_suyu_sura;_tacana;_tapiete;_tinquipaya;_tobas;_toromona;_totora_marka;_trinitario;_tsimane;_turco;_uchupiamonas;_ucumasi;_urmiri_de_quillacas;_uru;_uru-chipaya;_uru-ito;_weenhayek;_yaminawa;_yampara;_yapacani;_yuqui;_yurakare;_yurakare_-_mojenho;_quechua_-_aymara;_otros_pueblos_indigenas_extranjeros;_mas_de_una_descripcion;_nacion;_pueblo;_indigena;_originario;_campesino;_combinacion_de_conceptos_de_npioc;_otros_ayllus,_marcas_y_organizaciones_territoriales;interculturales_y_otras_organizaciones_indigenas;sin_especificar
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3089;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3089;Municipio/TIOC; Santa Cruz;Velasco;San Miguel;San Miguel;9,150;1;0;0;0;0;0;0;0;0;0;0;43;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6,148;0;0;0;0;0;0;0;0;0;41;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;8;2;2;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;1,151;2;985;33;0;4;261
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3090;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3090;Municipio/TIOC; Santa Cruz;Velasco;San Miguel;Urbana;3,019;1;0;0;0;0;0;0;0;0;0;0;19;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,661;0;0;0;0;0;0;0;0;0;18;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;119;2;94;3;0;0;35
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3091;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3091;Municipio/TIOC; Santa Cruz;Velasco;San Miguel;Rural;6,131;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3,487;0;0;0;0;0;0;0;0;0;23;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1,032;0;891;30;0;4;226
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3092;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3092;Municipio/TIOC; Santa Cruz;Velasco;San Rafael;San Rafael;3,887;3;0;0;0;0;0;0;0;0;0;1;25;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2,359;1;0;0;0;0;0;0;0;0;22;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;5;4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;411;65;571;7;0;0;78
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3093;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3093;Municipio/TIOC; Santa Cruz;Velasco;San Rafael;Urbana;1,111;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;955;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;56;0;42;4;0;0;20
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3094;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3094;Municipio/TIOC; Santa Cruz;Velasco;San Rafael;Rural;2,776;3;0;0;0;0;0;0;0;0;0;1;15;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1,404;1;0;0;0;0;0;0;0;0;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;65;529;3;0;0;58
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3095;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3095;Provincia; Santa Cruz;Ichilo;;Ichilo;25,346;415;0;0;0;0;0;0;0;0;0;0;842;4;0;0;4;0;1;0;2;0;0;7;1;0;0;0;0;0;12;268;7;0;0;0;0;0;0;0;0;509;0;52;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;5;0;0;0;0;0;0;55;5;251;0;0;4;0;0;1;18;0;0;0;0;0;0;0;1;0;0;0;0;0;16,545;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1;6;8;0;0;0;0;0;0;0;1;0;2;15;4;352;14;16;3;11;0;10;437;111;4,409;116;5;80;723
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3096;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3096;Provincia; Santa Cruz;Ichilo;;Urbana;10,817;286;0;0;0;0;0;0;0;0;0;0;532;3;0;0;1;0;0;0;0;0;0;4;1;0;0;0;0;0;6;175;4;0;0;0;0;0;0;0;0;277;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;9;2;4;0;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;7,306;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;3;1;0;0;0;0;0;0;0;1;0;2;14;4;19;5;12;0;8;0;3;177;59;1,377;52;1;5;414
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3097;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3097;Provincia; Santa Cruz;Ichilo;;Rural;14,529;129;0;0;0;0;0;0;0;0;0;0;310;1;0;0;3;0;1;0;2;0;0;3;0;0;0;0;0;0;6;93;3;0;0;0;0;0;0;0;0;232;0;24;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;46;3;247;0;0;0;0;0;1;13;0;0;0;0;0;0;0;1;0;0;0;0;0;9,239;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0;0;0;1;0;333;9;4;3;3;0;7;260;52;3,032;64;4;75;309
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3098;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3098;Municipio/TIOC; Santa Cruz;Ichilo;Buena Vista;Buena Vista;2,662;16;0;0;0;0;0;0;0;0;0;0;99;0;0;0;2;0;1;0;0;0;0;3;0;0;0;0;0;0;6;41;2;0;0;0;0;0;0;0;0;106;0;13;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1,873;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;40;13;326;7;1;0;91
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3099;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3099;Municipio/TIOC; Santa Cruz;Ichilo;Buena Vista;Urbana;701;3;0;0;0;0;0;0;0;0;0;0;59;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;3;14;0;0;0;0;0;0;0;0;0;44;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;21;3;61;1;0;0;27
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3100;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3100;Municipio/TIOC; Santa Cruz;Ichilo;Buena Vista;Rural;1,961;13;0;0;0;0;0;0;0;0;0;0;40;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;3;27;2;0;0;0;0;0;0;0;0;62;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1,424;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;10;265;6;1;0;64
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3101;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3101;Municipio/TIOC; Santa Cruz;Ichilo;San Carlos;San Carlos;3,333;165;0;0;0;0;0;0;0;0;0;0;66;1;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;37;2;0;0;0;0;0;0;0;0;126;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1,981;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;1;0;0;97;15;675;4;0;0;114
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3102;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3102;Municipio/TIOC; Santa Cruz;Ichilo;San Carlos;Urbana;1,690;138;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24;2;0;0;0;0;0;0;0;0;65;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;1;0;0;36;14;267;3;0;0;73
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3103;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3103;Municipio/TIOC; Santa Cruz;Ichilo;San Carlos;Rural;1,643;27;0;0;0;0;0;0;0;0;0;0;35;1;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;61;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;961;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;61;1;408;1;0;0;41
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3104;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3104;Municipio/TIOC; Santa Cruz;Ichilo;Yapacaní;Yapacaní;17,976;226;0;0;0;0;0;0;0;0;0;0;612;3;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;5;92;3;0;0;0;0;0;0;0;0;230;0;24;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;5;0;0;0;0;0;0;41;2;246;0;0;4;0;0;1;8;0;0;0;0;0;0;0;1;0;0;0;0;0;11,867;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;4;3;0;0;0;0;0;0;0;1;0;2;15;1;339;14;12;3;10;0;10;293;76;3,183;103;4;79;439
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3105;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3105;Municipio/TIOC; Santa Cruz;Ichilo;Yapacaní;Urbana;8,011;141;0;0;0;0;0;0;0;0;0;0;406;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;64;2;0;0;0;0;0;0;0;0;139;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;5;2;4;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;5,687;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;2;14;1;7;5;11;0;7;0;3;116;36;985;48;1;5;273
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3106;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3106;Municipio/TIOC; Santa Cruz;Ichilo;Yapacaní;Rural;9,965;85;0;0;0;0;0;0;0;0;0;0;206;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;28;1;0;0;0;0;0;0;0;0;91;0;8;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;36;0;242;0;0;0;0;0;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;6,180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;1;0;332;9;1;3;3;0;7;177;40;2,198;55;3;74;166
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3107;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3107;Municipio/TIOC; Santa Cruz;Ichilo;San Juan;San Juan;1,375;8;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;98;0;0;0;0;0;0;0;0;0;47;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;7;7;225;2;0;1;79
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3108;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3108;Municipio/TIOC; Santa Cruz;Ichilo;San Juan;Urbana;415;4;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;73;0;0;0;0;0;0;0;0;0;29;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;6;64;0;0;0;41
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3109;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3109;Municipio/TIOC; Santa Cruz;Ichilo;San Juan;Rural;960;4;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;18;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;3;1;161;2;0;1;38
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3110;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3110;Provincia; Santa Cruz;Chiquitos;;Chiquitos;25,047;140;0;0;0;0;0;0;0;0;0;0;712;503;2;0;34;0;9;0;0;0;0;1;0;14;0;0;2;0;8;11,900;3;0;0;0;0;0;0;1;1;411;0;53;0;0;1;11;0;0;0;0;0;0;1;0;0;1;0;9;0;0;0;0;3;1;70;17;14;0;0;11;0;0;1;57;0;0;0;0;1;0;0;0;0;0;0;0;0;3,787;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;9;30;0;0;0;0;0;0;0;2;0;4;1;0;3;0;9;4;91;2;28;1,173;91;4,782;287;3;1;743
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3111;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3111;Provincia; Santa Cruz;Chiquitos;;Urbana;9,775;41;0;0;0;0;0;0;0;0;0;0;399;40;1;0;26;0;4;0;0;0;0;1;0;7;0;0;2;0;6;6,636;2;0;0;0;0;0;0;1;1;158;0;26;0;0;0;4;0;0;0;0;0;0;1;0;0;1;0;8;0;0;0;0;0;0;27;8;7;0;0;10;0;0;0;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1,027;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;4;12;0;0;0;0;0;0;0;0;0;1;1;0;2;0;6;4;70;0;16;156;46;700;25;3;0;268
BOLIVIA: POBLACIÓN POR DECLARACIÓN DE AUTOIDENTIFICACIÓN CON ALGUNA NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3112;DECLARACIONES DE AUTOIDENTIFICACIÓN CENSO 3112;Provincia; Santa Cruz;Chiquitos;;Rural;15,272;99;0;0;0;0;0;0;0;0;0;0;313;463;1;0;8;0;5;0;0;0;0;0;0;7;0;0;0;0;2;5,264;1;0;0;0;0;0;0;0;0;253;0;27;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;43;9;7;0;0;1;0;0;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;2,760;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;18;0;0;0;0;0;0;0;2;0;3;0;0;1;0;3;0;21;2;12;1,017;45;4,082;262;0;1;475
