cuadro;pregunta;no.;nivel;departamento;provincia;municipio_tioc;area_y_grupo_de_edad;2001_poblacion_total;2001_poblacion_hombres;2001_poblacion_mujeres;2001_tasa_de_alfabetismo_total;2001_tasa_de_alfabetismo_hombres;2001_tasa_de_alfabetismo_mujeres;2001_brecha_hombres-mujeres;2012_poblacion_total;2012_poblacion_hombres;2012_poblacion_mujeres;2012_tasa_de_alfabetismo_total;2012_tasa_de_alfabetismo_hombres;2012_tasa_de_alfabetismo_mujeres;2012_brecha_hombres-mujeres;2024_poblacion_total;2024_poblacion_hombres;2024_poblacion_mujeres;2024_tasa_de_alfabetismo_total;2024_tasa_de_alfabetismo_hombres;2024_tasa_de_alfabetismo_mujeres;2024_brecha_hombres-mujeres
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7031;tasa de alfabetismo;5008;Municipio/TIOC;Tarija;Gran Chaco;Caraparí;25 a 39 ;1,785;1,076;709;89.3;94.6;81.2;13.4;2,963;1,924;1,039;97.2;98.5;94.9;3.6;2,645;1,388;1,257;99.0;98.8;99.2;-0.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7032;tasa de alfabetismo;5009;Municipio/TIOC;Tarija;Gran Chaco;Caraparí;40 a 59 ;1,397;834;563;71.9;81.9;57.0;24.9;2,156;1,386;770;92.6;95.9;86.8;9.1;2,420;1,345;1,075;92.3;95.2;88.6;6.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7033;tasa de alfabetismo;5010;Municipio/TIOC;Tarija;Gran Chaco;Caraparí;60 o más ;614;324;290;43.3;60.8;23.8;37.0;968;517;451;70.7;79.5;60.5;19.0;1,427;773;654;69.5;79.7;57.5;22.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7034;tasa de alfabetismo;5011;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;Villa Montes;14,301;7,621;6,680;90.5;94.3;86.1;8.2;26,655;13,929;12,726;96.5;97.8;95.1;2.7;32,134;16,519;15,615;96.3;97.7;94.9;2.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7035;tasa de alfabetismo;5012;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;15 a 24 ;5,006;2,833;2,173;97.7;98.1;97.2;0.8;8,284;4,431;3,853;99.3;99.4;99.1;0.2;7,477;4,100;3,377;99.1;99.0;99.3;-0.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7036;tasa de alfabetismo;5013;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;25 a 39 ;4,528;2,256;2,272;94.4;96.9;91.9;5.0;9,244;4,741;4,503;98.6;99.0;98.2;0.8;11,072;5,491;5,581;98.8;98.8;98.9;-0.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7037;tasa de alfabetismo;5014;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;40 a 59 ;3,488;1,859;1,629;85.9;93.0;77.8;15.2;6,424;3,410;3,014;96.0;97.8;93.9;3.9;9,269;4,778;4,491;96.7;98.0;95.3;2.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7038;tasa de alfabetismo;5015;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;60 o más ;1,279;673;606;60.8;73.7;46.5;27.2;2,703;1,347;1,356;82.3;88.7;76.0;12.8;4,316;2,150;2,166;84.5;91.5;77.4;14.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7039;tasa de alfabetismo;5016;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;Urbana;9,823;4,909;4,914;92.9;96.4;89.3;7.1;20,342;10,274;10,068;97.5;98.6;96.4;2.2;23,245;11,357;11,888;97.1;98.3;95.9;2.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7040;tasa de alfabetismo;5017;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;15 a 24 ;3,444;1,799;1,645;98.7;98.8;98.5;0.3;6,269;3,217;3,052;99.5;99.7;99.3;0.4;5,210;2,740;2,470;99.3;99.1;99.5;-0.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7041;tasa de alfabetismo;5018;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;25 a 39 ;3,178;1,483;1,695;96.0;98.2;94.1;4.1;7,325;3,658;3,667;99.1;99.4;98.9;0.5;8,199;3,895;4,304;99.3;99.3;99.3;0.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7042;tasa de alfabetismo;5019;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;40 a 59 ;2,401;1,234;1,167;89.4;95.8;82.7;13.1;4,891;2,516;2,375;97.3;98.7;95.7;3.0;6,764;3,276;3,488;97.6;98.6;96.6;1.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7043;tasa de alfabetismo;5020;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;60 o más ;800;393;407;65.6;80.7;51.1;29.6;1,857;883;974;85.2;91.5;79.5;12.0;3,072;1,446;1,626;86.5;93.4;80.4;13.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7044;tasa de alfabetismo;5021;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;Rural;4,478;2,712;1,766;85.2;90.5;77.1;13.4;6,313;3,655;2,658;93.3;95.6;90.1;5.5;8,889;5,162;3,727;94.4;96.3;91.7;4.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7045;tasa de alfabetismo;5022;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;15 a 24 ;1,562;1,034;528;95.5;96.7;93.2;3.5;2,015;1,214;801;98.6;98.6;98.5;0.1;2,267;1,360;907;98.7;98.8;98.7;0.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7046;tasa de alfabetismo;5023;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;25 a 39 ;1,350;773;577;90.4;94.2;85.4;8.7;1,919;1,083;836;96.6;97.8;95.1;2.7;2,873;1,596;1,277;97.5;97.6;97.5;0.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7047;tasa de alfabetismo;5024;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;40 a 59 ;1,087;625;462;78.2;87.5;65.6;21.9;1,533;894;639;91.8;95.2;87.0;8.2;2,505;1,502;1,003;94.3;96.8;90.6;6.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7048;tasa de alfabetismo;5025;Municipio/TIOC;Tarija;Gran Chaco;Villa Montes;60 o más ;479;280;199;52.8;63.9;37.2;26.7;846;464;382;76.0;83.4;67.0;16.4;1,244;704;540;79.3;87.6;68.5;19.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7049;tasa de alfabetismo;5026;Provincia;Tarija;Avilez;;Avilez;10,021;4,834;5,187;72.6;85.0;61.0;24.0;13,841;6,803;7,038;89.6;94.9;84.5;10.3;15,186;7,437;7,749;90.5;95.4;85.8;9.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7050;tasa de alfabetismo;5027;Provincia;Tarija;Avilez;;15 a 24 ;2,856;1,415;1,441;95.5;97.0;94.0;3.1;4,001;2,015;1,986;99.0;99.1;98.9;0.2;3,222;1,610;1,612;99.4;99.3;99.5;-0.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7051;tasa de alfabetismo;5028;Provincia;Tarija;Avilez;;25 a 39 ;2,827;1,388;1,439;85.4;92.7;78.4;14.3;4,178;2,063;2,115;97.3;98.2;96.4;1.8;4,745;2,365;2,380;98.3;98.5;98.0;0.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7052;tasa de alfabetismo;5029;Provincia;Tarija;Avilez;;40 a 59 ;2,775;1,332;1,443;60.3;82.1;40.1;42.1;3,493;1,751;1,742;87.5;94.9;80.1;14.8;4,353;2,138;2,215;92.9;96.6;89.3;7.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7053;tasa de alfabetismo;5030;Provincia;Tarija;Avilez;;60 o más ;1,563;699;864;29.5;50.9;12.2;38.8;2,169;974;1,195;60.9;79.0;46.3;32.7;2,866;1,324;1,542;64.0;83.2;47.5;35.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7054;tasa de alfabetismo;5031;Provincia;Tarija;Avilez;;Urbana;;;;;;;;;;;;;;;1,807;871;936;94.6;97.4;92.1;5.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7055;tasa de alfabetismo;5032;Provincia;Tarija;Avilez;;15 a 24 ;;;;;;;;;;;;;;;424;228;196;99.8;99.6;100.0;-0.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7056;tasa de alfabetismo;5033;Provincia;Tarija;Avilez;;25 a 39 ;;;;;;;;;;;;;;;591;284;307;98.3;98.2;98.4;-0.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7057;tasa de alfabetismo;5034;Provincia;Tarija;Avilez;;40 a 59 ;;;;;;;;;;;;;;;507;237;270;96.4;97.9;95.2;2.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7058;tasa de alfabetismo;5035;Provincia;Tarija;Avilez;;60 o más ;;;;;;;;;;;;;;;285;122;163;76.1;90.2;65.6;24.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7059;tasa de alfabetismo;5036;Provincia;Tarija;Avilez;;Rural;10,021;4,834;5,187;72.6;85.0;61.0;24.0;13,841;6,803;7,038;89.6;94.9;84.5;10.3;13,379;6,566;6,813;89.9;95.1;84.9;10.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7060;tasa de alfabetismo;5037;Provincia;Tarija;Avilez;;15 a 24 ;2,856;1,415;1,441;95.5;97.0;94.0;3.1;4,001;2,015;1,986;99.0;99.1;98.9;0.2;2,798;1,382;1,416;99.3;99.2;99.4;-0.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7061;tasa de alfabetismo;5038;Provincia;Tarija;Avilez;;25 a 39 ;2,827;1,388;1,439;85.4;92.7;78.4;14.3;4,178;2,063;2,115;97.3;98.2;96.4;1.8;4,154;2,081;2,073;98.2;98.5;98.0;0.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7062;tasa de alfabetismo;5039;Provincia;Tarija;Avilez;;40 a 59 ;2,775;1,332;1,443;60.3;82.1;40.1;42.1;3,493;1,751;1,742;87.5;94.9;80.1;14.8;3,846;1,901;1,945;92.5;96.5;88.5;7.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7063;tasa de alfabetismo;5040;Provincia;Tarija;Avilez;;60 o más ;1,563;699;864;29.5;50.9;12.2;38.8;2,169;974;1,195;60.9;79.0;46.3;32.7;2,581;1,202;1,379;62.7;82.5;45.3;37.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7064;tasa de alfabetismo;5041;Municipio/TIOC;Tarija;Avilez;Uriondo;Uriondo;7,138;3,543;3,595;75.7;86.1;65.5;20.6;10,366;5,105;5,261;90.9;95.4;86.6;8.7;11,808;5,789;6,019;91.9;96.1;88.0;8.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7065;tasa de alfabetismo;5042;Municipio/TIOC;Tarija;Avilez;Uriondo;15 a 24 ;2,106;1,087;1,019;95.9;96.8;94.9;1.9;3,054;1,526;1,528;99.0;99.1;99.0;0.1;2,478;1,240;1,238;99.3;99.2;99.4;-0.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7066;tasa de alfabetismo;5043;Municipio/TIOC;Tarija;Avilez;Uriondo;25 a 39 ;2,047;1,027;1,020;87.2;91.5;82.8;8.7;3,193;1,586;1,607;97.5;98.4;96.5;1.9;3,791;1,873;1,918;98.3;98.7;98.0;0.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7067;tasa de alfabetismo;5044;Municipio/TIOC;Tarija;Avilez;Uriondo;40 a 59 ;1,975;973;1,002;63.8;83.4;44.8;38.5;2,640;1,327;1,313;88.3;94.4;82.0;12.4;3,441;1,697;1,744;94.1;96.8;91.5;5.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7068;tasa de alfabetismo;5045;Municipio/TIOC;Tarija;Avilez;Uriondo;60 o más ;1,010;456;554;33.6;53.9;16.8;37.2;1,479;666;813;65.0;81.5;51.4;30.1;2,098;979;1,119;68.2;85.9;52.7;33.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7069;tasa de alfabetismo;5046;Municipio/TIOC;Tarija;Avilez;Uriondo;Urbana;;;;;;;;;;;;;;;1,807;871;936;94.6;97.4;92.1;5.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7070;tasa de alfabetismo;5047;Municipio/TIOC;Tarija;Avilez;Uriondo;15 a 24 ;;;;;;;;;;;;;;;424;228;196;99.8;99.6;100.0;-0.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7071;tasa de alfabetismo;5048;Municipio/TIOC;Tarija;Avilez;Uriondo;25 a 39 ;;;;;;;;;;;;;;;591;284;307;98.3;98.2;98.4;-0.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7072;tasa de alfabetismo;5049;Municipio/TIOC;Tarija;Avilez;Uriondo;40 a 59 ;;;;;;;;;;;;;;;507;237;270;96.4;97.9;95.2;2.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7073;tasa de alfabetismo;5050;Municipio/TIOC;Tarija;Avilez;Uriondo;60 o más ;;;;;;;;;;;;;;;285;122;163;76.1;90.2;65.6;24.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7074;tasa de alfabetismo;5051;Municipio/TIOC;Tarija;Avilez;Uriondo;Rural;7,138;3,543;3,595;75.7;86.1;65.5;20.6;10,366;5,105;5,261;90.9;95.4;86.6;8.7;10,001;4,918;5,083;91.4;95.8;87.2;8.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7075;tasa de alfabetismo;5052;Municipio/TIOC;Tarija;Avilez;Uriondo;15 a 24 ;2,106;1,087;1,019;95.9;96.8;94.9;1.9;3,054;1,526;1,528;99.0;99.1;99.0;0.1;2,054;1,012;1,042;99.2;99.1;99.2;-0.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7076;tasa de alfabetismo;5053;Municipio/TIOC;Tarija;Avilez;Uriondo;25 a 39 ;2,047;1,027;1,020;87.2;91.5;82.8;8.7;3,193;1,586;1,607;97.5;98.4;96.5;1.9;3,200;1,589;1,611;98.3;98.7;97.9;0.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7077;tasa de alfabetismo;5054;Municipio/TIOC;Tarija;Avilez;Uriondo;40 a 59 ;1,975;973;1,002;63.8;83.4;44.8;38.5;2,640;1,327;1,313;88.3;94.4;82.0;12.4;2,934;1,460;1,474;93.7;96.6;90.8;5.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD Y TASA DE ALFABETISMO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7078;tasa de alfabetismo;5055;Municipio/TIOC;Tarija;Avilez;Uriondo;60 o más ;1,010;456;554;33.6;53.9;16.8;37.2;1,479;666;813;65.0;81.5;51.4;30.1;1,813;857;956;67.0;85.3;50.5;34.8
