cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_grupo_de_edad;2001_poblacion_total;2001_poblacion_hombres;2001_poblacion_mujeres;2001_promedio_anhos_estudio_total;2001_promedio_anhos_estudio_hombres;2001_promedio_anhos_estudio_mujeres;2012_poblacion_total;2012_poblacion_hombres;2012_poblacion_mujeres;2012_promedio_anhos_estudio_total;2012_promedio_anhos_estudio_hombres;2012_promedio_anhos_estudio_mujeres;2024_poblacion_total;2024_poblacion_hombres;2024_poblacion_mujeres;2024_promedio_anhos_estudio_total;2024_promedio_anhos_estudio_hombres;2024_promedio_anhos_estudio_mujeres
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8099;6076;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;Comarapa;7,167;3,819;3,348;5.0;5.6;4.4;8,391;4,257;4,134;6.4;6.9;5.9;10,487;5,345;5,142;8.3;8.6;7.9
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8100;6077;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;19 a 24 ;1,454;770;684;6.5;6.8;6.2;1,352;685;667;9.0;9.3;8.7;1,549;798;751;11.2;10.9;11.5
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8101;6078;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;25 a 39 ;2,670;1,465;1,205;5.9;6.4;5.4;3,196;1,649;1,547;7.4;7.8;6.9;3,714;1,871;1,843;10.2;10.3;10.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8102;6079;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;40 a 59 ;2,109;1,105;1,004;4.1;5.0;3.1;2,535;1,299;1,236;5.4;5.9;4.9;3,391;1,754;1,637;7.0;7.5;6.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8103;6080;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;60 o m s ;934;479;455;2.2;2.9;1.5;1,308;624;684;3.5;4.1;2.9;1,833;922;911;4.2;5.0;3.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8104;6081;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;Urbana;1,887;925;962;7.2;7.9;6.5;2,703;1,248;1,455;8.2;8.8;7.6;3,776;1,813;1,963;9.8;10.1;9.5
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8105;6082;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;19 a 24 ;383;191;192;8.9;9.1;8.6;473;218;255;10.3;10.5;10.2;574;304;270;11.6;11.2;12.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8106;6083;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;25 a 39 ;714;340;374;8.3;9.1;7.6;1,057;503;554;9.3;9.9;8.8;1,456;691;765;11.6;11.7;11.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8107;6084;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;40 a 59 ;544;269;275;5.9;7.1;4.8;774;354;420;7.3;8.0;6.6;1,143;542;601;9.0;9.5;8.5
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8108;6085;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;60 o m s ;246;125;121;3.8;4.4;3.0;399;173;226;4.5;5.3;3.9;603;276;327;5.3;6.3;4.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8109;6086;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;Rural;5,280;2,894;2,386;4.3;4.9;3.5;5,688;3,009;2,679;5.6;6.1;5.0;6,711;3,532;3,179;7.4;7.7;7.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8110;6087;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;19 a 24 ;1,071;579;492;5.6;6.0;5.2;879;467;412;8.4;8.8;7.8;975;494;481;10.9;10.8;11.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8111;6088;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;25 a 39 ;1,956;1,125;831;5.1;5.6;4.4;2,139;1,146;993;6.4;6.8;5.9;2,258;1,180;1,078;9.3;9.5;9.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8112;6089;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;40 a 59 ;1,565;836;729;3.4;4.3;2.5;1,761;945;816;4.6;5.1;4.0;2,248;1,212;1,036;5.9;6.5;5.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8113;6090;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Comarapa;60 o m s ;688;354;334;1.7;2.4;1.0;909;451;458;3.1;3.7;2.5;1,230;646;584;3.7;4.5;2.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8114;6091;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;Saipina;2,741;1,533;1,208;5.4;6.2;4.4;3,746;2,009;1,737;6.9;7.3;6.5;3,684;1,883;1,801;8.3;8.5;8.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8115;6092;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;19 a 24 ;520;315;205;6.8;7.2;6.3;697;372;325;9.5;9.4;9.5;555;308;247;11.2;10.9;11.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8116;6093;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;25 a 39 ;1,145;648;497;6.4;7.0;5.7;1,407;760;647;7.8;7.9;7.6;1,248;617;631;10.1;10.1;10.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8117;6094;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;40 a 59 ;728;405;323;4.1;5.0;2.9;1,108;616;492;5.7;6.4;4.9;1,282;662;620;6.8;7.2;6.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8118;6095;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;60 o m s ;348;165;183;2.5;3.6;1.5;534;261;273;3.7;4.3;3.1;599;296;303;4.8;5.5;4.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8119;6096;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;Urbana;1,174;607;567;5.8;6.7;4.9;2,014;1,067;947;7.3;7.8;6.8;2,205;1,108;1,097;8.4;8.7;8.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8120;6097;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;19 a 24 ;220;128;92;6.9;7.4;6.3;405;225;180;9.5;9.4;9.6;352;205;147;11.3;11.1;11.5
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8121;6098;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;25 a 39 ;472;239;233;7.3;8.1;6.5;753;393;360;8.2;8.5;8.0;783;377;406;10.2;10.1;10.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8122;6099;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;40 a 59 ;331;173;158;4.4;5.3;3.4;583;321;262;6.2;7.0;5.3;731;360;371;6.7;7.1;6.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8123;6100;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;60 o m s ;151;67;84;2.7;4.1;1.6;273;128;145;3.8;4.6;3.1;339;166;173;5.0;5.8;4.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8124;6101;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;Rural;1,567;926;641;5.1;5.8;4.0;1,732;942;790;6.4;6.7;6.1;1,479;775;704;8.1;8.2;8.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8125;6102;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;19 a 24 ;300;187;113;6.8;7.1;6.3;292;147;145;9.4;9.4;9.4;203;103;100;11.1;10.4;11.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8126;6103;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;25 a 39 ;673;409;264;5.8;6.4;5.0;654;367;287;7.3;7.4;7.1;465;240;225;10.0;10.0;10.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8127;6104;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;40 a 59 ;397;232;165;3.8;4.8;2.5;525;295;230;5.2;5.7;4.5;551;302;249;7.0;7.4;6.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8128;6105;Municipio/TIOC;Santa Cruz;Manuel Mar¡a Caballero;Saipina;60 o m s ;197;98;99;2.3;3.2;1.4;261;133;128;3.5;3.9;3.1;260;130;130;4.6;5.3;3.9
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8129;6106;Provincia;Santa Cruz;Germ n Busch;;Germ n Busch;16,580;8,870;7,710;8.2;8.7;7.6;24,614;13,065;11,549;9.3;9.6;9.0;26,732;14,348;12,384;10.2;10.4;10.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8130;6107;Provincia;Santa Cruz;Germ n Busch;;19 a 24 ;3,444;1,840;1,604;9.2;9.3;9.0;4,752;2,489;2,263;10.6;10.5;10.7;4,018;2,197;1,821;11.3;11.2;11.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8131;6108;Provincia;Santa Cruz;Germ n Busch;;25 a 39 ;7,054;3,683;3,371;8.9;9.4;8.4;9,718;5,115;4,603;10.0;10.2;9.8;10,031;5,193;4,838;11.1;11.1;11.1
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8132;6109;Provincia;Santa Cruz;Germ n Busch;;40 a 59 ;4,614;2,541;2,073;7.5;8.3;6.6;7,562;4,084;3,478;8.6;9.1;7.9;9,140;5,038;4,102;9.7;10.0;9.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8133;6110;Provincia;Santa Cruz;Germ n Busch;;60 o m s ;1,468;806;662;4.4;5.2;3.3;2,582;1,377;1,205;6.2;6.9;5.3;3,543;1,920;1,623;7.5;8.3;6.6
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8134;6111;Provincia;Santa Cruz;Germ n Busch;;Urbana;13,493;7,028;6,465;8.6;9.1;8.0;20,534;10,580;9,954;9.6;9.9;9.2;19,951;10,227;9,724;10.7;10.9;10.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8135;6112;Provincia;Santa Cruz;Germ n Busch;;19 a 24 ;2,869;1,529;1,340;9.4;9.5;9.3;3,904;1,981;1,923;10.7;10.7;10.8;3,023;1,597;1,426;11.7;11.5;11.8
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8136;6113;Provincia;Santa Cruz;Germ n Busch;;25 a 39 ;5,802;2,938;2,864;9.3;9.8;8.8;8,237;4,226;4,011;10.3;10.5;10.1;7,407;3,637;3,770;11.7;11.6;11.7
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8137;6114;Provincia;Santa Cruz;Germ n Busch;;40 a 59 ;3,711;1,963;1,748;8.0;8.9;6.9;6,300;3,283;3,017;8.9;9.5;8.2;6,870;3,603;3,267;10.1;10.5;9.7
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8138;6115;Provincia;Santa Cruz;Germ n Busch;;60 o m s ;1,111;598;513;4.7;5.6;3.6;2,093;1,090;1,003;6.5;7.4;5.6;2,651;1,390;1,261;8.1;9.0;7.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8139;6116;Provincia;Santa Cruz;Germ n Busch;;Rural;3,087;1,842;1,245;6.5;6.9;5.8;4,080;2,485;1,595;7.9;8.1;7.5;6,781;4,121;2,660;8.8;9.1;8.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8140;6117;Provincia;Santa Cruz;Germ n Busch;;19 a 24 ;575;311;264;7.8;8.2;7.5;848;508;340;9.9;9.8;9.9;995;600;395;10.1;10.3;9.9
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8141;6118;Provincia;Santa Cruz;Germ n Busch;;25 a 39 ;1,252;745;507;7.3;7.8;6.6;1,481;889;592;8.6;8.9;8.3;2,624;1,556;1,068;9.7;9.9;9.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8142;6119;Provincia;Santa Cruz;Germ n Busch;;40 a 59 ;903;578;325;5.6;6.2;4.7;1,262;801;461;6.9;7.2;6.3;2,270;1,435;835;8.2;8.7;7.4
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8143;6120;Provincia;Santa Cruz;Germ n Busch;;60 o m s ;357;208;149;3.3;4.0;2.4;489;287;202;4.5;5.1;3.7;892;530;362;5.9;6.6;5.0
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8144;6121;Municipio/TIOC;Santa Cruz;Germ n Busch;Puerto Su rez;Puerto Su rez;7,610;4,020;3,590;8.5;8.9;8.0;11,630;6,209;5,421;9.6;9.8;9.3;10,989;5,960;5,029;10.4;10.6;10.2
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8145;6122;Municipio/TIOC;Santa Cruz;Germ n Busch;Puerto Su rez;19 a 24 ;1,558;863;695;9.4;9.4;9.4;2,141;1,120;1,021;10.7;10.7;10.8;1,604;914;690;11.4;11.4;11.3
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8146;6123;Municipio/TIOC;Santa Cruz;Germ n Busch;Puerto Su rez;25 a 39 ;3,137;1,571;1,566;9.3;9.7;8.9;4,544;2,396;2,148;10.3;10.4;10.3;3,920;2,051;1,869;11.4;11.3;11.5
BOLIVIA: A¥OS PROMEDIO DE ESTUDIO DE LA POBLACI?N DE 19 O M?S A¥OS DE EDAD POR SEXO, SEG?N DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO IND?GENA ORIGINARIO CAMPESINO (TIOC), ?REA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 8147;6124;Municipio/TIOC;Santa Cruz;Germ n Busch;Puerto Su rez;40 a 59 ;2,198;1,193;1,005;7.9;8.6;7.1;3,661;1,967;1,694;8.9;9.4;8.4;3,844;2,116;1,728;10.1;10.4;9.7
