cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_grupo_de_edad;2001_poblacion_total;2001_poblacion_hombres;2001_poblacion_mujeres;2001_tasa_asistencia_total;2001_tasa_asistencia_hombres;2001_tasa_asistencia_mujeres;2012_poblacion_total;2012_poblacion_hombres;2012_poblacion_mujeres;2012_tasa_asistencia_total;2012_tasa_asistencia_hombres;2012_tasa_asistencia_mujeres;2024_poblacion_total;2024_poblacion_hombres;2024_poblacion_mujeres;2024_tasa_asistencia_total;2024_tasa_asistencia_hombres;2024_tasa_asistencia_mujeres;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7518;5495;Municipio/TIOC;Pando;Madre de Dios;San Lorenzo;6 a 11 ;674;348;326;88.6;88.5;88.7;1,249;632;617;96.5;96.5;96.4;1,516;770;746;97.9;97.7;98.1;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7519;5496;Municipio/TIOC;Pando;Madre de Dios;San Lorenzo;12 a 17 ;447;246;201;68.2;78.9;55.2;1,179;631;548;87.1;86.1;88.3;1,333;722;611;90.0;89.5;90.7;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7520;5497;Municipio/TIOC;Pando;Madre de Dios;Sena;Sena;725;399;326;63.7;63.7;63.8;2,915;1,486;1,429;81.4;80.3;82.5;3,525;1,798;1,727;91.5;91.3;91.8;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7521;5498;Municipio/TIOC;Pando;Madre de Dios;Sena;4 a 5 ;133;74;59;18.8;17.6;20.3;455;241;214;49.7;47.7;51.9;503;248;255;78.7;81.5;76.1;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7522;5499;Municipio/TIOC;Pando;Madre de Dios;Sena;6 a 11 ;346;182;164;82.1;83.0;81.1;1,240;608;632;93.2;92.6;93.8;1,604;834;770;97.7;98.0;97.4;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7523;5500;Municipio/TIOC;Pando;Madre de Dios;Sena;12 a 17 ;246;143;103;62.2;62.9;61.2;1,220;637;583;81.1;80.8;81.5;1,418;716;702;89.1;86.9;91.3;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7524;5501;Municipio/TIOC;Pando;Madre de Dios;Sena;Urbana;;;;;;;828;425;403;80.7;78.6;82.9;1,558;766;792;92.2;92.0;92.3;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7525;5502;Municipio/TIOC;Pando;Madre de Dios;Sena;4 a 5 ;;;;;;;143;75;68;41.3;36.0;47.1;227;116;111;76.7;79.3;73.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7526;5503;Municipio/TIOC;Pando;Madre de Dios;Sena;6 a 11 ;;;;;;;327;156;171;93.9;92.9;94.7;691;339;352;98.6;98.5;98.6;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7527;5504;Municipio/TIOC;Pando;Madre de Dios;Sena;12 a 17 ;;;;;;;358;194;164;84.4;83.5;85.4;640;311;329;90.8;89.7;91.8;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7528;5505;Municipio/TIOC;Pando;Madre de Dios;Sena;Rural;725;399;326;63.7;63.7;63.8;2,087;1,061;1,026;81.6;81.0;82.4;1,967;1,032;935;91.0;90.7;91.3;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7529;5506;Municipio/TIOC;Pando;Madre de Dios;Sena;4 a 5 ;133;74;59;18.8;17.6;20.3;312;166;146;53.5;53.0;54.1;276;132;144;80.4;83.3;77.8;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7530;5507;Municipio/TIOC;Pando;Madre de Dios;Sena;6 a 11 ;346;182;164;82.1;83.0;81.1;913;452;461;93.0;92.5;93.5;913;495;418;97.0;97.6;96.4;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7531;5508;Municipio/TIOC;Pando;Madre de Dios;Sena;12 a 17 ;246;143;103;62.2;62.9;61.2;862;443;419;79.8;79.7;80.0;778;405;373;87.7;84.7;90.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7532;5509;Provincia;Pando;Abuná;;Abuná;1,045;555;490;37.9;34.4;41.8;1,290;692;598;77.8;77.7;77.9;1,756;947;809;92.5;90.4;94.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7533;5510;Provincia;Pando;Abuná;;4 a 5 ;160;83;77;26.3;21.7;31.2;186;92;94;51.1;57.6;44.7;241;131;110;89.2;85.5;93.6;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7534;5511;Provincia;Pando;Abuná;;6 a 11 ;448;231;217;45.5;42.0;49.3;560;301;259;91.3;89.0;93.8;848;439;409;97.6;97.3;98.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7535;5512;Provincia;Pando;Abuná;;12 a 17 ;437;241;196;34.3;31.5;37.8;544;299;245;73.2;72.6;73.9;667;377;290;87.1;84.1;91.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7536;5513;Provincia;Pando;Abuná;;Urbana;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7537;5514;Provincia;Pando;Abuná;;4 a 5 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7538;5515;Provincia;Pando;Abuná;;6 a 11 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7539;5516;Provincia;Pando;Abuná;;12 a 17 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7540;5517;Provincia;Pando;Abuná;;Rural;1,045;555;490;37.9;34.4;41.8;1,290;692;598;77.8;77.7;77.9;1,756;947;809;92.5;90.4;94.9;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7541;5518;Provincia;Pando;Abuná;;4 a 5 ;160;83;77;26.3;21.7;31.2;186;92;94;51.1;57.6;44.7;241;131;110;89.2;85.5;93.6;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7542;5519;Provincia;Pando;Abuná;;6 a 11 ;448;231;217;45.5;42.0;49.3;560;301;259;91.3;89.0;93.8;848;439;409;97.6;97.3;98.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7543;5520;Provincia;Pando;Abuná;;12 a 17 ;437;241;196;34.3;31.5;37.8;544;299;245;73.2;72.6;73.9;667;377;290;87.1;84.1;91.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7544;5521;Municipio/TIOC;Pando;Abuná;Santa Rosa;Santa Rosa;731;382;349;27.6;22.8;33.0;739;397;342;80.1;80.4;79.8;903;494;409;94.5;92.5;96.8;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7545;5522;Municipio/TIOC;Pando;Abuná;Santa Rosa;4 a 5 ;105;53;52;18.1;9.4;26.9;104;59;45;58.7;61.0;55.6;112;59;53;91.1;86.4;96.2;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7546;5523;Municipio/TIOC;Pando;Abuná;Santa Rosa;6 a 11 ;302;151;151;33.1;28.5;37.7;317;169;148;92.4;91.7;93.2;447;237;210;98.9;98.7;99.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7547;5524;Municipio/TIOC;Pando;Abuná;Santa Rosa;12 a 17 ;324;178;146;25.6;21.9;30.1;318;169;149;74.8;75.7;73.8;344;198;146;89.8;86.9;93.8;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7548;5525;Municipio/TIOC;Pando;Abuná;Santa Rosa;Urbana;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7549;5526;Municipio/TIOC;Pando;Abuná;Santa Rosa;4 a 5 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7550;5527;Municipio/TIOC;Pando;Abuná;Santa Rosa;6 a 11 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7551;5528;Municipio/TIOC;Pando;Abuná;Santa Rosa;12 a 17 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7552;5529;Municipio/TIOC;Pando;Abuná;Santa Rosa;Rural;731;382;349;27.6;22.8;33.0;739;397;342;80.1;80.4;79.8;903;494;409;94.5;92.5;96.8;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7553;5530;Municipio/TIOC;Pando;Abuná;Santa Rosa;4 a 5 ;105;53;52;18.1;9.4;26.9;104;59;45;58.7;61.0;55.6;112;59;53;91.1;86.4;96.2;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7554;5531;Municipio/TIOC;Pando;Abuná;Santa Rosa;6 a 11 ;302;151;151;33.1;28.5;37.7;317;169;148;92.4;91.7;93.2;447;237;210;98.9;98.7;99.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7555;5532;Municipio/TIOC;Pando;Abuná;Santa Rosa;12 a 17 ;324;178;146;25.6;21.9;30.1;318;169;149;74.8;75.7;73.8;344;198;146;89.8;86.9;93.8;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7556;5533;Municipio/TIOC;Pando;Abuná;Ingavi;Ingavi;314;173;141;61.8;60.1;63.8;551;295;256;74.8;74.2;75.4;853;453;400;90.4;88.1;93.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7557;5534;Municipio/TIOC;Pando;Abuná;Ingavi;4 a 5 ;55;30;25;41.8;43.3;40.0;82;33;49;41.5;51.5;34.7;129;72;57;87.6;84.7;91.2;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7558;5535;Municipio/TIOC;Pando;Abuná;Ingavi;6 a 11 ;146;80;66;71.2;67.5;75.8;243;132;111;89.7;85.6;94.6;401;202;199;96.3;95.5;97.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7559;5536;Municipio/TIOC;Pando;Abuná;Ingavi;12 a 17 ;113;63;50;59.3;58.7;60.0;226;130;96;70.8;68.5;74.0;323;179;144;84.2;81.0;88.2;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7560;5537;Municipio/TIOC;Pando;Abuná;Ingavi;Urbana;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7561;5538;Municipio/TIOC;Pando;Abuná;Ingavi;4 a 5 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7562;5539;Municipio/TIOC;Pando;Abuná;Ingavi;6 a 11 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7563;5540;Municipio/TIOC;Pando;Abuná;Ingavi;12 a 17 ;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7564;5541;Municipio/TIOC;Pando;Abuná;Ingavi;Rural;314;173;141;61.8;60.1;63.8;551;295;256;74.8;74.2;75.4;853;453;400;90.4;88.1;93.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7565;5542;Municipio/TIOC;Pando;Abuná;Ingavi;4 a 5 ;55;30;25;41.8;43.3;40.0;82;33;49;41.5;51.5;34.7;129;72;57;87.6;84.7;91.2;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7566;5543;Municipio/TIOC;Pando;Abuná;Ingavi;6 a 11 ;146;80;66;71.2;67.5;75.8;243;132;111;89.7;85.6;94.6;401;202;199;96.3;95.5;97.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7567;5544;Municipio/TIOC;Pando;Abuná;Ingavi;12 a 17 ;113;63;50;59.3;58.7;60.0;226;130;96;70.8;68.5;74.0;323;179;144;84.2;81.0;88.2;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7568;5545;Provincia;Pando;Federico Román;;Federico Román;666;354;312;65.9;64.1;67.9;2,290;1,215;1,075;83.3;83.5;83.0;2,037;1,051;986;93.0;92.9;93.1;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7569;5546;Provincia;Pando;Federico Román;;4 a 5 ;126;69;57;43.7;39.1;49.1;339;170;169;56.6;57.1;56.2;254;125;129;87.0;88.0;86.0;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7570;5547;Provincia;Pando;Federico Román;;6 a 11 ;319;163;156;80.9;77.3;84.6;957;474;483;94.8;95.4;94.2;945;497;448;98.2;98.8;97.5;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7571;5548;Provincia;Pando;Federico Román;;12 a 17 ;221;122;99;57.0;60.7;52.5;994;571;423;81.3;81.6;80.9;838;429;409;88.9;87.4;90.5;;;
BOLIVIA: POBLACIÓN DE 4 A 17 AÑOS DE EDAD Y TASA DE ASISTENCIA POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 7572;5549;Provincia;Pando;Federico Román;;Urbana;;;;;;;;;;;;;;;;;;;;;
