cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_personas_2001_total;numero_de_personas_2001_tiene;numero_de_personas_2001_no_tiene;numero_de_personas_2012_total;numero_de_personas_2012_tiene;numero_de_personas_2012_no_tiene;numero_de_personas_2024_total;numero_de_personas_2024_tiene;numero_de_personas_2024_no_tiene
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3299;1276;Municipio/TIOC;Beni;General José Ballivián;Santa Rosa;Santa Rosa;8,915;6,376;2,539;9,297;7,182;2,115;10,953;9,204;1,749
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3300;1277;Municipio/TIOC;Beni;General José Ballivián;Santa Rosa;Urbana;3,943;3,518;425;4,610;4,428;182;5,445;5,107;338
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3301;1278;Municipio/TIOC;Beni;General José Ballivián;Santa Rosa;Rural;4,972;2,858;2,114;4,687;2,754;1,933;5,508;4,097;1,411
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3302;1279;Municipio/TIOC;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Puerto Menor de Rurrenabaque;13,113;7,531;5,582;18,307;15,558;2,749;20,456;17,664;2,792
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3303;1280;Municipio/TIOC;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Urbana;8,002;6,552;1,450;12,774;12,545;229;13,633;13,191;442
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3304;1281;Municipio/TIOC;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Rural;5,111;979;4,132;5,533;3,013;2,520;6,823;4,473;2,350
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3305;1282;Provincia;Beni;Yacuma;;Yacuma;27,802;13,080;14,722;22,571;14,172;8,399;25,707;16,700;9,007
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3306;1283;Provincia;Beni;Yacuma;;Urbana;12,700;9,377;3,323;11,849;9,634;2,215;14,839;11,938;2,901
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3307;1284;Provincia;Beni;Yacuma;;Rural;15,102;3,703;11,399;10,722;4,538;6,184;10,868;4,762;6,106
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3308;1285;Municipio/TIOC;Beni;Yacuma;Santa Ana;Santa Ana;21,298;11,452;9,846;16,575;12,010;4,565;17,897;12,701;5,196
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3309;1286;Municipio/TIOC;Beni;Yacuma;Santa Ana;Urbana;12,700;9,377;3,323;11,849;9,634;2,215;12,853;10,185;2,668
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3310;1287;Municipio/TIOC;Beni;Yacuma;Santa Ana;Rural;8,598;2,075;6,523;4,726;2,376;2,350;5,044;2,516;2,528
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3311;1288;Municipio/TIOC;Beni;Yacuma;Exaltación;Exaltación;6,504;1,628;4,876;5,996;2,162;3,834;7,810;3,999;3,811
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3312;1289;Municipio/TIOC;Beni;Yacuma;Exaltación;Urbana;;;;;;;1,986;1,753;233
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3313;1290;Municipio/TIOC;Beni;Yacuma;Exaltación;Rural;6,504;1,628;4,876;5,996;2,162;3,834;5,824;2,246;3,578
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3314;1291;Provincia;Beni;Moxos;;Moxos;18,477;9,602;8,875;18,717;6,440;12,277;21,072;15,866;5,206
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3315;1292;Provincia;Beni;Moxos;;Urbana;8,529;7,502;1,027;9,902;3,403;6,499;10,104;9,638;466
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3316;1293;Provincia;Beni;Moxos;;Rural;9,948;2,100;7,848;8,815;3,037;5,778;10,968;6,228;4,740
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3317;1294;Municipio/TIOC;Beni;Moxos;San Ignacio;San Ignacio;18,477;9,602;8,875;18,717;6,440;12,277;21,072;15,866;5,206
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3318;1295;Municipio/TIOC;Beni;Moxos;San Ignacio;Urbana;8,529;7,502;1,027;9,902;3,403;6,499;10,104;9,638;466
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3319;1296;Municipio/TIOC;Beni;Moxos;San Ignacio;Rural;9,948;2,100;7,848;8,815;3,037;5,778;10,968;6,228;4,740
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3320;1297;Provincia;Beni;Marbán;;Marbán;14,059;4,126;9,933;15,520;8,992;6,528;19,228;15,150;4,078
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3321;1298;Provincia;Beni;Marbán;;Urbana;;;;2,284;2,133;151;2,437;2,367;70
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3322;1299;Provincia;Beni;Marbán;;Rural;14,059;4,126;9,933;13,236;6,859;6,377;16,791;12,783;4,008
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3323;1300;Municipio/TIOC;Beni;Marbán;Loreto;Loreto;3,667;798;2,869;3,728;1,543;2,185;4,241;2,559;1,682
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3324;1301;Municipio/TIOC;Beni;Marbán;Loreto;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3325;1302;Municipio/TIOC;Beni;Marbán;Loreto;Rural;3,667;798;2,869;3,728;1,543;2,185;4,241;2,559;1,682
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3326;1303;Municipio/TIOC;Beni;Marbán;San Andrés;San Andrés;10,392;3,328;7,064;11,792;7,449;4,343;14,987;12,591;2,396
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3327;1304;Municipio/TIOC;Beni;Marbán;San Andrés;Urbana;;;;2,284;2,133;151;2,437;2,367;70
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3328;1305;Municipio/TIOC;Beni;Marbán;San Andrés;Rural;10,392;3,328;7,064;9,508;5,316;4,192;12,550;10,224;2,326
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3329;1306;Provincia;Beni;Mamoré;;Mamoré;11,862;4,272;7,590;12,117;6,805;5,312;12,755;9,938;2,817
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3330;1307;Provincia;Beni;Mamoré;;Urbana;7,148;3,154;3,994;7,659;4,899;2,760;8,229;7,172;1,057
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3331;1308;Provincia;Beni;Mamoré;;Rural;4,714;1,118;3,596;4,458;1,906;2,552;4,526;2,766;1,760
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3332;1309;Municipio/TIOC;Beni;Mamoré;San Joaquín;San Joaquín;5,204;1,293;3,911;6,518;3,184;3,334;6,322;4,760;1,562
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3333;1310;Municipio/TIOC;Beni;Mamoré;San Joaquín;Urbana;3,402;898;2,504;4,230;2,277;1,953;4,445;3,615;830
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3334;1311;Municipio/TIOC;Beni;Mamoré;San Joaquín;Rural;1,802;395;1,407;2,288;907;1,381;1,877;1,145;732
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3335;1312;Municipio/TIOC;Beni;Mamoré;San Ramón;San Ramón;5,700;2,777;2,923;4,764;3,103;1,661;5,354;4,416;938
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3336;1313;Municipio/TIOC;Beni;Mamoré;San Ramón;Urbana;3,746;2,256;1,490;3,429;2,622;807;3,784;3,557;227
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3337;1314;Municipio/TIOC;Beni;Mamoré;San Ramón;Rural;1,954;521;1,433;1,335;481;854;1,570;859;711
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3338;1315;Municipio/TIOC;Beni;Mamoré;Puerto Siles;Puerto Siles;958;202;756;835;518;317;1,079;762;317
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3339;1316;Municipio/TIOC;Beni;Mamoré;Puerto Siles;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3340;1317;Municipio/TIOC;Beni;Mamoré;Puerto Siles;Rural;958;202;756;835;518;317;1,079;762;317
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3341;1318;Provincia;Beni;Iténez;;Iténez;18,311;2,664;15,647;20,526;7,191;13,335;24,322;12,952;11,370
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3342;1319;Provincia;Beni;Iténez;;Urbana;8,650;957;7,693;12,057;5,284;6,773;14,035;9,244;4,791
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3343;1320;Provincia;Beni;Iténez;;Rural;9,661;1,707;7,954;8,469;1,907;6,562;10,287;3,708;6,579
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3344;1321;Municipio/TIOC;Beni;Iténez;Magdalena;Magdalena;9,650;1,318;8,332;11,053;4,277;6,776;12,567;6,542;6,025
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3345;1322;Municipio/TIOC;Beni;Iténez;Magdalena;Urbana;6,239;957;5,282;7,934;3,936;3,998;9,681;5,823;3,858
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3346;1323;Municipio/TIOC;Beni;Iténez;Magdalena;Rural;3,411;361;3,050;3,119;341;2,778;2,886;719;2,167
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3347;1324;Municipio/TIOC;Beni;Iténez;Baures;Baures;5,148;204;4,944;5,464;1,505;3,959;7,162;3,681;3,481
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3348;1325;Municipio/TIOC;Beni;Iténez;Baures;Urbana;2,411;0;2,411;2,096;1,112;984;2,127;1,753;374
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3349;1326;Municipio/TIOC;Beni;Iténez;Baures;Rural;2,737;204;2,533;3,368;393;2,975;5,035;1,928;3,107
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3350;1327;Municipio/TIOC;Beni;Iténez;Huacaraje;Huacaraje;3,513;1,142;2,371;4,009;1,409;2,600;4,593;2,729;1,864
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3351;1328;Municipio/TIOC;Beni;Iténez;Huacaraje;Urbana;;;;2,027;236;1,791;2,227;1,668;559
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3352;1329;Municipio/TIOC;Beni;Iténez;Huacaraje;Rural;3,513;1,142;2,371;1,982;1,173;809;2,366;1,061;1,305
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3353;1330;Provincia;Beni;Territorio Indígena Multiétnico;;Territorio Indígena Multiétnico;1,886;319;1,567;3,152;297;2,855;3,943;2,106;1,837
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3354;1331;Provincia;Beni;Territorio Indígena Multiétnico;;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3355;1332;Provincia;Beni;Territorio Indígena Multiétnico;;Rural;1,886;319;1,567;3,152;297;2,855;3,943;2,106;1,837
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3356;1333;Municipio/TIOC;Beni;Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;1,886;319;1,567;3,152;297;2,855;3,943;2,106;1,837
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3357;1334;Municipio/TIOC;Beni;Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3358;1335;Municipio/TIOC;Beni;Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;Rural;1,886;319;1,567;3,152;297;2,855;3,943;2,106;1,837
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3359;1336;Departamento;Pando;;;Pando;49,411;20,824;28,587;104,134;48,540;55,594;128,194;79,143;49,051
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3360;1337;Departamento;Pando;;;Urbana;19,485;15,593;3,892;50,849;37,276;13,573;66,794;51,905;14,889
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3361;1338;Departamento;Pando;;;Rural;29,926;5,231;24,695;53,285;11,264;42,021;61,400;27,238;34,162
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3362;1339;Provincia;Pando;Nicolás Suárez;;Nicolás Suárez;27,704;17,730;9,974;56,877;39,025;17,852;66,763;53,078;13,685
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3363;1340;Provincia;Pando;Nicolás Suárez;;Urbana;19,485;15,593;3,892;46,034;35,439;10,595;57,479;46,794;10,685
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3364;1341;Provincia;Pando;Nicolás Suárez;;Rural;8,219;2,137;6,082;10,843;3,586;7,257;9,284;6,284;3,000
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3365;1342;Municipio/TIOC;Pando;Nicolás Suárez;Cobija;Cobija;20,873;15,914;4,959;43,616;32,519;11,097;51,908;41,656;10,252
BOLIVIA: POBLACIÓN CON ACCESO A FUENTE MEJORADA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3366;1343;Municipio/TIOC;Pando;Nicolás Suárez;Cobija;Urbana;19,485;15,593;3,892;41,776;31,795;9,981;50,339;40,499;9,840
