cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_viviendas_2001_total;numero_de_viviendas_2001_tiene_;numero_de_viviendas_2001_no_tiene;numero_de_viviendas_2012_total;numero_de_viviendas_2012_tiene_;numero_de_viviendas_2012_no_tiene;numero_de_viviendas_2024_total;numero_de_viviendas_2024_tiene;numero_de_viviendas_2024_no_tiene
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3174;1151;Municipio/TIOC;Santa Cruz;Valle Grande;Pucará;Urbana;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3175;1152;Municipio/TIOC;Santa Cruz;Valle Grande;Pucará;Rural;613;14;599;635;355;280;749;664;85
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3176;1153;Provincia;Santa Cruz;Florida;;Florida;6,859;3,284;3,575;9,507;7,783;1,724;12,199;10,978;1,221
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3177;1154;Provincia;Santa Cruz;Florida;;Urbana;2,351;1,816;535;4,185;3,983;202;5,420;5,375;45
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3178;1155;Provincia;Santa Cruz;Florida;;Rural;4,508;1,468;3,040;5,322;3,800;1,522;6,779;5,603;1,176
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3179;1156;Municipio/TIOC;Santa Cruz;Florida;Samaipata;Samaipata;2,411;1,082;1,329;3,099;2,428;671;4,052;3,796;256
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3180;1157;Municipio/TIOC;Santa Cruz;Florida;Samaipata;Urbana;712;616;96;1,290;1,231;59;1,760;1,738;22
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3181;1158;Municipio/TIOC;Santa Cruz;Florida;Samaipata;Rural;1,699;466;1,233;1,809;1,197;612;2,292;2,058;234
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3182;1159;Municipio/TIOC;Santa Cruz;Florida;Pampagrande;Pampagrande;2,045;838;1,207;2,714;2,217;497;3,050;2,754;296
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3183;1160;Municipio/TIOC;Santa Cruz;Florida;Pampagrande;Urbana;669;414;255;1,002;929;73;1,181;1,170;11
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3184;1161;Municipio/TIOC;Santa Cruz;Florida;Pampagrande;Rural;1,376;424;952;1,712;1,288;424;1,869;1,584;285
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3185;1162;Municipio/TIOC;Santa Cruz;Florida;Mairana;Mairana;1,959;1,215;744;2,964;2,569;395;4,310;3,724;586
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3186;1163;Municipio/TIOC;Santa Cruz;Florida;Mairana;Urbana;970;786;184;1,893;1,823;70;2,479;2,467;12
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3187;1164;Municipio/TIOC;Santa Cruz;Florida;Mairana;Rural;989;429;560;1,071;746;325;1,831;1,257;574
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3188;1165;Municipio/TIOC;Santa Cruz;Florida;Quirusillas;Quirusillas;444;149;295;730;569;161;787;704;83
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3189;1166;Municipio/TIOC;Santa Cruz;Florida;Quirusillas;Urbana;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3190;1167;Municipio/TIOC;Santa Cruz;Florida;Quirusillas;Rural;444;149;295;730;569;161;787;704;83
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3191;1168;Provincia;Santa Cruz;Obispo Santisteban;;Obispo Santisteban;27,092;20,298;6,794;41,546;38,103;3,443;51,149;49,940;1,209
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3192;1169;Provincia;Santa Cruz;Obispo Santisteban;;Urbana;21,587;18,246;3,341;34,714;32,824;1,890;45,332;44,656;676
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3193;1170;Provincia;Santa Cruz;Obispo Santisteban;;Rural;5,505;2,052;3,453;6,832;5,279;1,553;5,817;5,284;533
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3194;1171;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Montero;16,216;14,279;1,937;26,343;24,797;1,546;33,384;33,121;263
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3195;1172;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Urbana;15,775;14,053;1,722;25,783;24,378;1,405;33,175;32,945;230
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3196;1173;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Montero;Rural;441;226;215;560;419;141;209;176;33
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3197;1174;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;General Saavedra;2,747;1,327;1,420;3,236;2,720;516;4,358;4,132;226
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3198;1175;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Urbana;692;534;158;1,177;1,117;60;1,986;1,947;39
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3199;1176;Municipio/TIOC;Santa Cruz;Obispo Santisteban;General Saavedra;Rural;2,055;793;1,262;2,059;1,603;456;2,372;2,185;187
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3200;1177;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Mineros;Mineros;3,492;2,399;1,093;5,327;4,737;590;6,194;5,993;201
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3201;1178;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Mineros;Urbana;2,661;2,138;523;4,211;4,044;167;4,954;4,880;74
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3202;1179;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Mineros;Rural;831;261;570;1,116;693;423;1,240;1,113;127
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3203;1180;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Fernández Alonso;Fernández Alonso;2,032;1,004;1,028;3,163;2,761;402;3,438;3,228;210
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3204;1181;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Fernández Alonso;Urbana;1,434;861;573;2,113;1,920;193;2,870;2,737;133
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3205;1182;Municipio/TIOC;Santa Cruz;Obispo Santisteban;Fernández Alonso;Rural;598;143;455;1,050;841;209;568;491;77
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3206;1183;Municipio/TIOC;Santa Cruz;Obispo Santisteban;San Pedro;San Pedro;2,605;1,289;1,316;3,477;3,088;389;3,775;3,466;309
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3207;1184;Municipio/TIOC;Santa Cruz;Obispo Santisteban;San Pedro;Urbana;1,025;660;365;1,430;1,365;65;2,347;2,147;200
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3208;1185;Municipio/TIOC;Santa Cruz;Obispo Santisteban;San Pedro;Rural;1,580;629;951;2,047;1,723;324;1,428;1,319;109
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3209;1186;Provincia;Santa Cruz;Ñuflo de Chávez;;Ñuflo de Chávez;17,360;4,544;12,816;28,102;19,913;8,189;38,255;33,495;4,760
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3210;1187;Provincia;Santa Cruz;Ñuflo de Chávez;;Urbana;5,282;2,970;2,312;12,417;10,853;1,564;18,864;18,306;558
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3211;1188;Provincia;Santa Cruz;Ñuflo de Chávez;;Rural;12,078;1,574;10,504;15,685;9,060;6,625;19,391;15,189;4,202
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3212;1189;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Concepción;Concepción;2,485;862;1,623;4,261;2,632;1,629;9,407;7,006;2,401
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3213;1190;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Concepción;Urbana;983;702;281;2,292;1,828;464;4,163;3,981;182
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3214;1191;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Concepción;Rural;1,502;160;1,342;1,969;804;1,165;5,244;3,025;2,219
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3215;1192;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Javier;San Javier;1,978;716;1,262;3,185;2,282;903;3,941;3,673;268
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3216;1193;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Javier;Urbana;1,006;612;394;1,677;1,523;154;2,107;2,056;51
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3217;1194;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Javier;Rural;972;104;868;1,508;759;749;1,834;1,617;217
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3218;1195;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Julián;San Julián;7,536;1,167;6,369;12,767;8,470;4,297;14,448;13,063;1,385
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3219;1196;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Julián;Urbana;1,395;443;952;4,926;4,375;551;7,582;7,392;190
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3220;1197;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Julián;Rural;6,141;724;5,417;7,841;4,095;3,746;6,866;5,671;1,195
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3221;1198;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Antonio de Lomerio;San Antonio de Lomerio;954;150;804;1,146;924;222;1,475;1,389;86
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3222;1199;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Antonio de Lomerio;Urbana;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3223;1200;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Antonio de Lomerio;Rural;954;150;804;1,146;924;222;1,475;1,389;86
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3224;1201;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;San Ramón;1,086;518;568;1,685;1,337;348;2,433;2,183;250
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3225;1202;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;Urbana;928;489;439;1,446;1,219;227;1,959;1,882;77
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3226;1203;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;Rural;158;29;129;239;118;121;474;301;173
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3227;1204;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Cuatro Cañadas;3,321;1,131;2,190;5,058;4,268;790;6,551;6,181;370
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3228;1205;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Urbana;970;724;246;2,076;1,908;168;3,053;2,995;58
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3229;1206;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Rural;2,351;407;1,944;2,982;2,360;622;3,498;3,186;312
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD DE ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3230;1207;Provincia;Santa Cruz;Ángel Sandoval;;Ángel Sandoval;2,334;1,088;1,246;3,215;2,462;753;4,145;3,798;347
