cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_viviendas_2001_total;numero_de_viviendas_2001_lenha;numero_de_viviendas_2001_guano,_bosta,_taquia;numero_de_viviendas_2001_kerosen;numero_de_viviendas_2001_gas;numero_de_viviendas_2001_electricidad;numero_de_viviendas_2001_otro;numero_de_viviendas_2001_no_utiliza;numero_de_viviendas_2012_total;numero_de_viviendas_2012_lenha;numero_de_viviendas_2012_guano,_bosta,_taquia;numero_de_viviendas_2012_energia_solar;numero_de_viviendas_2012_gas_domiciliario_-por_canheria-;numero_de_viviendas_2012_gas_en_garrafa;numero_de_viviendas_2012_electricidad;numero_de_viviendas_2012_otro;numero_de_viviendas_2012_no_cocina;numero_de_viviendas_2024_total;numero_de_viviendas_2024_lenha;numero_de_viviendas_2024_guano,_bosta,_taquia;numero_de_viviendas_2024_energia_solar;numero_de_viviendas_2024_gas_domiciliario_-por_canheria-;numero_de_viviendas_2024_gas_en_garrafa;numero_de_viviendas_2024_electricidad;numero_de_viviendas_2024_otro;numero_de_viviendas_2024_no_cocina
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3270;1247;Departamento;Beni;;;Urbana;45,613;17,353;154;245;26,396;119;75;1,271;68,598;9,896;18;7;0;55,716;314;81;2,566;89,529;5,465;22;17;5,399;75,831;221;71;2,503
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3271;1248;Departamento;Beni;;;Rural;19,868;18,867;14;80;789;5;17;96;25,292;21,430;72;27;0;3,439;49;30;245;37,139;26,043;98;11;107;10,487;34;21;338
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3272;1249;Provincia;Beni;Cercado;;Cercado;16,145;3,228;24;61;12,063;60;39;670;25,954;2,360;9;5;0;21,962;218;37;1,363;34,516;2,142;14;6;1,869;29,261;115;23;1,086
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3273;1250;Provincia;Beni;Cercado;;Urbana;14,799;2,040;24;53;11,923;57;35;667;23,580;858;5;2;0;21,141;215;36;1,323;31,030;558;8;5;1,859;27,426;103;19;1,052
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3274;1251;Provincia;Beni;Cercado;;Rural;1,346;1,188;0;8;140;3;4;3;2,374;1,502;4;3;0;821;3;1;40;3,486;1,584;6;1;10;1,835;12;4;34
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3275;1252;Municipio/TIOC;Beni;Cercado;Trinidad;Trinidad;15,588;2,697;24;58;12,044;60;37;668;24,724;1,447;7;3;0;21,674;217;36;1,340;32,445;900;8;6;1,860;28,465;109;20;1,077
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3276;1253;Municipio/TIOC;Beni;Cercado;Trinidad;Urbana;14,799;2,040;24;53;11,923;57;35;667;23,580;858;5;2;0;21,141;215;36;1,323;31,030;558;8;5;1,859;27,426;103;19;1,052
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3277;1254;Municipio/TIOC;Beni;Cercado;Trinidad;Rural;789;657;0;5;121;3;2;1;1,144;589;2;1;0;533;2;0;17;1,415;342;0;1;1;1,039;6;1;25
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3278;1255;Municipio/TIOC;Beni;Cercado;San Javier;San Javier;557;531;0;3;19;0;2;2;1,230;913;2;2;0;288;1;1;23;2,071;1,242;6;0;9;796;6;3;9
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3279;1256;Municipio/TIOC;Beni;Cercado;San Javier;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3280;1257;Municipio/TIOC;Beni;Cercado;San Javier;Rural;557;531;0;3;19;0;2;2;1,230;913;2;2;0;288;1;1;23;2,071;1,242;6;0;9;796;6;3;9
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3281;1258;Provincia;Beni;Vaca Diez;;Vaca Diez;21,373;11,309;87;141;9,419;41;24;352;28,849;7,635;7;3;0;20,481;58;28;637;38,333;6,087;26;8;2,137;29,246;66;40;723
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3282;1259;Provincia;Beni;Vaca Diez;;Urbana;17,865;7,973;85;123;9,280;41;21;342;25,042;4,270;4;2;0;20,070;56;21;619;32,914;2,414;10;5;2,118;27,570;64;35;698
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3283;1260;Provincia;Beni;Vaca Diez;;Rural;3,508;3,336;2;18;139;0;3;10;3,807;3,365;3;1;0;411;2;7;18;5,419;3,673;16;3;19;1,676;2;5;25
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3284;1261;Municipio/TIOC;Beni;Vaca Diez;Riberalta;Riberalta;13,558;7,957;53;88;5,240;15;14;191;19,588;5,791;7;3;0;13,319;42;16;410;27,442;4,512;17;4;1,591;20,740;47;29;502
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3285;1262;Municipio/TIOC;Beni;Vaca Diez;Riberalta;Urbana;11,440;5,880;53;82;5,212;15;11;187;17,142;3,526;4;2;0;13,157;40;14;399;23,889;1,943;4;2;1,576;19,804;45;26;489
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3286;1263;Municipio/TIOC;Beni;Vaca Diez;Riberalta;Rural;2,118;2,077;0;6;28;0;3;4;2,446;2,265;3;1;0;162;2;2;11;3,553;2,569;13;2;15;936;2;3;13
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3287;1264;Municipio/TIOC;Beni;Vaca Diez;Guayaramerín;Guayaramerín;7,815;3,352;34;53;4,179;26;10;161;9,261;1,844;0;0;0;7,162;16;12;227;10,891;1,575;9;4;546;8,506;19;11;221
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3288;1265;Municipio/TIOC;Beni;Vaca Diez;Guayaramerín;Urbana;6,425;2,093;32;41;4,068;26;10;155;7,900;744;0;0;0;6,913;16;7;220;9,025;471;6;3;542;7,766;19;9;209
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3289;1266;Municipio/TIOC;Beni;Vaca Diez;Guayaramerín;Rural;1,390;1,259;2;12;111;0;0;6;1,361;1,100;0;0;0;249;0;5;7;1,866;1,104;3;1;4;740;0;2;12
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3290;1267;Provincia;Beni;General José Ballivián;;General José Ballivián;12,423;9,098;20;44;3,057;12;19;173;19,207;9,350;41;9;0;9,286;30;27;464;26,098;10,585;34;8;1,091;13,781;46;10;543
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3291;1268;Provincia;Beni;General José Ballivián;;Urbana;6,833;3,632;17;29;2,975;11;14;155;10,944;2,006;0;1;0;8,532;22;15;368;13,929;1,048;3;7;1,063;11,321;34;6;447
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3292;1269;Provincia;Beni;General José Ballivián;;Rural;5,590;5,466;3;15;82;1;5;18;8,263;7,344;41;8;0;754;8;12;96;12,169;9,537;31;1;28;2,460;12;4;96
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3293;1270;Municipio/TIOC;Beni;General José Ballivián;Reyes;Reyes;1,815;1,500;3;2;293;2;0;15;2,962;1,763;33;1;0;1,119;6;2;38;3,417;1,482;6;0;12;1,848;4;1;64
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3294;1271;Municipio/TIOC;Beni;General José Ballivián;Reyes;Urbana;949;639;3;2;289;2;0;14;1,569;467;0;0;0;1,069;4;0;29;1,884;179;2;0;9;1,641;3;0;50
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3295;1272;Municipio/TIOC;Beni;General José Ballivián;Reyes;Rural;866;861;0;0;4;0;0;1;1,393;1,296;33;1;0;50;2;2;9;1,533;1,303;4;0;3;207;1;1;14
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3296;1273;Municipio/TIOC;Beni;General José Ballivián;San Borja;San Borja;6,545;4,567;12;32;1,814;6;15;99;9,412;4,816;7;3;0;4,387;9;14;176;13,051;6,159;17;5;625;5,958;19;7;261
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3297;1274;Municipio/TIOC;Beni;General José Ballivián;San Borja;Urbana;3,722;1,815;10;21;1,767;6;11;92;5,175;956;0;0;0;4,059;6;13;141;6,406;504;0;4;611;5,052;13;5;217
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3298;1275;Municipio/TIOC;Beni;General José Ballivián;San Borja;Rural;2,823;2,752;2;11;47;0;4;7;4,237;3,860;7;3;0;328;3;1;35;6,645;5,655;17;1;14;906;6;2;44
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3299;1276;Municipio/TIOC;Beni;General José Ballivián;Santa Rosa;Santa Rosa;1,567;1,315;1;3;232;1;0;15;1,976;1,014;0;2;0;902;3;2;53;2,755;917;3;0;6;1,764;6;0;59
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3300;1277;Municipio/TIOC;Beni;General José Ballivián;Santa Rosa;Urbana;678;447;1;1;218;1;0;10;1,055;206;0;0;0;806;1;0;42;1,374;76;0;0;1;1,255;3;0;39
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3301;1278;Municipio/TIOC;Beni;General José Ballivián;Santa Rosa;Rural;889;868;0;2;14;0;0;5;921;808;0;2;0;96;2;2;11;1,381;841;3;0;5;509;3;0;20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3302;1279;Municipio/TIOC;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Puerto Menor de Rurrenabaque;2,496;1,716;4;7;718;3;4;44;4,857;1,757;1;3;0;2,878;12;9;197;6,875;2,027;8;3;448;4,211;17;2;159
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3303;1280;Municipio/TIOC;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Urbana;1,484;731;3;5;701;2;3;39;3,145;377;0;1;0;2,598;11;2;156;4,265;289;1;3;442;3,373;15;1;141
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3304;1281;Municipio/TIOC;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Rural;1,012;985;1;2;17;1;1;5;1,712;1,380;1;2;0;280;1;7;41;2,610;1,738;7;0;6;838;2;1;18
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3305;1282;Provincia;Beni;Yacuma;;Yacuma;4,452;2,947;22;55;1,354;7;4;63;4,368;2,100;1;2;0;2,174;3;8;80;5,750;2,285;11;2;94;3,221;5;5;127
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3306;1283;Provincia;Beni;Yacuma;;Urbana;2,197;788;20;27;1,305;7;2;48;2,407;337;0;0;0;1,998;2;3;67;3,213;185;0;0;87;2,833;3;2;103
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3307;1284;Provincia;Beni;Yacuma;;Rural;2,255;2,159;2;28;49;0;2;15;1,961;1,763;1;2;0;176;1;5;13;2,537;2,100;11;2;7;388;2;3;24
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3308;1285;Municipio/TIOC;Beni;Yacuma;Santa Ana;Santa Ana;3,362;1,893;22;53;1,328;7;3;56;3,430;1,256;1;0;0;2,087;2;8;76;4,295;1,195;6;2;87;2,889;4;4;108
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3309;1286;Municipio/TIOC;Beni;Yacuma;Santa Ana;Urbana;2,197;788;20;27;1,305;7;2;48;2,407;337;0;0;0;1,998;2;3;67;2,971;141;0;0;84;2,643;2;2;99
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3310;1287;Municipio/TIOC;Beni;Yacuma;Santa Ana;Rural;1,165;1,105;2;26;23;0;1;8;1,023;919;1;0;0;89;0;5;9;1,324;1,054;6;2;3;246;2;2;9
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3311;1288;Municipio/TIOC;Beni;Yacuma;Exaltación;Exaltación;1,090;1,054;0;2;26;0;1;7;938;844;0;2;0;87;1;0;4;1,455;1,090;5;0;7;332;1;1;19
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3312;1289;Municipio/TIOC;Beni;Yacuma;Exaltación;Urbana;;;;;;;;;;;;;;;;;;242;44;0;0;3;190;1;0;4
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3313;1290;Municipio/TIOC;Beni;Yacuma;Exaltación;Rural;1,090;1,054;0;2;26;0;1;7;938;844;0;2;0;87;1;0;4;1,213;1,046;5;0;4;142;0;1;15
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3314;1291;Provincia;Beni;Moxos;;Moxos;3,044;2,614;5;10;382;0;3;30;4,005;2,324;4;5;0;1,574;13;1;84;5,391;2,406;8;2;262;2,619;10;5;79
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3315;1292;Provincia;Beni;Moxos;;Urbana;1,364;990;5;8;335;0;2;24;2,154;701;0;1;0;1,378;7;0;67;2,611;325;0;0;255;1,965;8;4;54
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3316;1293;Provincia;Beni;Moxos;;Rural;1,680;1,624;0;2;47;0;1;6;1,851;1,623;4;4;0;196;6;1;17;2,780;2,081;8;2;7;654;2;1;25
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3317;1294;Municipio/TIOC;Beni;Moxos;San Ignacio;San Ignacio;3,044;2,614;5;10;382;0;3;30;4,005;2,324;4;5;0;1,574;13;1;84;5,391;2,406;8;2;262;2,619;10;5;79
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR COMBUSTIBLE O ENERGÍA UTILIZADA PARA COCINAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3318;1295;Municipio/TIOC;Beni;Moxos;San Ignacio;Urbana;1,364;990;5;8;335;0;2;24;2,154;701;0;1;0;1,378;7;0;67;2,611;325;0;0;255;1,965;8;4;54
