cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_viviendas_2012_total;numero_de_viviendas_2012_basurero_publico_o_contenedor;numero_de_viviendas_2012_carro_basurero;numero_de_viviendas_2012_la_botan_a_terreno_baldio_o_calle;numero_de_viviendas_2012_la_botan_al_rio;numero_de_viviendas_2012_la_queman;numero_de_viviendas_2012_la_entierran;numero_de_viviendas_2012_otra;numero_de_viviendas_2024_total;numero_de_viviendas_2024_basurero_publico_o_contenedor;numero_de_viviendas_2024_carro_basurero;numero_de_viviendas_2024_la_botan_a_terreno_baldio_o_calle;numero_de_viviendas_2024_la_botan_al_rio;numero_de_viviendas_2024_la_queman;numero_de_viviendas_2024_la_entierran;numero_de_viviendas_2024_otra;distribucion_porcentual_2012_basurero_publico_o_contenedor;distribucion_porcentual_2012_carro_basurero;distribucion_porcentual_2012_la_botan_a_terreno_baldio_o_calle;distribucion_porcentual_2012_la_botan_al_rio;distribucion_porcentual_2012_la_queman;distribucion_porcentual_2012_la_entierran;distribucion_porcentual_2012_otra;distribucion_porcentual_2024_basurero_publico_o_contenedor;distribucion_porcentual_2024_carro_basurero;distribucion_porcentual_2024_la_botan_a_terreno_baldio_o_calle;distribucion_porcentual_2024_la_botan_al_rio;distribucion_porcentual_2024_la_queman;distribucion_porcentual_2024_la_entierran;distribucion_porcentual_2024_otra
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3226;1203;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;Rural;239;0;1;15;5;192;22;4;474;4;3;2;1;437;20;7;0.0;0.4;6.3;2.1;80.3;9.2;1.7;0.8;0.6;0.4;0.2;92.2;4.2;1.5
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3227;1204;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Cuatro Cañadas;5,058;276;1,324;104;33;3,109;178;34;6,551;901;2,262;32;5;3,126;161;64;5.5;26.2;2.1;0.7;61.5;3.5;0.7;13.8;34.5;0.5;0.1;47.7;2.5;1.0
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3228;1205;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Urbana;2,076;190;1,319;15;5;518;27;2;3,053;733;1,958;3;0;350;3;6;9.2;63.5;0.7;0.2;25.0;1.3;0.1;24.0;64.1;0.1;0.0;11.5;0.1;0.2
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3229;1206;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Rural;2,982;86;5;89;28;2,591;151;32;3,498;168;304;29;5;2,776;158;58;2.9;0.2;3.0;0.9;86.9;5.1;1.1;4.8;8.7;0.8;0.1;79.4;4.5;1.7
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3230;1207;Provincia;Santa Cruz;Ángel Sandoval;;Ángel Sandoval;3,215;155;605;103;15;2,101;181;55;4,145;177;742;86;7;2,959;145;29;4.8;18.8;3.2;0.5;65.3;5.6;1.7;4.3;17.9;2.1;0.2;71.4;3.5;0.7
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3231;1208;Provincia;Santa Cruz;Ángel Sandoval;;Urbana;1,501;144;593;43;2;672;34;13;2,079;145;734;39;5;1,084;54;18;9.6;39.5;2.9;0.1;44.8;2.3;0.9;7.0;35.3;1.9;0.2;52.1;2.6;0.9
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3232;1209;Provincia;Santa Cruz;Ángel Sandoval;;Rural;1,714;11;12;60;13;1,429;147;42;2,066;32;8;47;2;1,875;91;11;0.6;0.7;3.5;0.8;83.4;8.6;2.5;1.5;0.4;2.3;0.1;90.8;4.4;0.5
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3233;1210;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;San Matías;3,215;155;605;103;15;2,101;181;55;4,145;177;742;86;7;2,959;145;29;4.8;18.8;3.2;0.5;65.3;5.6;1.7;4.3;17.9;2.1;0.2;71.4;3.5;0.7
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3234;1211;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;Urbana;1,501;144;593;43;2;672;34;13;2,079;145;734;39;5;1,084;54;18;9.6;39.5;2.9;0.1;44.8;2.3;0.9;7.0;35.3;1.9;0.2;52.1;2.6;0.9
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3235;1212;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;Rural;1,714;11;12;60;13;1,429;147;42;2,066;32;8;47;2;1,875;91;11;0.6;0.7;3.5;0.8;83.4;8.6;2.5;1.5;0.4;2.3;0.1;90.8;4.4;0.5
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3236;1213;Provincia;Santa Cruz;Manuel María Caballero;;Manuel María Caballero;6,422;446;3,372;804;99;1,284;286;131;7,743;704;4,530;183;17;2,018;217;74;6.9;52.5;12.5;1.5;20.0;4.5;2.0;9.1;58.5;2.4;0.2;26.1;2.8;1.0
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3237;1214;Provincia;Santa Cruz;Manuel María Caballero;;Urbana;2,423;287;1,991;31;18;83;11;2;3,217;411;2,619;16;1;143;14;13;11.8;82.2;1.3;0.7;3.4;0.5;0.1;12.8;81.4;0.5;0.0;4.4;0.4;0.4
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3238;1215;Provincia;Santa Cruz;Manuel María Caballero;;Rural;3,999;159;1,381;773;81;1,201;275;129;4,526;293;1,911;167;16;1,875;203;61;4.0;34.5;19.3;2.0;30.0;6.9;3.2;6.5;42.2;3.7;0.4;41.4;4.5;1.3
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3239;1216;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Comarapa;4,639;242;2,414;632;56;953;251;91;5,754;554;3,154;143;11;1,661;167;64;5.2;52.0;13.6;1.2;20.5;5.4;2.0;9.6;54.8;2.5;0.2;28.9;2.9;1.1
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3240;1217;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Urbana;1,507;121;1,356;7;1;14;7;1;2,031;307;1,628;9;0;73;4;10;8.0;90.0;0.5;0.1;0.9;0.5;0.1;15.1;80.2;0.4;0.0;3.6;0.2;0.5
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3241;1218;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Rural;3,132;121;1,058;625;55;939;244;90;3,723;247;1,526;134;11;1,588;163;54;3.9;33.8;20.0;1.8;30.0;7.8;2.9;6.6;41.0;3.6;0.3;42.7;4.4;1.5
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3242;1219;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Saipina;1,783;204;958;172;43;331;35;40;1,989;150;1,376;40;6;357;50;10;11.4;53.7;9.6;2.4;18.6;2.0;2.2;7.5;69.2;2.0;0.3;17.9;2.5;0.5
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3243;1220;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Urbana;916;166;635;24;17;69;4;1;1,186;104;991;7;1;70;10;3;18.1;69.3;2.6;1.9;7.5;0.4;0.1;8.8;83.6;0.6;0.1;5.9;0.8;0.3
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3244;1221;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Rural;867;38;323;148;26;262;31;39;803;46;385;33;5;287;40;7;4.4;37.3;17.1;3.0;30.2;3.6;4.5;5.7;47.9;4.1;0.6;35.7;5.0;0.9
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3245;1222;Provincia;Santa Cruz;Germán Busch;;Germán Busch;9,927;993;4,082;195;23;4,151;340;143;12,246;1,579;5,748;190;9;4,181;407;132;10.0;41.1;2.0;0.2;41.8;3.4;1.4;12.9;46.9;1.6;0.1;34.1;3.3;1.1
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3246;1223;Provincia;Santa Cruz;Germán Busch;;Urbana;8,064;970;4,040;159;16;2,605;158;116;9,184;1,495;5,667;118;3;1,769;82;50;12.0;50.1;2.0;0.2;32.3;2.0;1.4;16.3;61.7;1.3;0.0;19.3;0.9;0.5
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3247;1224;Provincia;Santa Cruz;Germán Busch;;Rural;1,863;23;42;36;7;1,546;182;27;3,062;84;81;72;6;2,412;325;82;1.2;2.3;1.9;0.4;83.0;9.8;1.4;2.7;2.6;2.4;0.2;78.8;10.6;2.7
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3248;1225;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Puerto Suárez;4,554;407;1,430;112;19;2,307;165;114;4,859;625;2,039;84;4;1,897;161;49;8.9;31.4;2.5;0.4;50.7;3.6;2.5;12.9;42.0;1.7;0.1;39.0;3.3;1.0
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3249;1226;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Urbana;3,590;386;1,393;82;13;1,547;72;97;3,361;558;1,979;43;1;742;24;14;10.8;38.8;2.3;0.4;43.1;2.0;2.7;16.6;58.9;1.3;0.0;22.1;0.7;0.4
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3250;1227;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Rural;964;21;37;30;6;760;93;17;1,498;67;60;41;3;1,155;137;35;2.2;3.8;3.1;0.6;78.8;9.6;1.8;4.5;4.0;2.7;0.2;77.1;9.1;2.3
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3251;1228;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Puerto Quijarro;3,881;577;2,642;37;3;592;16;14;4,954;856;3,523;58;3;473;21;20;14.9;68.1;1.0;0.1;15.3;0.4;0.4;17.3;71.1;1.2;0.1;9.5;0.4;0.4
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3252;1229;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Urbana;3,817;577;2,642;36;2;532;14;14;4,821;851;3,505;47;2;390;7;19;15.1;69.2;0.9;0.1;13.9;0.4;0.4;17.7;72.7;1.0;0.0;8.1;0.1;0.4
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3253;1230;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Rural;64;0;0;1;1;60;2;0;133;5;18;11;1;83;14;1;0.0;0.0;1.6;1.6;93.8;3.1;0.0;3.8;13.5;8.3;0.8;62.4;10.5;0.8
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3254;1231;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;El Carmen Rivero Tórrez;1,492;9;10;46;1;1,252;159;15;2,433;98;186;48;2;1,811;225;63;0.6;0.7;3.1;0.1;83.9;10.7;1.0;4.0;7.6;2.0;0.1;74.4;9.2;2.6
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3255;1232;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;Urbana;657;7;5;41;1;526;72;5;1,002;86;183;28;0;637;51;17;1.1;0.8;6.2;0.2;80.1;11.0;0.8;8.6;18.3;2.8;0.0;63.6;5.1;1.7
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3256;1233;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;Rural;835;2;5;5;0;726;87;10;1,431;12;3;20;2;1,174;174;46;0.2;0.6;0.6;0.0;86.9;10.4;1.2;0.8;0.2;1.4;0.1;82.0;12.2;3.2
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3257;1234;Provincia;Santa Cruz;Guarayos;;Guarayos;11,164;521;1,099;910;87;7,793;573;181;18,897;758;1,577;448;54;14,939;889;232;4.7;9.8;8.2;0.8;69.8;5.1;1.6;4.0;8.3;2.4;0.3;79.1;4.7;1.2
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3258;1235;Provincia;Santa Cruz;Guarayos;;Urbana;6,119;506;1,081;703;26;3,455;233;115;8,236;657;1,538;307;24;5,411;165;134;8.3;17.7;11.5;0.4;56.5;3.8;1.9;8.0;18.7;3.7;0.3;65.7;2.0;1.6
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3259;1236;Provincia;Santa Cruz;Guarayos;;Rural;5,045;15;18;207;61;4,338;340;66;10,661;101;39;141;30;9,528;724;98;0.3;0.4;4.1;1.2;86.0;6.7;1.3;0.9;0.4;1.3;0.3;89.4;6.8;0.9
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3260;1237;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Ascención de Guarayos;5,521;355;870;440;33;3,376;321;126;10,803;531;1,501;121;30;8,046;449;125;6.4;15.8;8.0;0.6;61.1;5.8;2.3;4.9;13.9;1.1;0.3;74.5;4.2;1.2
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3261;1238;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Urbana;4,016;345;863;370;10;2,144;187;97;6,193;498;1,483;86;13;3,919;115;79;8.6;21.5;9.2;0.2;53.4;4.7;2.4;8.0;23.9;1.4;0.2;63.3;1.9;1.3
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3262;1239;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Rural;1,505;10;7;70;23;1,232;134;29;4,610;33;18;35;17;4,127;334;46;0.7;0.5;4.7;1.5;81.9;8.9;1.9;0.7;0.4;0.8;0.4;89.5;7.2;1.0
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3263;1240;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Urubichá;1,182;119;197;211;11;592;35;17;1,640;80;25;215;11;1,197;61;51;10.1;16.7;17.9;0.9;50.1;3.0;1.4;4.9;1.5;13.1;0.7;73.0;3.7;3.1
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3264;1241;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Urbana;1,053;119;197;197;8;495;24;13;1,265;71;25;180;9;903;34;43;11.3;18.7;18.7;0.8;47.0;2.3;1.2;5.6;2.0;14.2;0.7;71.4;2.7;3.4
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3265;1242;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Rural;129;0;0;14;3;97;11;4;375;9;0;35;2;294;27;8;0.0;0.0;10.9;2.3;75.2;8.5;3.1;2.4;0.0;9.3;0.5;78.4;7.2;2.1
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3266;1243;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;El Puente;4,461;47;32;259;43;3,825;217;38;6,454;147;51;112;13;5,696;379;56;1.1;0.7;5.8;1.0;85.7;4.9;0.9;2.3;0.8;1.7;0.2;88.3;5.9;0.9
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3267;1244;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;Urbana;1,050;42;21;136;8;816;22;5;778;88;30;41;2;589;16;12;4.0;2.0;13.0;0.8;77.7;2.1;0.5;11.3;3.9;5.3;0.3;75.7;2.1;1.5
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3268;1245;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;Rural;3,411;5;11;123;35;3,009;195;33;5,676;59;21;71;11;5,107;363;44;0.1;0.3;3.6;1.0;88.2;5.7;1.0;1.0;0.4;1.3;0.2;90.0;6.4;0.8
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 3269;1246;Departamento;Beni;;;Beni;93,890;10,224;44,550;1,917;817;31,683;3,507;1,192;126,668;13,406;61,995;1,090;294;44,391;4,498;994;10.9;47.4;2.0;0.9;33.7;3.7;1.3;10.6;48.9;0.9;0.2;35.0;3.6;0.8
