cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_viviendas_2001_total;numero_de_viviendas_2001_total_con_banho;numero_de_viviendas_2001_tiene_de_uso_privado;numero_de_viviendas_2001_tiene_de_uso_compartido;numero_de_viviendas_2001_no_tiene_banho;numero_de_viviendas_2012_total;numero_de_viviendas_2012_total_con_banho;numero_de_viviendas_2012_tiene_de_uso_privado;numero_de_viviendas_2012_tiene_de_uso_compartido;numero_de_viviendas_2012_no_tiene_banho;numero_de_viviendas_2024_total;numero_de_viviendas_2024_total_con_banho;numero_de_viviendas_2024_tiene_de_uso_privado;numero_de_viviendas_2024_tiene_de_uso_compartido;numero_de_viviendas_2024_no_tiene_banho
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3076;1053;Provincia;Santa Cruz;Warnes;;Rural;6,234;4,491;3,464;1,027;1,743;5,028;3,868;1,880;1,988;1,160;5,875;5,379;4,260;1,119;496
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3077;1054;Municipio/TIOC;Santa Cruz;Warnes;Warnes;Warnes;8,946;7,039;4,930;2,109;1,907;23,218;19,178;9,838;9,340;4,040;40,597;38,430;31,305;7,125;2,167
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3078;1055;Municipio/TIOC;Santa Cruz;Warnes;Warnes;Urbana;4,190;3,749;2,409;1,340;441;19,509;16,427;8,464;7,963;3,082;36,182;34,422;28,158;6,264;1,760
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3079;1056;Municipio/TIOC;Santa Cruz;Warnes;Warnes;Rural;4,756;3,290;2,521;769;1,466;3,709;2,751;1,374;1,377;958;4,415;4,008;3,147;861;407
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3080;1057;Municipio/TIOC;Santa Cruz;Warnes;Okinawa Uno;Okinawa Uno;2,252;1,923;1,453;470;329;2,560;2,284;1,007;1,277;276;2,896;2,786;1,855;931;110
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3081;1058;Municipio/TIOC;Santa Cruz;Warnes;Okinawa Uno;Urbana;774;722;510;212;52;1,241;1,167;501;666;74;1,436;1,415;742;673;21
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3082;1059;Municipio/TIOC;Santa Cruz;Warnes;Okinawa Uno;Rural;1,478;1,201;943;258;277;1,319;1,117;506;611;202;1,460;1,371;1,113;258;89
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3083;1060;Provincia;Santa Cruz;Velasco;;Velasco;9,702;8,220;7,033;1,187;1,482;14,546;13,201;6,137;7,064;1,345;25,104;21,409;17,900;3,509;3,695
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3084;1061;Provincia;Santa Cruz;Velasco;;Urbana;4,533;4,393;3,539;854;140;6,674;6,533;2,914;3,619;141;10,963;10,480;8,282;2,198;483
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3085;1062;Provincia;Santa Cruz;Velasco;;Rural;5,169;3,827;3,494;333;1,342;7,872;6,668;3,223;3,445;1,204;14,141;10,929;9,618;1,311;3,212
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3086;1063;Municipio/TIOC;Santa Cruz;Velasco;San Ignacio;San Ignacio;7,098;6,105;5,178;927;993;10,825;10,008;4,795;5,213;817;17,760;15,917;13,072;2,845;1,843
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3087;1064;Municipio/TIOC;Santa Cruz;Velasco;San Ignacio;Urbana;3,385;3,277;2,613;664;108;4,874;4,790;2,126;2,664;84;8,746;8,313;6,388;1,925;433
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3088;1065;Municipio/TIOC;Santa Cruz;Velasco;San Ignacio;Rural;3,713;2,828;2,565;263;885;5,951;5,218;2,669;2,549;733;9,014;7,604;6,684;920;1,410
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3089;1066;Municipio/TIOC;Santa Cruz;Velasco;San Miguel;San Miguel;1,873;1,548;1,394;154;325;2,582;2,206;975;1,231;376;4,447;3,588;3,237;351;859
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3090;1067;Municipio/TIOC;Santa Cruz;Velasco;San Miguel;Urbana;821;802;694;108;19;1,177;1,141;505;636;36;1,456;1,426;1,289;137;30
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3091;1068;Municipio/TIOC;Santa Cruz;Velasco;San Miguel;Rural;1,052;746;700;46;306;1,405;1,065;470;595;340;2,991;2,162;1,948;214;829
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3092;1069;Municipio/TIOC;Santa Cruz;Velasco;San Rafael;San Rafael;731;567;461;106;164;1,139;987;367;620;152;2,897;1,904;1,591;313;993
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3093;1070;Municipio/TIOC;Santa Cruz;Velasco;San Rafael;Urbana;327;314;232;82;13;623;602;283;319;21;761;741;605;136;20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3094;1071;Municipio/TIOC;Santa Cruz;Velasco;San Rafael;Rural;404;253;229;24;151;516;385;84;301;131;2,136;1,163;986;177;973
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3095;1072;Provincia;Santa Cruz;Ichilo;;Ichilo;14,984;11,263;8,833;2,430;3,721;24,574;16,788;8,270;8,518;7,786;32,331;24,770;20,071;4,699;7,561
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3096;1073;Provincia;Santa Cruz;Ichilo;;Urbana;6,594;6,079;4,308;1,771;515;13,523;11,324;5,394;5,930;2,199;16,853;15,914;11,983;3,931;939
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3097;1074;Provincia;Santa Cruz;Ichilo;;Rural;8,390;5,184;4,525;659;3,206;11,051;5,464;2,876;2,588;5,587;15,478;8,856;8,088;768;6,622
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3098;1075;Municipio/TIOC;Santa Cruz;Ichilo;Buena Vista;Buena Vista;2,743;2,025;1,836;189;718;3,171;2,506;1,501;1,005;665;3,776;3,412;3,018;394;364
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3099;1076;Municipio/TIOC;Santa Cruz;Ichilo;Buena Vista;Urbana;800;725;613;112;75;1,019;924;667;257;95;1,435;1,381;1,168;213;54
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3100;1077;Municipio/TIOC;Santa Cruz;Ichilo;Buena Vista;Rural;1,943;1,300;1,223;77;643;2,152;1,582;834;748;570;2,341;2,031;1,850;181;310
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3101;1078;Municipio/TIOC;Santa Cruz;Ichilo;San Carlos;San Carlos;3,329;2,605;2,190;415;724;4,573;3,534;1,980;1,554;1,039;5,523;4,832;4,012;820;691
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3102;1079;Municipio/TIOC;Santa Cruz;Ichilo;San Carlos;Urbana;1,916;1,737;1,406;331;179;2,936;2,535;1,433;1,102;401;3,491;3,334;2,661;673;157
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3103;1080;Municipio/TIOC;Santa Cruz;Ichilo;San Carlos;Rural;1,413;868;784;84;545;1,637;999;547;452;638;2,032;1,498;1,351;147;534
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3104;1081;Municipio/TIOC;Santa Cruz;Ichilo;Yapacaní;Yapacaní;6,751;5,164;3,881;1,283;1,587;14,775;9,171;3,899;5,272;5,604;20,075;14,137;11,068;3,069;5,938
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3105;1082;Municipio/TIOC;Santa Cruz;Ichilo;Yapacaní;Urbana;3,210;2,981;1,939;1,042;229;8,484;6,835;2,709;4,126;1,649;10,463;9,834;7,063;2,771;629
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3106;1083;Municipio/TIOC;Santa Cruz;Ichilo;Yapacaní;Rural;3,541;2,183;1,942;241;1,358;6,291;2,336;1,190;1,146;3,955;9,612;4,303;4,005;298;5,309
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3107;1084;Municipio/TIOC;Santa Cruz;Ichilo;San Juan;San Juan;2,161;1,469;926;543;692;2,055;1,577;890;687;478;2,957;2,389;1,973;416;568
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3108;1085;Municipio/TIOC;Santa Cruz;Ichilo;San Juan;Urbana;668;636;350;286;32;1,084;1,030;585;445;54;1,464;1,365;1,091;274;99
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3109;1086;Municipio/TIOC;Santa Cruz;Ichilo;San Juan;Rural;1,493;833;576;257;660;971;547;305;242;424;1,493;1,024;882;142;469
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3110;1087;Provincia;Santa Cruz;Chiquitos;;Chiquitos;10,956;9,699;8,222;1,477;1,257;15,495;13,967;8,212;5,755;1,528;29,925;25,126;21,791;3,335;4,799
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3111;1088;Provincia;Santa Cruz;Chiquitos;;Urbana;4,829;4,442;3,433;1,009;387;7,260;6,882;3,294;3,588;378;11,099;10,653;8,518;2,135;446
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3112;1089;Provincia;Santa Cruz;Chiquitos;;Rural;6,127;5,257;4,789;468;870;8,235;7,085;4,918;2,167;1,150;18,826;14,473;13,273;1,200;4,353
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3113;1090;Municipio/TIOC;Santa Cruz;Chiquitos;San José;San José;2,893;2,547;2,203;344;346;4,566;4,153;1,901;2,252;413;11,607;8,596;7,522;1,074;3,011
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3114;1091;Municipio/TIOC;Santa Cruz;Chiquitos;San José;Urbana;1,560;1,400;1,160;240;160;2,680;2,579;1,122;1,457;101;3,535;3,403;2,715;688;132
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3115;1092;Municipio/TIOC;Santa Cruz;Chiquitos;San José;Rural;1,333;1,147;1,043;104;186;1,886;1,574;779;795;312;8,072;5,193;4,807;386;2,879
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3116;1093;Municipio/TIOC;Santa Cruz;Chiquitos;Pailón;Pailón;5,247;4,700;3,811;889;547;7,182;6,511;4,453;2,058;671;12,970;11,647;10,092;1,555;1,323
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3117;1094;Municipio/TIOC;Santa Cruz;Chiquitos;Pailón;Urbana;1,442;1,324;744;580;118;2,138;2,005;887;1,118;133;4,296;4,091;3,130;961;205
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3118;1095;Municipio/TIOC;Santa Cruz;Chiquitos;Pailón;Rural;3,805;3,376;3,067;309;429;5,044;4,506;3,566;940;538;8,674;7,556;6,962;594;1,118
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3119;1096;Municipio/TIOC;Santa Cruz;Chiquitos;Roboré;Roboré;2,816;2,452;2,208;244;364;3,747;3,303;1,858;1,445;444;5,348;4,883;4,177;706;465
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3120;1097;Municipio/TIOC;Santa Cruz;Chiquitos;Roboré;Urbana;1,827;1,718;1,529;189;109;2,442;2,298;1,285;1,013;144;3,268;3,159;2,673;486;109
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3121;1098;Municipio/TIOC;Santa Cruz;Chiquitos;Roboré;Rural;989;734;679;55;255;1,305;1,005;573;432;300;2,080;1,724;1,504;220;356
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3122;1099;Provincia;Santa Cruz;Sara;;Sara;7,883;5,726;4,766;960;2,157;10,451;8,061;3,485;4,576;2,390;12,935;11,561;9,994;1,567;1,374
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3123;1100;Provincia;Santa Cruz;Sara;;Urbana;4,117;3,692;2,979;713;425;5,404;4,965;2,173;2,792;439;6,698;6,530;5,447;1,083;168
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3124;1101;Provincia;Santa Cruz;Sara;;Rural;3,766;2,034;1,787;247;1,732;5,047;3,096;1,312;1,784;1,951;6,237;5,031;4,547;484;1,206
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3125;1102;Municipio/TIOC;Santa Cruz;Sara;Portachuelo;Portachuelo;3,413;2,796;2,291;505;617;4,119;3,632;1,619;2,013;487;5,445;5,272;4,403;869;173
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3126;1103;Municipio/TIOC;Santa Cruz;Sara;Portachuelo;Urbana;2,304;2,105;1,700;405;199;3,189;2,963;1,261;1,702;226;4,186;4,135;3,473;662;51
