cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_viviendas_2001_total;numero_de_viviendas_2001_tiene_canheria_de_red;numero_de_viviendas_2001_no_tiene_canheria_de_red;numero_de_viviendas_2012_total;numero_de_viviendas_2012_tiene_canheria_de_red;numero_de_viviendas_2012_no_tiene_canheria_de_red;numero_de_viviendas_2024_total;numero_de_viviendas_2024_tiene_canheria_de_red;numero_de_viviendas_2024_no_tiene_canheria_de_red
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3224;1201;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;San Ramón;1,086;502;584;1,685;1,149;536;2,433;1,896;537
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3225;1202;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;Urbana;928;489;439;1,446;1,125;321;1,959;1,764;195
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3226;1203;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;Rural;158;13;145;239;24;215;474;132;342
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3227;1204;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Cuatro Cañadas;3,321;1,382;1,939;5,058;2,949;2,109;6,551;4,107;2,444
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3228;1205;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Urbana;970;818;152;2,076;1,864;212;3,053;2,575;478
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3229;1206;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Rural;2,351;564;1,787;2,982;1,085;1,897;3,498;1,532;1,966
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3230;1207;Provincia;Santa Cruz;Ángel Sandoval;;Ángel Sandoval;2,334;841;1,493;3,215;1,523;1,692;4,145;2,400;1,745
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3231;1208;Provincia;Santa Cruz;Ángel Sandoval;;Urbana;1,009;569;440;1,501;955;546;2,079;1,359;720
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3232;1209;Provincia;Santa Cruz;Ángel Sandoval;;Rural;1,325;272;1,053;1,714;568;1,146;2,066;1,041;1,025
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3233;1210;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;San Matías;2,334;841;1,493;3,215;1,523;1,692;4,145;2,400;1,745
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3234;1211;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;Urbana;1,009;569;440;1,501;955;546;2,079;1,359;720
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3235;1212;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;Rural;1,325;272;1,053;1,714;568;1,146;2,066;1,041;1,025
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3236;1213;Provincia;Santa Cruz;Manuel María Caballero;;Manuel María Caballero;4,782;2,742;2,040;6,422;4,447;1,975;7,743;5,209;2,534
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3237;1214;Provincia;Santa Cruz;Manuel María Caballero;;Urbana;1,541;1,371;170;2,423;2,231;192;3,217;2,871;346
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3238;1215;Provincia;Santa Cruz;Manuel María Caballero;;Rural;3,241;1,371;1,870;3,999;2,216;1,783;4,526;2,338;2,188
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3239;1216;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Comarapa;3,577;1,941;1,636;4,639;2,996;1,643;5,754;3,635;2,119
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3240;1217;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Urbana;982;878;104;1,507;1,425;82;2,031;1,822;209
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3241;1218;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Rural;2,595;1,063;1,532;3,132;1,571;1,561;3,723;1,813;1,910
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3242;1219;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Saipina;1,205;801;404;1,783;1,451;332;1,989;1,574;415
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3243;1220;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Urbana;559;493;66;916;806;110;1,186;1,049;137
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3244;1221;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Rural;646;308;338;867;645;222;803;525;278
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3245;1222;Provincia;Santa Cruz;Germán Busch;;Germán Busch;6,562;5,306;1,256;9,927;8,153;1,774;12,246;9,774;2,472
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3246;1223;Provincia;Santa Cruz;Germán Busch;;Urbana;5,375;4,807;568;8,064;7,430;634;9,184;8,332;852
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3247;1224;Provincia;Santa Cruz;Germán Busch;;Rural;1,187;499;688;1,863;723;1,140;3,062;1,442;1,620
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3248;1225;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Puerto Suárez;3,006;2,539;467;4,554;3,832;722;4,859;4,052;807
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3249;1226;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Urbana;2,299;2,091;208;3,590;3,314;276;3,361;3,106;255
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3250;1227;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Rural;707;448;259;964;518;446;1,498;946;552
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3251;1228;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Puerto Quijarro;2,629;2,239;390;3,881;3,494;387;4,954;4,371;583
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3252;1229;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Urbana;2,573;2,237;336;3,817;3,477;340;4,821;4,273;548
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3253;1230;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Rural;56;2;54;64;17;47;133;98;35
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3254;1231;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;El Carmen Rivero Tórrez;927;528;399;1,492;827;665;2,433;1,351;1,082
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3255;1232;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;Urbana;503;479;24;657;639;18;1,002;953;49
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3256;1233;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;Rural;424;49;375;835;188;647;1,431;398;1,033
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3257;1234;Provincia;Santa Cruz;Guarayos;;Guarayos;5,883;725;5,158;11,164;3,135;8,029;18,897;8,708;10,189
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3258;1235;Provincia;Santa Cruz;Guarayos;;Urbana;2,677;372;2,305;6,119;2,137;3,982;8,236;5,798;2,438
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3259;1236;Provincia;Santa Cruz;Guarayos;;Rural;3,206;353;2,853;5,045;998;4,047;10,661;2,910;7,751
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3260;1237;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Ascención de Guarayos;3,086;378;2,708;5,521;1,604;3,917;10,803;5,220;5,583
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3261;1238;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Urbana;2,159;327;1,832;4,016;1,094;2,922;6,193;4,134;2,059
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3262;1239;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Rural;927;51;876;1,505;510;995;4,610;1,086;3,524
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3263;1240;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Urubichá;975;45;930;1,182;601;581;1,640;1,146;494
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3264;1241;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Urbana;518;45;473;1,053;582;471;1,265;1,049;216
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3265;1242;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Rural;457;0;457;129;19;110;375;97;278
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3266;1243;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;El Puente;1,822;302;1,520;4,461;930;3,531;6,454;2,342;4,112
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3267;1244;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;Urbana;;;;1,050;461;589;778;615;163
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3268;1245;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;Rural;1,822;302;1,520;3,411;469;2,942;5,676;1,727;3,949
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3269;1246;Departamento;Beni;;;Beni;65,481;22,974;42,507;93,890;38,774;55,116;126,668;52,053;74,615
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3270;1247;Departamento;Beni;;;Urbana;45,613;21,725;23,888;68,598;35,211;33,387;89,529;44,048;45,481
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3271;1248;Departamento;Beni;;;Rural;19,868;1,249;18,619;25,292;3,563;21,729;37,139;8,005;29,134
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3272;1249;Provincia;Beni;Cercado;;Cercado;16,145;7,612;8,533;25,954;13,927;12,027;34,516;16,126;18,390
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3273;1250;Provincia;Beni;Cercado;;Urbana;14,799;7,515;7,284;23,580;13,443;10,137;31,030;14,975;16,055
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3274;1251;Provincia;Beni;Cercado;;Rural;1,346;97;1,249;2,374;484;1,890;3,486;1,151;2,335
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3275;1252;Municipio/TIOC;Beni;Cercado;Trinidad;Trinidad;15,588;7,606;7,982;24,724;13,806;10,918;32,445;15,686;16,759
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3276;1253;Municipio/TIOC;Beni;Cercado;Trinidad;Urbana;14,799;7,515;7,284;23,580;13,443;10,137;31,030;14,975;16,055
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3277;1254;Municipio/TIOC;Beni;Cercado;Trinidad;Rural;789;91;698;1,144;363;781;1,415;711;704
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3278;1255;Municipio/TIOC;Beni;Cercado;San Javier;San Javier;557;6;551;1,230;121;1,109;2,071;440;1,631
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3279;1256;Municipio/TIOC;Beni;Cercado;San Javier;Urbana;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR PROCEDENCIA DE AGUA POR CAÑERÍA DE RED, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3280;1257;Municipio/TIOC;Beni;Cercado;San Javier;Rural;557;6;551;1,230;121;1,109;2,071;440;1,631
