cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_personas_2001_total;numero_de_personas_2001_tiene_;numero_de_personas_2001_no_tiene;numero_de_personas_2012_total;numero_de_personas_2012_tiene_;numero_de_personas_2012_no_tiene;numero_de_personas_2024_total;numero_de_personas_2024_tiene_;numero_de_personas_2024_no_tiene
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3290;1267;Provincia;Beni;General José Ballivián;;General José Ballivián;66,151;30,226;35,925;80,444;56,211;24,233;88,071;66,875;21,196
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3291;1268;Provincia;Beni;General José Ballivián;;Urbana;36,943;28,684;8,259;46,030;43,606;2,424;47,763;46,090;1,673
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3292;1269;Provincia;Beni;General José Ballivián;;Rural;29,208;1,542;27,666;34,414;12,605;21,809;40,308;20,785;19,523
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3293;1270;Municipio/TIOC;Beni;General José Ballivián;Reyes;Reyes;11,016;5,404;5,612;12,912;9,086;3,826;11,284;9,293;1,991
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3294;1271;Municipio/TIOC;Beni;General José Ballivián;Reyes;Urbana;6,147;5,119;1,028;6,987;6,613;374;6,584;6,426;158
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3295;1272;Municipio/TIOC;Beni;General José Ballivián;Reyes;Rural;4,869;285;4,584;5,925;2,473;3,452;4,700;2,867;1,833
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3296;1273;Municipio/TIOC;Beni;General José Ballivián;San Borja;San Borja;33,107;14,694;18,413;39,928;25,344;14,584;45,378;31,002;14,376
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3297;1274;Municipio/TIOC;Beni;General José Ballivián;San Borja;Urbana;18,851;14,155;4,696;21,659;20,093;1,566;22,101;21,136;965
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3298;1275;Municipio/TIOC;Beni;General José Ballivián;San Borja;Rural;14,256;539;13,717;18,269;5,251;13,018;23,277;9,866;13,411
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3299;1276;Municipio/TIOC;Beni;General José Ballivián;Santa Rosa;Santa Rosa;8,915;3,571;5,344;9,297;7,785;1,512;10,953;9,370;1,583
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3300;1277;Municipio/TIOC;Beni;General José Ballivián;Santa Rosa;Urbana;3,943;3,071;872;4,610;4,506;104;5,445;5,364;81
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3301;1278;Municipio/TIOC;Beni;General José Ballivián;Santa Rosa;Rural;4,972;500;4,472;4,687;3,279;1,408;5,508;4,006;1,502
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3302;1279;Municipio/TIOC;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Puerto Menor de Rurrenabaque;13,113;6,557;6,556;18,307;13,996;4,311;20,456;17,210;3,246
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3303;1280;Municipio/TIOC;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Urbana;8,002;6,339;1,663;12,774;12,394;380;13,633;13,164;469
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3304;1281;Municipio/TIOC;Beni;General José Ballivián;Puerto Menor de Rurrenabaque;Rural;5,111;218;4,893;5,533;1,602;3,931;6,823;4,046;2,777
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3305;1282;Provincia;Beni;Yacuma;;Yacuma;27,802;11,972;15,830;22,571;18,752;3,819;25,707;22,137;3,570
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3306;1283;Provincia;Beni;Yacuma;;Urbana;12,700;8,988;3,712;11,849;11,345;504;14,839;14,631;208
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3307;1284;Provincia;Beni;Yacuma;;Rural;15,102;2,984;12,118;10,722;7,407;3,315;10,868;7,506;3,362
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3308;1285;Municipio/TIOC;Beni;Yacuma;Santa Ana;Santa Ana;21,298;10,746;10,552;16,575;14,345;2,230;17,897;15,618;2,279
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3309;1286;Municipio/TIOC;Beni;Yacuma;Santa Ana;Urbana;12,700;8,988;3,712;11,849;11,345;504;12,853;12,701;152
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3310;1287;Municipio/TIOC;Beni;Yacuma;Santa Ana;Rural;8,598;1,758;6,840;4,726;3,000;1,726;5,044;2,917;2,127
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3311;1288;Municipio/TIOC;Beni;Yacuma;Exaltación;Exaltación;6,504;1,226;5,278;5,996;4,407;1,589;7,810;6,519;1,291
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3312;1289;Municipio/TIOC;Beni;Yacuma;Exaltación;Urbana;;;;;;;1,986;1,930;56
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3313;1290;Municipio/TIOC;Beni;Yacuma;Exaltación;Rural;6,504;1,226;5,278;5,996;4,407;1,589;5,824;4,589;1,235
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3314;1291;Provincia;Beni;Moxos;;Moxos;18,477;6,927;11,550;18,717;13,589;5,128;21,072;17,798;3,274
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3315;1292;Provincia;Beni;Moxos;;Urbana;8,529;5,808;2,721;9,902;8,750;1,152;10,104;9,916;188
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3316;1293;Provincia;Beni;Moxos;;Rural;9,948;1,119;8,829;8,815;4,839;3,976;10,968;7,882;3,086
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3317;1294;Municipio/TIOC;Beni;Moxos;San Ignacio;San Ignacio;18,477;6,927;11,550;18,717;13,589;5,128;21,072;17,798;3,274
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3318;1295;Municipio/TIOC;Beni;Moxos;San Ignacio;Urbana;8,529;5,808;2,721;9,902;8,750;1,152;10,104;9,916;188
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3319;1296;Municipio/TIOC;Beni;Moxos;San Ignacio;Rural;9,948;1,119;8,829;8,815;4,839;3,976;10,968;7,882;3,086
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3320;1297;Provincia;Beni;Marbán;;Marbán;14,059;997;13,062;15,520;9,859;5,661;19,228;14,090;5,138
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3321;1298;Provincia;Beni;Marbán;;Urbana;;;;2,284;2,090;194;2,437;2,380;57
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3322;1299;Provincia;Beni;Marbán;;Rural;14,059;997;13,062;13,236;7,769;5,467;16,791;11,710;5,081
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3323;1300;Municipio/TIOC;Beni;Marbán;Loreto;Loreto;3,667;204;3,463;3,728;2,107;1,621;4,241;3,278;963
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3324;1301;Municipio/TIOC;Beni;Marbán;Loreto;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3325;1302;Municipio/TIOC;Beni;Marbán;Loreto;Rural;3,667;204;3,463;3,728;2,107;1,621;4,241;3,278;963
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3326;1303;Municipio/TIOC;Beni;Marbán;San Andrés;San Andrés;10,392;793;9,599;11,792;7,752;4,040;14,987;10,812;4,175
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3327;1304;Municipio/TIOC;Beni;Marbán;San Andrés;Urbana;;;;2,284;2,090;194;2,437;2,380;57
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3328;1305;Municipio/TIOC;Beni;Marbán;San Andrés;Rural;10,392;793;9,599;9,508;5,662;3,846;12,550;8,432;4,118
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3329;1306;Provincia;Beni;Mamoré;;Mamoré;11,862;5,989;5,873;12,117;10,310;1,807;12,755;11,551;1,204
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3330;1307;Provincia;Beni;Mamoré;;Urbana;7,148;5,150;1,998;7,659;7,474;185;8,229;8,165;64
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3331;1308;Provincia;Beni;Mamoré;;Rural;4,714;839;3,875;4,458;2,836;1,622;4,526;3,386;1,140
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3332;1309;Municipio/TIOC;Beni;Mamoré;San Joaquín;San Joaquín;5,204;2,519;2,685;6,518;5,658;860;6,322;5,704;618
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3333;1310;Municipio/TIOC;Beni;Mamoré;San Joaquín;Urbana;3,402;2,233;1,169;4,230;4,164;66;4,445;4,408;37
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3334;1311;Municipio/TIOC;Beni;Mamoré;San Joaquín;Rural;1,802;286;1,516;2,288;1,494;794;1,877;1,296;581
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3335;1312;Municipio/TIOC;Beni;Mamoré;San Ramón;San Ramón;5,700;3,326;2,374;4,764;4,006;758;5,354;4,846;508
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3336;1313;Municipio/TIOC;Beni;Mamoré;San Ramón;Urbana;3,746;2,917;829;3,429;3,310;119;3,784;3,757;27
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3337;1314;Municipio/TIOC;Beni;Mamoré;San Ramón;Rural;1,954;409;1,545;1,335;696;639;1,570;1,089;481
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3338;1315;Municipio/TIOC;Beni;Mamoré;Puerto Siles;Puerto Siles;958;144;814;835;646;189;1,079;1,001;78
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3339;1316;Municipio/TIOC;Beni;Mamoré;Puerto Siles;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3340;1317;Municipio/TIOC;Beni;Mamoré;Puerto Siles;Rural;958;144;814;835;646;189;1,079;1,001;78
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3341;1318;Provincia;Beni;Iténez;;Iténez;18,311;9,702;8,609;20,526;18,087;2,439;24,322;22,469;1,853
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3342;1319;Provincia;Beni;Iténez;;Urbana;8,650;6,384;2,266;12,057;11,707;350;14,035;13,818;217
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3343;1320;Provincia;Beni;Iténez;;Rural;9,661;3,318;6,343;8,469;6,380;2,089;10,287;8,651;1,636
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3344;1321;Municipio/TIOC;Beni;Iténez;Magdalena;Magdalena;9,650;5,360;4,290;11,053;9,975;1,078;12,567;11,994;573
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3345;1322;Municipio/TIOC;Beni;Iténez;Magdalena;Urbana;6,239;4,470;1,769;7,934;7,677;257;9,681;9,557;124
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3346;1323;Municipio/TIOC;Beni;Iténez;Magdalena;Rural;3,411;890;2,521;3,119;2,298;821;2,886;2,437;449
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3347;1324;Municipio/TIOC;Beni;Iténez;Baures;Baures;5,148;2,691;2,457;5,464;4,585;879;7,162;6,114;1,048
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3348;1325;Municipio/TIOC;Beni;Iténez;Baures;Urbana;2,411;1,914;497;2,096;2,062;34;2,127;2,106;21
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3349;1326;Municipio/TIOC;Beni;Iténez;Baures;Rural;2,737;777;1,960;3,368;2,523;845;5,035;4,008;1,027
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3350;1327;Municipio/TIOC;Beni;Iténez;Huacaraje;Huacaraje;3,513;1,651;1,862;4,009;3,527;482;4,593;4,361;232
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3351;1328;Municipio/TIOC;Beni;Iténez;Huacaraje;Urbana;;;;2,027;1,968;59;2,227;2,155;72
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3352;1329;Municipio/TIOC;Beni;Iténez;Huacaraje;Rural;3,513;1,651;1,862;1,982;1,559;423;2,366;2,206;160
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3353;1330;Provincia;Beni;Territorio Indígena Multiétnico;;Territorio Indígena Multiétnico;1,886;74;1,812;3,152;1,417;1,735;3,943;2,890;1,053
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3354;1331;Provincia;Beni;Territorio Indígena Multiétnico;;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3355;1332;Provincia;Beni;Territorio Indígena Multiétnico;;Rural;1,886;74;1,812;3,152;1,417;1,735;3,943;2,890;1,053
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3356;1333;Municipio/TIOC;Beni;Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;1,886;74;1,812;3,152;1,417;1,735;3,943;2,890;1,053
BOLIVIA: POBLACIÓN CON ACCESO A ENERGÍA ELÉCTRICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 3357;1334;Municipio/TIOC;Beni;Territorio Indígena Multiétnico;TIOC-Territorio Indígena Multiétnico;Urbana;;;;;;;;;
