cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_grupo_de_edad;"2024_residentes_habituales
(a_=_c_+_e)";"2024_poblacion_ocupada(1)
(b_=_c_+_d)";"2024_poblacion_residente_y_ocupada
(c)";"2024_trabajadores_que_llegan_
(d)";"2024_trabajadores_que_salen
(e)";"2024__movimientos_cotidianos_para_trabajar
(f_=_d_+_e)";"2024_saldo_de_movilidad
(g_=_d_-_e)";"2024_relacion_de_saldo_de_movilidad(2)
(h_=_g___a)";"2024_porcentaje_de_no_movilidad
_";"2024_porcentaje_de_movilidad_intermunicipal
_"
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3221;1198;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;San Ramón;3,184;3,304;2,854;450;330;780;120;3.8;89.6;10.4
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3222;1199;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;Hombres;2,064;2,166;1,802;364;262;626;102;4.9;87.3;12.7
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3223;1200;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;San Ramón;Mujeres;1,120;1,138;1,052;86;68;154;18;1.6;93.9;6.1
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3224;1201;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Cuatro Cañadas;9,437;10,050;8,705;1,345;732;2,077;613;6.5;92.2;7.8
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3225;1202;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Hombres;6,140;6,733;5,618;1,115;522;1,637;593;9.7;91.5;8.5
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3226;1203;Municipio/TIOC;Santa Cruz;Ñuflo de Chávez;Cuatro Cañadas;Mujeres;3,297;3,317;3,087;230;210;440;20;0.6;93.6;6.4
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3227;1204;Provincia;Santa Cruz;Ángel Sandoval;;Ángel Sandoval;4,771;4,872;4,651;221;120;341;101;2.1;97.5;2.5
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3228;1205;Provincia;Santa Cruz;Ángel Sandoval;;Hombres;2,995;3,085;2,910;175;85;260;90;3.0;97.2;2.8
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3229;1206;Provincia;Santa Cruz;Ángel Sandoval;;Mujeres;1,776;1,787;1,741;46;35;81;11;0.6;98.0;2.0
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3230;1207;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;San Matías;4,763;4,856;4,651;205;112;317;93;2.0;97.6;2.4
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3231;1208;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;Hombres;2,989;3,070;2,910;160;79;239;81;2.7;97.4;2.6
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3232;1209;Municipio/TIOC;Santa Cruz;Ángel Sandoval;San Matías;Mujeres;1,774;1,786;1,741;45;33;78;12;0.7;98.1;1.9
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3233;1210;Provincia;Santa Cruz;Manuel María Caballero;;Manuel María Caballero;11,267;11,416;10,821;595;446;1,041;149;1.3;96.0;4.0
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3234;1211;Provincia;Santa Cruz;Manuel María Caballero;;Hombres;6,461;6,546;6,183;363;278;641;85;1.3;95.7;4.3
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3235;1212;Provincia;Santa Cruz;Manuel María Caballero;;Mujeres;4,806;4,870;4,638;232;168;400;64;1.3;96.5;3.5
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3236;1213;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Comarapa;8,418;8,530;8,083;447;335;782;112;1.3;96.0;4.0
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3237;1214;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Hombres;4,762;4,837;4,565;272;197;469;75;1.6;95.9;4.1
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3238;1215;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Comarapa;Mujeres;3,656;3,693;3,518;175;138;313;37;1.0;96.2;3.8
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3239;1216;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Saipina;2,816;2,859;2,668;191;148;339;43;1.5;94.7;5.3
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3240;1217;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Hombres;1,675;1,693;1,571;122;104;226;18;1.1;93.8;6.2
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3241;1218;Municipio/TIOC;Santa Cruz;Manuel María Caballero;Saipina;Mujeres;1,141;1,166;1,097;69;44;113;25;2.2;96.1;3.9
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3242;1219;Provincia;Santa Cruz;Germán Busch;;Germán Busch;17,181;17,955;16,648;1,307;533;1,840;774;4.5;96.9;3.1
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3243;1220;Provincia;Santa Cruz;Germán Busch;;Hombres;10,642;11,319;10,255;1,064;387;1,451;677;6.4;96.4;3.6
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3244;1221;Provincia;Santa Cruz;Germán Busch;;Mujeres;6,539;6,636;6,393;243;146;389;97;1.5;97.8;2.2
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3245;1222;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Puerto Suárez;6,794;7,024;6,341;683;453;1,136;230;3.4;93.3;6.7
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3246;1223;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Hombres;4,240;4,471;3,900;571;340;911;231;5.4;92.0;8.0
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3247;1224;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Suárez;Mujeres;2,554;2,553;2,441;112;113;225;-1;0.0;95.6;4.4
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3248;1225;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Puerto Quijarro;6,994;7,306;6,704;602;290;892;312;4.5;95.9;4.1
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3249;1226;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Hombres;4,176;4,440;3,992;448;184;632;264;6.3;95.6;4.4
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3250;1227;Municipio/TIOC;Santa Cruz;Germán Busch;Puerto Quijarro;Mujeres;2,818;2,866;2,712;154;106;260;48;1.7;96.2;3.8
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3251;1228;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;El Carmen Rivero Tórrez;3,340;3,456;3,175;281;165;446;116;3.5;95.1;4.9
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3252;1229;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;Hombres;2,186;2,277;2,058;219;128;347;91;4.2;94.1;5.9
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3253;1230;Municipio/TIOC;Santa Cruz;Germán Busch;El Carmen Rivero Tórrez;Mujeres;1,154;1,179;1,117;62;37;99;25;2.2;96.8;3.2
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3254;1231;Provincia;Santa Cruz;Guarayos;;Guarayos;23,251;23,865;22,231;1,634;1,020;2,654;614;2.6;95.6;4.4
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3255;1232;Provincia;Santa Cruz;Guarayos;;Hombres;15,437;15,986;14,729;1,257;708;1,965;549;3.6;95.4;4.6
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3256;1233;Provincia;Santa Cruz;Guarayos;;Mujeres;7,814;7,879;7,502;377;312;689;65;0.8;96.0;4.0
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3257;1234;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Ascención de Guarayos;13,139;13,068;12,638;430;501;931;-71;-0.5;96.2;3.8
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3258;1235;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Hombres;8,496;8,452;8,127;325;369;694;-44;-0.5;95.7;4.3
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3259;1236;Municipio/TIOC;Santa Cruz;Guarayos;Ascención de Guarayos;Mujeres;4,643;4,616;4,511;105;132;237;-27;-0.6;97.2;2.8
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3260;1237;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Urubichá;1,981;1,936;1,848;88;133;221;-45;-2.3;93.3;6.7
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3261;1238;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Hombres;1,275;1,245;1,181;64;94;158;-30;-2.4;92.6;7.4
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3262;1239;Municipio/TIOC;Santa Cruz;Guarayos;Urubichá;Mujeres;706;691;667;24;39;63;-15;-2.1;94.5;5.5
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3263;1240;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;El Puente;7,569;7,775;7,227;548;342;890;206;2.7;95.5;4.5
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3264;1241;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;Hombres;5,291;5,456;5,055;401;236;637;165;3.1;95.5;4.5
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3265;1242;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;Mujeres;2,278;2,319;2,172;147;106;253;41;1.8;95.3;4.7
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3266;1243;Departamento;Beni;;;Beni;183,483;182,860;177,372;5,488;6,111;11,599;-623;-0.3;96.7;3.3
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3267;1244;Departamento;Beni;;;Hombres;109,831;109,337;105,519;3,818;4,312;8,130;-494;-0.4;96.1;3.9
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3268;1245;Departamento;Beni;;;Mujeres;73,652;73,523;71,853;1,670;1,799;3,469;-129;-0.2;97.6;2.4
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3269;1246;Provincia;Beni;Cercado;;Cercado;54,594;54,043;52,521;1,522;2,073;3,595;-551;-1.0;96.2;3.8
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3270;1247;Provincia;Beni;Cercado;;Hombres;31,054;30,629;29,580;1,049;1,474;2,523;-425;-1.4;95.3;4.7
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3271;1248;Provincia;Beni;Cercado;;Mujeres;23,540;23,414;22,941;473;599;1,072;-126;-0.5;97.5;2.5
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3272;1249;Municipio/TIOC;Beni;Cercado;Trinidad;Trinidad;51,347;50,840;49,408;1,432;1,939;3,371;-507;-1.0;96.2;3.8
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3273;1250;Municipio/TIOC;Beni;Cercado;Trinidad;Hombres;28,823;28,428;27,453;975;1,370;2,345;-395;-1.4;95.2;4.8
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3274;1251;Municipio/TIOC;Beni;Cercado;Trinidad;Mujeres;22,524;22,412;21,955;457;569;1,026;-112;-0.5;97.5;2.5
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3275;1252;Municipio/TIOC;Beni;Cercado;San Javier;San Javier;2,979;2,975;2,790;185;189;374;-4;-0.1;93.7;6.3
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3276;1253;Municipio/TIOC;Beni;Cercado;San Javier;Hombres;2,037;2,054;1,911;143;126;269;17;0.8;93.8;6.2
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3277;1254;Municipio/TIOC;Beni;Cercado;San Javier;Mujeres;942;921;879;42;63;105;-21;-2.2;93.3;6.7
BOLIVIA: POBLACIÓN OCUPADA DE 14 AÑOS O MÁS CON RESIDENCIA HABITUAL POR MOVILIDAD COTIDIANA PARA TRABAJAR SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSO 3278;1255;Provincia;Beni;Vaca Diez;;Vaca Diez;54,569;53,338;52,095;1,243;2,474;3,717;-1,231;-2.3;95.5;4.5
