cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_grupo_de_edad;numero_total_total;numero_total_hombres;numero_total_mujeres;numero_agricultura,_ganaderia,_silvicultura_total;numero_agricultura,_ganaderia,_silvicultura_hombres;numero_agricultura,_ganaderia,_silvicultura_mujeres;numero_pesca_total;numero_pesca_hombres;numero_pesca_mujeres;numero_explotacion_de_minas_y_canteras_total;numero_explotacion_de_minas_y_canteras_hombres;numero_explotacion_de_minas_y_canteras_mujeres;numero_industria_manufacturera_total;numero_industria_manufacturera_hombres;numero_industria_manufacturera_mujeres;numero__electricidad,_gas_y_agua_total;numero__electricidad,_gas_y_agua_hombres;numero__electricidad,_gas_y_agua_mujeres;numero_construccion_total;numero_construccion_hombres;numero_construccion_mujeres;numero_comercio_al_por_mayor_y_menor_total;numero_comercio_al_por_mayor_y_menor_hombres;numero_comercio_al_por_mayor_y_menor_mujeres;numero_transporte,_almacenamiento_y_comunicacion_total;numero_transporte,_almacenamiento_y_comunicacion_hombres;numero_transporte,_almacenamiento_y_comunicacion_mujeres;numero_hoteles_y_restaurantes_total;numero_hoteles_y_restaurantes_hombres;numero_hoteles_y_restaurantes_mujeres;numero_intermedicion_financiera_total;numero_intermedicion_financiera_hombres;numero_intermedicion_financiera_mujeres;numero_servicios_inmobiliarios,_empresariales_y_de_alquiler_total;numero_servicios_inmobiliarios,_empresariales_y_de_alquiler_hombres;numero_servicios_inmobiliarios,_empresariales_y_de_alquiler_mujeres;numero_administracion,_publica,_defensa_y_seguridad_social_total;numero_administracion,_publica,_defensa_y_seguridad_social_hombres;numero_administracion,_publica,_defensa_y_seguridad_social_mujeres;numero_educacion_total;numero_educacion_hombres;numero_educacion_mujeres;numero_servicios_sociales_y_de_salud_total;numero_servicios_sociales_y_de_salud_hombres;numero_servicios_sociales_y_de_salud_mujeres;numero_servicios_comunitarios,_sociales_y_personales_total;numero_servicios_comunitarios,_sociales_y_personales_hombres;numero_servicios_comunitarios,_sociales_y_personales_mujeres;numero_servicios_a_los_hogares_y_servicios_domesticos_total;numero_servicios_a_los_hogares_y_servicios_domesticos_hombres;numero_servicios_a_los_hogares_y_servicios_domesticos_mujeres;numero_servicios_de_organizaciones_extraterritoriales_total;numero_servicios_de_organizaciones_extraterritoriales_hombres;numero_servicios_de_organizaciones_extraterritoriales_mujeres;numero_sin_especificar_total;numero_sin_especificar_hombres;numero_sin_especificar_mujeres
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10695;9937;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;El Puente;3,125;2,566;559;2,217;2,104;113;0;0;0;2;2;0;86;62;24;0;0;0;78;77;1;131;76;55;38;36;2;24;3;21;0;0;0;2;1;1;17;15;2;97;49;48;16;9;7;16;8;8;88;3;85;0;0;0;313;121;192
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10696;9939;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;14 a 19;392;308;84;262;246;16;0;0;0;0;0;0;4;3;1;0;0;0;7;7;0;17;9;8;4;3;1;10;2;8;0;0;0;0;0;0;1;1;0;6;4;2;0;0;0;2;1;1;13;1;12;0;0;0;66;31;35
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10697;9940;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;20 a 29;926;749;177;646;615;31;0;0;0;1;1;0;22;18;4;0;0;0;27;27;0;40;22;18;13;12;1;7;0;7;0;0;0;1;0;1;1;1;0;48;20;28;5;3;2;3;1;2;27;0;27;0;0;0;85;29;56
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10698;9941;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;30 a 39;742;615;127;534;506;28;0;0;0;1;1;0;21;15;6;0;0;0;20;20;0;24;14;10;10;10;0;1;0;1;0;0;0;0;0;0;8;6;2;24;11;13;6;3;3;4;2;2;21;2;19;0;0;0;68;25;43
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10699;9942;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;40 a 49;559;472;87;396;380;16;0;0;0;0;0;0;12;8;4;0;0;0;16;15;1;28;16;12;6;6;0;2;0;2;0;0;0;1;1;0;5;5;0;15;11;4;3;2;1;3;3;0;17;0;17;0;0;0;55;25;30
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10700;9943;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;50 a 59;291;240;51;215;200;15;0;0;0;0;0;0;14;8;6;0;0;0;4;4;0;13;9;4;4;4;0;4;1;3;0;0;0;0;0;0;1;1;0;4;3;1;1;1;0;2;0;2;6;0;6;0;0;0;23;9;14
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10701;9944;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;60 o más;215;182;33;164;157;7;0;0;0;0;0;0;13;10;3;0;0;0;4;4;0;9;6;3;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;2;1;1;4;0;4;0;0;0;16;2;14
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10702;9945;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;Urbana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10703;9947;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;14 a 19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10704;9948;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;20 a 29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10705;9949;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;30 a 39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10706;9950;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;40 a 49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10707;9951;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;50 a 59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10708;9952;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;60 o más;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10709;9953;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;Rural;3,125;2,566;559;2,217;2,104;113;0;0;0;2;2;0;86;62;24;0;0;0;78;77;1;131;76;55;38;36;2;24;3;21;0;0;0;2;1;1;17;15;2;97;49;48;16;9;7;16;8;8;88;3;85;0;0;0;313;121;192
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10710;9955;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;14 a 19;392;308;84;262;246;16;0;0;0;0;0;0;4;3;1;0;0;0;7;7;0;17;9;8;4;3;1;10;2;8;0;0;0;0;0;0;1;1;0;6;4;2;0;0;0;2;1;1;13;1;12;0;0;0;66;31;35
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10711;9956;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;20 a 29;926;749;177;646;615;31;0;0;0;1;1;0;22;18;4;0;0;0;27;27;0;40;22;18;13;12;1;7;0;7;0;0;0;1;0;1;1;1;0;48;20;28;5;3;2;3;1;2;27;0;27;0;0;0;85;29;56
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10712;9957;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;30 a 39;742;615;127;534;506;28;0;0;0;1;1;0;21;15;6;0;0;0;20;20;0;24;14;10;10;10;0;1;0;1;0;0;0;0;0;0;8;6;2;24;11;13;6;3;3;4;2;2;21;2;19;0;0;0;68;25;43
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10713;9958;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;40 a 49;559;472;87;396;380;16;0;0;0;0;0;0;12;8;4;0;0;0;16;15;1;28;16;12;6;6;0;2;0;2;0;0;0;1;1;0;5;5;0;15;11;4;3;2;1;3;3;0;17;0;17;0;0;0;55;25;30
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10714;9959;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;50 a 59;291;240;51;215;200;15;0;0;0;0;0;0;14;8;6;0;0;0;4;4;0;13;9;4;4;4;0;4;1;3;0;0;0;0;0;0;1;1;0;4;3;1;1;1;0;2;0;2;6;0;6;0;0;0;23;9;14
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10715;9960;Municipio/TIOC;Santa Cruz;Guarayos;El Puente;60 o más;215;182;33;164;157;7;0;0;0;0;0;0;13;10;3;0;0;0;4;4;0;9;6;3;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;2;1;1;4;0;4;0;0;0;16;2;14
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10716;9961;Departamento;Beni;;;Beni;120,909;80,093;40,816;36,974;31,840;5,134;612;592;20;388;364;24;15,060;8,930;6,130;522;457;65;8,007;7,852;155;14,475;8,373;6,102;7,217;6,763;454;4,541;1,145;3,396;321;188;133;1,627;1,200;427;4,021;3,243;778;6,781;2,855;3,926;2,035;846;1,189;3,929;1,748;2,181;6,998;362;6,636;9;8;1;7,392;3,327;4,065
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10717;9963;Departamento;Beni;;;14 a 19;16,668;11,064;5,604;4,567;3,847;720;72;70;2;43;39;4;2,642;1,807;835;28;27;1;1,146;1,133;13;1,919;1,224;695;629;594;35;804;320;484;15;7;8;120;83;37;552;525;27;156;83;73;61;26;35;442;271;171;1,683;121;1,562;0;0;0;1,789;887;902
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10718;9964;Departamento;Beni;;;20 a 29;34,096;22,547;11,549;9,738;8,355;1,383;192;186;6;123;116;7;4,062;2,570;1,492;164;139;25;2,745;2,678;67;4,248;2,430;1,818;2,336;2,154;182;1,149;283;866;121;65;56;516;335;181;1,060;797;263;1,715;680;1,035;490;166;324;1,103;578;525;2,136;78;2,058;0;0;0;2,198;937;1,261
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10719;9965;Departamento;Beni;;;30 a 39;28,994;18,594;10,400;8,063;6,884;1,179;166;161;5;99;93;6;3,422;1,877;1,545;158;132;26;1,817;1,779;38;3,733;2,073;1,660;2,075;1,941;134;1,048;202;846;116;72;44;466;357;109;1,124;883;241;2,175;857;1,318;643;234;409;984;405;579;1,480;55;1,425;4;4;0;1,421;585;836
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10720;9966;Departamento;Beni;;;40 a 49;21,377;13,850;7,527;6,243;5,393;850;112;108;4;88;84;4;2,547;1,324;1,223;116;107;9;1,320;1,295;25;2,519;1,415;1,104;1,362;1,285;77;848;147;701;48;32;16;289;227;62;861;680;181;1,952;804;1,148;509;221;288;669;255;414;913;41;872;2;1;1;979;431;548
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10721;9967;Departamento;Beni;;;50 a 59;11,763;8,163;3,600;4,428;3,884;544;49;46;3;25;22;3;1,452;779;673;38;35;3;668;660;8;1,264;736;528;618;604;14;452;109;343;9;5;4;139;110;29;310;256;54;651;345;306;256;148;108;418;138;280;477;33;444;2;2;0;507;251;256
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10722;9968;Departamento;Beni;;;60 o más;8,011;5,875;2,136;3,935;3,477;458;21;21;0;10;10;0;935;573;362;18;17;1;311;307;4;792;495;297;197;185;12;240;84;156;12;7;5;97;88;9;114;102;12;132;86;46;76;51;25;313;101;212;309;34;275;1;1;0;498;236;262
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10723;9969;Departamento;Beni;;;Urbana;81,326;49,850;31,476;8,624;7,761;863;324;309;15;247;228;19;13,465;7,926;5,539;498;436;62;6,966;6,841;125;13,411;7,705;5,706;6,608;6,199;409;4,103;1,078;3,025;319;187;132;1,560;1,141;419;3,766;3,025;741;5,395;2,087;3,308;1,877;761;1,116;3,674;1,651;2,023;5,780;318;5,462;9;8;1;4,700;2,189;2,511
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10724;9971;Departamento;Beni;;;14 a 19;11,225;7,064;4,161;781;714;67;36;34;2;26;23;3;2,447;1,680;767;28;27;1;997;985;12;1,799;1,148;651;566;536;30;730;306;424;14;7;7;114;77;37;530;504;26;124;70;54;54;21;33;419;260;159;1,448;106;1,342;0;0;0;1,112;566;546
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10725;9972;Departamento;Beni;;;20 a 29;22,780;13,991;8,789;1,848;1,646;202;96;90;6;90;85;5;3,627;2,265;1,362;155;131;24;2,400;2,342;58;3,956;2,233;1,723;2,142;1,973;169;1,007;269;738;120;64;56;496;318;178;982;732;250;1,282;474;808;438;140;298;1,032;547;485;1,726;68;1,658;0;0;0;1,383;614;769
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10726;9973;Departamento;Beni;;;30 a 39;20,084;11,894;8,190;1,883;1,679;204;88;85;3;57;51;6;3,057;1,657;1,400;150;126;24;1,590;1,559;31;3,464;1,903;1,561;1,894;1,773;121;939;185;754;116;72;44;447;339;108;1,052;821;231;1,689;593;1,096;593;210;383;916;385;531;1,222;50;1,172;4;4;0;923;402;521
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10727;9974;Departamento;Beni;;;40 a 49;14,913;8,860;6,053;1,652;1,477;175;59;58;1;51;48;3;2,271;1,160;1,111;113;104;9;1,151;1,133;18;2,310;1,297;1,013;1,260;1,191;69;781;138;643;48;32;16;282;220;62;803;632;171;1,642;606;1,036;481;205;276;622;236;386;754;37;717;2;1;1;631;285;346
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10728;9975;Departamento;Beni;;;50 a 59;7,681;4,890;2,791;1,275;1,163;112;31;28;3;16;14;2;1,277;674;603;35;32;3;553;549;4;1,156;673;483;572;559;13;417;101;316;9;5;4;131;105;26;292;241;51;552;279;273;241;140;101;393;128;265;389;28;361;2;2;0;340;169;171
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10729;9976;Departamento;Beni;;;60 o más;4,643;3,151;1,492;1,185;1,082;103;14;14;0;7;7;0;786;490;296;17;16;1;275;273;2;726;451;275;174;167;7;229;79;150;12;7;5;90;82;8;107;95;12;106;65;41;70;45;25;292;95;197;241;29;212;1;1;0;311;153;158
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10730;9977;Departamento;Beni;;;Rural;39,583;30,243;9,340;28,350;24,079;4,271;288;283;5;141;136;5;1,595;1,004;591;24;21;3;1,041;1,011;30;1,064;668;396;609;564;45;438;67;371;2;1;1;67;59;8;255;218;37;1,386;768;618;158;85;73;255;97;158;1,218;44;1,174;0;0;0;2,692;1,138;1,554
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10731;9979;Departamento;Beni;;;14 a 19;5,443;4,000;1,443;3,786;3,133;653;36;36;0;17;16;1;195;127;68;0;0;0;149;148;1;120;76;44;63;58;5;74;14;60;1;0;1;6;6;0;22;21;1;32;13;19;7;5;2;23;11;12;235;15;220;0;0;0;677;321;356
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10732;9980;Departamento;Beni;;;20 a 29;11,316;8,556;2,760;7,890;6,709;1,181;96;96;0;33;31;2;435;305;130;9;8;1;345;336;9;292;197;95;194;181;13;142;14;128;1;1;0;20;17;3;78;65;13;433;206;227;52;26;26;71;31;40;410;10;400;0;0;0;815;323;492
BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 10733;9981;Departamento;Beni;;;30 a 39;8,910;6,700;2,210;6,180;5,205;975;78;76;2;42;42;0;365;220;145;8;6;2;227;220;7;269;170;99;181;168;13;109;17;92;0;0;0;19;18;1;72;62;10;486;264;222;50;24;26;68;20;48;258;5;253;0;0;0;498;183;315
