cuadro;descripcion;nivel;departamento;provincia;municipio/tioc;area;total;afroboliviano;araona;aymara;ayoreo;baure;canichana;cavinenho;cayubaba;chacobo;charka_qhara_qhara;chichas;chiquitano;chuwi;ese_ejja;guarani;guarasu_we;gwarayu;itonama;jach'a_carangas;jalq'a;joaquiniano;kallawaya;killacas;leco;lipez;lupaca;machineri;maropa;mojenho;mojenho_ignaciano;mojenho_trinitario;more;moseten;movima;pacahuara;pakajaqi;paunaca;puquina;quechua;qullas;raqaypampa;siriono;sora;tacana;tapiete;toromona;tsimane_;uru-chipaya;weenhayek;yaminawa;yampara;yuqui;yurakare;quechua_-_aymara;mas_de_una_descripcion;otras_declaraciones;otros_pueblos_indigenas_extranjeros
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3042;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Tarija;Méndez;San Lorenzo;Urbana;271;0;0;28;0;0;0;0;0;0;0;3;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3043;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Tarija;Méndez;San Lorenzo;Rural;2,645;34;0;122;0;0;0;0;0;0;0;14;1;0;0;87;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;670;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;0;1,711;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3044;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Tarija;Méndez;El Puente;El Puente;655;0;0;24;0;0;0;0;0;0;0;1;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;498;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3045;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Tarija;Méndez;El Puente;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3046;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Tarija;Méndez;El Puente;Rural;655;0;0;24;0;0;0;0;0;0;0;1;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;498;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3047;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; Tarija;O'Connor;;O'Connor;7,533;5;0;37;0;0;0;0;0;0;0;0;2;0;0;3,585;0;6;0;0;0;0;0;0;1;0;0;0;0;4;10;0;0;0;0;0;0;0;0;158;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;3,722;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3048;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; Tarija;O'Connor;;Urbana;435;0;0;24;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;120;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3049;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; Tarija;O'Connor;;Rural;7,098;5;0;13;0;0;0;0;0;0;0;0;2;0;0;3,368;0;6;0;0;0;0;0;0;0;0;0;0;0;4;10;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3,602;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3050;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Tarija;O'Connor;Entre Ríos;Entre Ríos;7,533;5;0;37;0;0;0;0;0;0;0;0;2;0;0;3,585;0;6;0;0;0;0;0;0;1;0;0;0;0;4;10;0;0;0;0;0;0;0;0;158;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;3,722;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3051;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Tarija;O'Connor;Entre Ríos;Urbana;435;0;0;24;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;120;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3052;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Tarija;O'Connor;Entre Ríos;Rural;7,098;5;0;13;0;0;0;0;0;0;0;0;2;0;0;3,368;0;6;0;0;0;0;0;0;0;0;0;0;0;4;10;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3,602;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3053;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Departamento; Santa Cruz;;;Santa Cruz;495,519;6,490;4;31,136;1,751;150;40;41;28;9;205;413;97,165;2;23;75,114;105;19,580;258;126;18;31;32;46;205;5;3;0;83;1,716;684;1,044;3;45;799;5;52;3;6;147,985;11;12;20;0;286;0;0;385;75;75;0;375;21;462;436;2,491;105,332;133
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3054;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Departamento; Santa Cruz;;;Urbana;303,468;5,731;4;29,012;813;144;31;39;22;9;191;389;49,249;1;22;28,413;18;16,273;235;124;18;23;28;43;197;4;3;0;64;1,399;615;515;3;39;639;5;52;2;6;105,242;11;12;16;0;263;0;0;319;66;67;0;356;20;112;398;1,973;60,149;89
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3055;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Departamento; Santa Cruz;;;Rural;192,051;759;0;2,124;938;6;9;2;6;0;14;24;47,916;1;1;46,701;87;3,307;23;2;0;8;4;3;8;1;0;0;19;317;69;529;0;6;160;0;0;1;0;42,743;0;0;4;0;23;0;0;66;9;8;0;19;1;350;38;518;45,183;44
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3056;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; Santa Cruz;Andrés Ibáñez;;Andrés Ibáñez;171,022;4,324;3;22,061;619;115;23;33;20;9;165;302;13,819;1;19;16,641;14;3,486;207;97;16;19;10;38;156;3;1;0;56;1,087;414;341;3;34;517;3;47;1;4;62,087;8;8;14;0;230;0;0;242;60;51;0;316;11;75;289;1,485;41,363;75
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3057;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; Santa Cruz;Andrés Ibáñez;;Urbana;161,020;4,182;3;21,814;617;113;23;33;19;9;158;301;13,390;1;19;15,640;13;3,406;207;97;16;18;10;37;155;3;1;0;55;1,051;403;320;3;32;498;3;47;1;4;58,379;8;8;11;0;217;0;0;237;58;51;0;309;11;72;288;1,431;37,173;65
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3058;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Provincia; Santa Cruz;Andrés Ibáñez;;Rural;10,002;142;0;247;2;2;0;0;1;0;7;1;429;0;0;1,001;1;80;0;0;0;1;0;1;1;0;0;0;1;36;11;21;0;2;19;0;0;0;0;3,708;0;0;3;0;13;0;0;5;2;0;0;7;0;3;1;54;4,190;10
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3059;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;Santa Cruz de la Sierra;Santa Cruz de la Sierra;130,218;3,662;3;19,540;606;102;22;29;16;8;128;288;11,791;1;10;13,974;14;2,999;189;87;7;16;10;35;136;3;1;0;50;928;366;279;3;29;436;3;45;1;2;43,032;8;8;11;0;198;0;0;208;52;48;0;205;10;58;247;1,158;29,099;57
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3060;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;Santa Cruz de la Sierra;Urbana;128,412;3,645;3;19,501;606;102;22;29;15;8;128;288;11,753;1;10;13,677;13;2,995;189;87;7;16;10;35;136;3;1;0;50;923;364;276;3;29;434;3;45;1;2;42,238;8;8;10;0;198;0;0;208;52;48;0;205;10;58;247;1,154;28,501;57
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3061;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;Santa Cruz de la Sierra;Rural;1,806;17;0;39;0;0;0;0;1;0;0;0;38;0;0;297;1;4;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;2;0;0;0;0;794;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;598;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3062;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;Cotoca;Cotoca;13,204;272;0;771;7;7;1;3;2;0;9;6;1,392;0;9;822;0;245;9;0;0;1;0;1;8;0;0;0;3;103;33;31;0;2;62;0;2;0;2;5,198;0;0;2;0;18;0;0;23;1;2;0;30;1;9;14;82;4,018;3
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3063;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;Cotoca;Urbana;10,758;201;0;672;5;7;1;3;2;0;3;5;1,110;0;9;643;0;216;9;0;0;1;0;0;7;0;0;0;3;77;29;28;0;0;48;0;2;0;2;4,454;0;0;0;0;8;0;0;21;0;2;0;29;1;9;14;70;3,064;3
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3064;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;Cotoca;Rural;2,446;71;0;99;2;0;0;0;0;0;6;1;282;0;0;179;0;29;0;0;0;0;0;1;1;0;0;0;0;26;4;3;0;2;14;0;0;0;0;744;0;0;2;0;10;0;0;2;1;0;0;1;0;0;0;12;954;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3065;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;Porongo;Porongo;1,480;16;0;61;0;0;0;0;0;0;0;2;89;0;0;137;0;32;0;0;0;1;0;0;0;0;0;0;2;2;2;7;0;0;5;0;0;0;0;506;0;0;0;0;1;0;0;3;2;0;0;0;0;3;0;12;597;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3066;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;Porongo;Urbana;312;13;0;35;0;0;0;0;0;0;0;2;33;0;0;42;0;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;105;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;69;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3067;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;Porongo;Rural;1,168;3;0;26;0;0;0;0;0;0;0;0;56;0;0;95;0;24;0;0;0;1;0;0;0;0;0;0;1;2;2;7;0;0;3;0;0;0;0;401;0;0;0;0;1;0;0;3;0;0;0;0;0;3;0;12;528;0
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3068;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;La Guardia;La Guardia;18,443;258;0;1,482;5;5;0;1;2;1;20;5;477;0;0;1,473;0;182;8;10;9;1;0;2;12;0;0;0;1;45;9;17;0;3;12;0;0;0;0;9,252;0;0;1;0;12;0;0;7;5;1;0;73;0;2;24;163;4,851;12
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3069;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;La Guardia;Urbana;17,017;250;0;1,460;5;4;0;1;2;1;20;5;444;0;0;1,099;0;166;8;10;9;1;0;2;12;0;0;0;1;43;7;14;0;3;12;0;0;0;0;8,948;0;0;1;0;11;0;0;7;4;1;0;73;0;2;24;153;4,212;2
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3070;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;La Guardia;Rural;1,426;8;0;22;0;1;0;0;0;0;0;0;33;0;0;374;0;16;0;0;0;0;0;0;0;0;0;0;0;2;2;3;0;0;0;0;0;0;0;304;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;10;639;10
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3071;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;El Torno;El Torno;7,677;116;0;207;1;1;0;0;0;0;8;1;70;0;0;235;0;28;1;0;0;0;0;0;0;0;0;0;0;9;4;7;0;0;2;0;0;0;0;4,099;0;0;0;0;1;0;0;1;0;0;0;8;0;3;4;70;2,798;3
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3072;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;El Torno;Urbana;4,521;73;0;146;1;0;0;0;0;0;7;1;50;0;0;179;0;21;1;0;0;0;0;0;0;0;0;0;0;8;3;2;0;0;2;0;0;0;0;2,634;0;0;0;0;0;0;0;1;0;0;0;2;0;3;3;54;1,327;3
BOLIVIA: POBLACIÓN POR NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO CON EL QUE SE AUTOIDENTIFICA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 3073;nacion_pueblo_indigena_originario_campesino_y_afroboliViano_agrupadas_de_acuerdo_a_lista_referencial_de_la_comision_tecnica_interinstitucional_de_autoidentificacion_e_idiomas_;Municipio/TIOC; Santa Cruz;Andrés Ibáñez;El Torno;Rural;3,156;43;0;61;0;1;0;0;0;0;1;0;20;0;0;56;0;7;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;0;0;0;0;1,465;0;0;0;0;1;0;0;0;0;0;0;6;0;0;1;16;1,471;0
